,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,비유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,매출총이익증가율,당기순이익증가율,정상영업손익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,영업비용대영업수익비율,기업순이익률,금융비용대총비용비율,이자부담률,1주당매출액,1주당순이익,1주당CASHFLOW,1주당정상영업이익,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,유동비율,당좌비율,현금비율,매입채무대재고자산비율,부채비율,유동부채비율,단기차입금대총차입금비율,순운전자본비율,차입금비율,CASHFLOW대부채비율,CASHFLOW대차입금비율,CASHFLOW대총자본비율,CASHFLOW대매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의증가,경영기간,상장기간,label,산업분류,기업생애주기_Shake-Out,기업생애주기_도입기,기업생애주기_성숙기,기업생애주기_성장기,기업생애주기_쇠퇴기
2456,(주)에프티이앤이,65160,2017/12,13.01976889474347,20.030503304524657,6.9692058346839545,19.572673714792995,-1.92542500234808,54.45662535748331,52.55550854063203,80.3122289679098,-768.0655066530195,472.43150684931504,27.31,-12.38,-7.71,-13.24,72.69,95.12,-4.28,4.86,8.22,1244.21,-154.0,121.56,60.72,49.21,18.19,96.89,40.26,50.79,66.65,33.35,76.2,165.73,135.59,43.5,97.47,50.03,44.55,87.92,19.52,27.46,-0.45,-0.81,-0.15,-0.25,0.62,1.07,1.49,7.93,1.23,1.52,6.5,4.16,1.86,0.7,6693.0,-12112.0,18440.0,10526.0,20.0,16.0,0,1,0,0,0,1,0
2457,(주)에피밸리,68630,2011/12,-58.20074850564927,-39.90010987913296,-87.0276953511375,-42.080809756906994,-92.843109738984,-99.05775819872736,-87.19617725772272,-1155.0,36.51919442355762,-30.94112083234808,-21.21,-418.02,-36.22,0.0,121.21,462.64,-36.22,0.0,0.0,842.89,0.0,0.0,-2498.55,11.13,14.58,12.53,9.51,88.87,0.0,91.64,0.0,49.31,42.12,1.0,0.0,0.0,0.0,0.0,-11.44,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.32,0.36,3.01,0.0,0.2,0.11,0.0,0.0,0.0,0.0,14.0,7.0,1,1,1,0,0,0,0
2458,(주)엑사이엔씨,54940,2011/12,9.405996712577226,4.861207015605579,10.51796620924883,7.771706132361871,-15.665963883032358,14.9073684676509,22.646861825775183,5.557304078054044,110.65527065527066,8.374326540173342,12.57,3.96,6.38,12.6,87.43,95.79,7.36,0.62,1.76,7299.22,233.0,841.34,361.63,60.15,13.21,150.95,52.21,39.85,44.82,55.18,88.9,117.51,102.0,25.69,271.11,123.09,114.19,83.75,8.97,44.46,33.69,93.27,18.59,11.53,1.61,3.6,2.92,7.49,2.68,3.09,20.3,8.61,4.92,1.45,21528.0,-5908.0,-4914.0,10837.0,20.0,11.0,0,0,0,0,1,0,0
2459,(주)엑사이엔씨,54940,2012/12,-12.67538747139835,-0.3187146055577505,-20.152156750161488,-1.3889490790899242,8.25,-5.179720306661016,-23.565378478803257,-22.788260851045703,-135.93454152015147,-91.13800929428294,12.7,-1.86,-2.63,-7.99,87.3,99.43,-0.98,1.12,3.21,5579.12,-136.0,-186.76,32.05,55.0,17.9,122.23,45.15,45.0,48.67,51.33,92.45,115.84,95.1,18.78,165.67,105.46,97.55,87.31,7.52,53.56,-9.21,-18.12,-4.73,-3.35,1.41,2.9,2.75,8.65,2.57,3.13,14.33,6.65,3.77,1.38,-4779.0,-4148.0,3320.0,-6210.0,21.0,12.0,0,0,0,1,0,0,0
2460,(주)엑사이엔씨,54940,2013/12,-5.974192910466209,-2.4865236232956347,-8.505015640168265,-2.880748862862291,-7.6614117883321615,-3.1467750126968,-2.298963295040628,21.61968334528604,35.4535190063982,290.8536585365854,15.81,-1.23,-1.75,-5.82,84.19,97.7,-0.79,0.65,1.89,5450.88,-96.0,332.11,125.25,53.52,18.07,115.15,43.85,46.48,50.14,49.86,92.71,115.25,94.43,19.77,177.57,99.46,92.62,87.65,7.08,45.61,3.92,8.55,1.96,1.33,1.42,2.88,2.81,8.5,2.62,3.19,14.56,6.16,3.73,1.4,8498.0,-4124.0,-4628.0,-286.0,22.0,13.0,0,0,0,0,1,0,0
2461,(주)엑사이엔씨,54940,2014/12,15.754051297151207,3.847925642901661,27.19520581589548,2.579302230870175,53.90387124836885,33.354308247336185,19.40951261130788,48.05860473555293,660.1166180758017,297.8471138845554,19.6,5.77,9.36,15.84,80.4,92.34,10.21,0.55,1.85,5020.57,273.0,365.53,384.36,58.81,21.86,142.78,45.95,41.19,57.76,42.24,71.31,150.37,117.49,24.39,158.4,73.13,67.72,77.0,19.7,20.43,22.18,79.37,9.37,6.19,1.62,2.99,3.55,8.6,2.88,3.61,14.27,6.11,4.43,1.64,12126.0,-7502.0,-2852.0,1770.0,23.0,14.0,0,0,0,0,1,0,0
2462,(주)엑사이엔씨,54940,2015/12,2.7308901284590363,-0.4592542337499674,6.663989125061789,-2.8849971326481096,-24.25634141171483,8.202522885274782,-8.156109276493545,-22.1378021506694,-46.09618988132417,-38.24798055054506,16.61,3.39,4.64,7.22,83.39,94.85,5.11,0.35,1.15,4611.09,124.0,507.38,237.35,61.06,15.52,156.82,51.58,38.94,60.84,39.16,64.0,166.4,140.57,50.08,171.66,64.38,60.32,78.33,24.37,17.97,32.69,117.12,12.8,9.47,1.37,2.31,3.37,7.49,2.29,2.81,12.3,5.63,4.0,1.4,16832.0,-5796.0,-778.0,10279.0,24.0,15.0,0,0,0,0,1,0,0
2463,(주)엑사이엔씨,54940,2016/12,14.459674566678457,-0.6134165203030383,16.8124547429399,10.772200772200772,10.802238805970148,4.640006977454101,7.748127034765896,-11.57584103875664,-35.264580919273854,-52.73050546101092,13.63,2.03,2.76,4.36,86.37,97.74,2.85,0.06,0.2,4968.37,79.0,25.74,112.2,62.32,14.73,165.38,53.14,37.68,55.62,44.38,67.75,147.65,125.9,31.62,222.18,79.8,75.89,87.36,20.11,27.32,15.39,44.96,6.83,5.37,1.36,2.34,3.24,7.36,2.2,2.59,14.59,6.29,4.33,1.34,854.0,-11960.0,7246.0,-3507.0,25.0,16.0,0,0,0,0,0,1,0
2464,(주)엑사이엔씨,54940,2017/12,10.151354775903764,-2.9963337113918707,21.16192861305,-8.059787177331721,37.396868159622834,-7.858581648954644,55.2330449344125,18.52000177991368,-253.55011933174225,46.426652337452985,10.41,-2.01,-3.78,-7.49,89.59,97.87,-3.48,0.16,0.62,7712.54,-133.0,-127.97,164.29,68.55,16.7,217.94,57.1,31.45,46.52,53.48,67.61,138.92,115.72,15.09,124.87,114.95,106.06,79.25,19.2,34.41,-2.22,-7.43,-1.19,-0.66,1.88,3.7,3.83,10.94,2.87,3.41,18.15,7.07,6.85,1.69,-4245.0,-5507.0,3514.0,-6657.0,26.0,17.0,0,0,0,1,0,0,0
2465,(주)엑서지21,43090,2011/12,-10.246831851711748,11.365759481845924,-8.254170528266915,-11.617130073505914,2.5843188786684186,-25.99478462429979,-9.618497109826588,17.649434571890147,-83.10403089548636,41.09375,14.9,-38.81,-18.9,-41.43,85.1,101.93,-16.38,3.78,4.57,1003.0,0.0,10.96,-19.33,41.72,14.79,71.59,35.55,58.28,40.37,59.63,144.37,72.22,61.54,1.9,145.56,147.72,143.12,0.0,-16.05,102.23,6.99,10.1,4.17,8.1,0.49,1.08,0.88,5.96,1.18,1.37,8.45,2.7,1.15,0.51,214.0,1451.0,-1528.0,135.0,24.0,11.0,0,0,1,0,0,0,0
2466,(주)엑서지21,43090,2012/12,-38.425267372635794,-53.690862319651046,-15.095649977902644,-55.1301753751582,21.81895815542272,-39.76508972267537,15.344077769250449,53.75901132852729,19.601898233588187,446.6843501326259,19.87,-27.05,-19.89,-48.77,80.13,94.2,-17.38,2.96,4.17,1156.91,0.0,-93.95,67.09,57.53,21.22,135.47,45.33,42.47,39.49,60.51,107.54,99.82,78.64,0.68,101.37,153.22,145.94,0.0,-0.1,97.16,-5.72,-9.02,-3.46,-3.59,0.74,1.84,1.23,7.15,1.54,1.87,8.68,2.77,1.72,0.7,-1831.0,8204.0,-6698.0,-325.0,25.0,12.0,0,0,0,0,0,0,1
2467,(주)엑서지21,43090,2013/12,-13.039572192513369,-21.265547639174013,-11.4738251041047,-15.160672912259493,-33.85909568874869,1.6466255010291408,-4.9281405251951735,-7.144451886581827,102.47581570749304,-55.54705432287682,19.41,0.7,0.69,1.74,80.59,97.29,2.24,1.57,2.7,1099.85,0.0,111.29,29.81,58.57,15.85,141.35,49.29,41.43,46.16,53.84,89.76,115.82,97.46,21.82,119.08,116.64,109.55,0.0,8.0,77.73,1.54,2.32,0.83,0.79,0.98,2.3,1.71,8.34,1.69,2.08,9.04,2.97,2.9,0.87,2169.0,1698.0,-1715.0,2151.0,26.0,13.0,0,0,1,0,0,0,0
2468,(주)엑서지21,43090,2014/12,9.435725881832049,-96.8558282208589,42.41915161696766,-37.18831631441463,-17.75304716481187,-1.172332942555686,-3.5505995427611623,-3.654724693435922,-1170.8609271523178,-397.4182444061962,19.38,-7.82,-7.6,-17.03,80.62,108.36,-5.92,1.53,2.98,1048.24,0.0,-114.54,-87.6,76.22,9.16,320.54,69.24,23.78,41.69,58.31,57.04,163.59,148.61,54.8,170.99,139.89,111.77,73.49,29.63,101.77,-0.35,-0.48,-0.2,-0.22,0.97,2.22,1.73,8.44,1.43,1.63,12.02,3.16,6.15,0.84,-2259.0,2307.0,3386.0,3437.0,27.0,14.0,0,0,0,0,0,0,1
2469,(주)엑서지21,43090,2015/12,3.137783771634075,-11.707317073170731,24.405780005897963,-65.02835538752363,-28.93041237113402,-7.192925698263776,-8.697755417956657,-17.818817070127277,-468.8930117501546,107.92824074074076,17.45,-48.74,-40.69,-102.71,82.55,99.28,-35.44,6.78,8.68,867.54,-466.0,-155.4,6.28,91.94,5.23,1140.27,87.13,8.06,37.51,62.49,21.49,148.25,140.5,47.71,167.42,166.59,165.32,0.0,29.92,123.33,-19.67,-26.57,-12.29,-14.94,0.83,2.11,1.38,8.39,0.99,1.07,14.22,2.85,93.8,0.6,-3381.0,-4611.0,9097.0,1108.0,28.0,15.0,0,0,0,1,0,0,0
2470,(주)엑서지21,43090,2016/12,-14.383472082988275,67.40331491712708,-28.132555824207085,142.37837837837836,27.651858567543066,14.00185916802231,-16.716117410193917,-4.160340115396295,54.94075442982933,-1895.6204379562048,20.08,-26.37,-19.46,-45.01,79.92,115.65,-17.95,1.66,2.67,669.55,-184.0,-99.03,-104.77,77.17,9.29,338.04,70.0,22.83,49.95,50.05,45.71,155.54,141.09,32.93,110.74,100.21,99.33,0.0,27.56,66.66,-29.02,-43.62,-14.52,-18.15,0.74,1.71,1.3,9.23,0.87,0.93,12.52,2.78,65.04,0.52,-2325.0,-2095.0,841.0,-3579.0,29.0,16.0,0,0,0,1,0,0,0
2471,(주)엑서지21,43090,2017/12,47.81347044748765,-26.73267326732673,57.22013325417243,16.01248884924175,37.002840909090914,75.88421159922535,24.645333672625487,58.618504435994936,108.34740651387212,121.26016260162602,25.55,1.77,1.42,2.56,74.45,97.33,2.46,1.31,2.32,794.46,14.0,-132.28,21.23,82.08,8.1,458.17,75.44,17.92,59.43,40.57,30.14,205.19,188.58,72.19,106.04,68.26,67.31,0.0,42.08,45.76,-23.72,-35.38,-9.62,-14.26,0.8,1.45,1.81,10.87,1.0,1.1,11.74,3.01,74.63,0.65,-3262.0,412.0,8031.0,5176.0,30.0,17.0,0,0,0,0,0,0,1
2472,(주)엑셈,205100,2016/12,47.72245904715945,35.33260632497274,73.89251997095134,19.726985183952056,0.0,10.187739721418478,33.363992835358474,8.670295489891135,131.02114803625378,-70.17961480199091,50.73,9.32,5.56,8.82,49.27,95.0,6.69,1.87,3.52,927.62,83.0,93.95,46.4,60.84,0.0,155.37,60.84,39.16,59.44,40.56,65.88,323.63,323.63,192.2,0.0,68.24,31.63,0.0,42.04,33.34,15.61,31.94,6.33,12.66,0.6,0.88,1.84,14.96,1.04,1.04,0.0,3.36,3.65,0.8,2790.0,-8496.0,13775.0,7492.0,2.0,3.0,0,0,0,0,0,1,0
2473,(주)엑셈,205100,2017/12,12.016552024537653,38.62092782318407,1.7420875219998209,27.98016314423433,0.0,48.24732824427481,22.38919743003376,36.15026833631485,-101.2076353720296,292.81567489114656,56.43,-0.09,-0.05,-1.26,43.57,83.94,0.54,1.02,1.94,1117.3,-15.0,213.12,179.39,55.26,0.0,123.52,55.26,44.74,78.66,21.34,56.87,384.02,384.02,190.02,0.0,27.13,18.29,34.22,40.87,9.39,35.01,101.09,7.47,13.68,0.58,0.83,1.9,10.87,1.0,1.0,0.0,3.6,3.25,0.78,6431.0,-12158.0,2989.0,-3031.0,3.0,4.0,0,0,0,0,0,1,0
2474,(주)엑시콘,92870,2015/12,34.3889311326803,-11.67448389195111,81.07309777528509,3.427069384516193,-5.2122618702253165,65.75813506611716,39.239141865601006,16.08537622766994,4.725584480185708,-2.184200946487077,28.34,11.93,8.03,12.02,71.66,89.85,8.5,0.76,1.41,7325.19,873.0,1943.5,743.32,53.73,20.24,116.11,42.85,46.27,72.73,27.27,63.62,332.93,265.55,111.72,47.86,37.49,22.19,47.77,37.59,26.79,28.55,39.96,7.79,13.25,0.67,1.01,2.03,12.78,1.41,1.92,5.26,6.69,1.93,1.03,14051.0,-16069.0,16147.0,14203.0,14.0,1.0,0,1,0,0,0,1,0
2475,(주)엑시콘,92870,2016/12,4.897044466140055,0.6666925074615295,-11.1092756256711,23.48230555289153,0.7753519689859213,6.9952256745832,-14.81278676762146,-1.9385783758577044,-19.173527549081697,-42.51953851879419,32.63,11.32,5.53,7.62,67.37,93.15,5.59,0.13,0.23,5078.57,581.0,916.88,347.75,45.53,22.95,83.58,35.08,54.47,74.19,25.81,73.42,246.74,190.12,46.76,87.13,34.79,24.87,52.16,27.08,18.78,45.47,84.26,11.74,24.6,0.49,0.66,1.84,6.79,0.99,1.26,4.58,5.45,1.74,0.73,8145.0,-11386.0,-4864.0,-8093.0,15.0,2.0,0,1,0,0,1,0,0
2476,(주)엑시콘,92870,2017/12,-3.328397673188789,-1.2706480304955527,-9.110760081769188,1.5028542580870643,33.96436525612472,7.565756646945612,48.98705559003458,56.60326086956522,60.901077375122426,144.99838135318873,34.3,12.22,8.83,11.24,65.7,88.74,8.83,0.0,-0.01,7566.52,928.0,898.59,851.97,42.81,33.82,74.84,28.33,57.19,82.55,17.45,69.28,339.7,224.81,50.54,23.38,21.14,15.27,63.1,30.21,13.91,50.56,76.82,8.82,12.0,0.72,0.92,3.33,11.49,1.64,2.28,5.82,9.87,2.6,1.21,7983.0,-4758.0,-5563.0,-2337.0,16.0,3.0,0,1,0,0,1,0,0
2477,(주)엑큐리스,48460,2011/12,-14.98084883461294,10.714094677721317,-27.033239972520214,7.401226993865031,-42.09364805219728,0.0134692228258429,-22.35349152002548,-306.3439065108514,25.36110909486825,20.894881484026108,-3.17,-13.18,-19.09,-46.16,103.17,113.38,-16.86,1.34,3.81,3106.72,-547.0,-280.42,-366.81,55.79,43.71,126.19,31.41,44.21,45.0,55.0,98.24,118.09,66.47,10.99,92.74,122.21,104.98,88.96,8.55,51.71,-15.17,-35.85,-8.34,-5.29,1.45,3.5,2.47,5.03,2.38,4.79,4.74,6.12,3.96,1.28,-7041.0,60.0,8083.0,1100.0,15.0,12.0,0,1,0,0,0,0,1
2478,(주)엔스퍼트,98400,2011/12,-66.73679177623714,-19.97483485372759,-65.2358436823516,-68.64348518290697,-44.22310756972112,-99.05775819872736,2.3808888295742694,-220.38420490928496,-116.79412509496076,-61.66887668118962,-5.88,-111.6,-70.59,0.0,105.88,192.83,-68.73,4.22,7.66,681.5,-1408.0,97.74,-606.55,58.48,56.21,140.84,25.61,41.52,0.0,91.64,0.0,40.98,17.95,0.37,73.71,0.0,0.0,97.47,-58.56,0.0,-31.41,-67.82,-31.04,-25.58,0.92,0.0,0.9,5.34,1.62,2.72,4.0,3.13,13.4,0.66,5501.0,-3509.0,-3152.0,-1159.0,10.0,4.0,1,1,0,0,1,0,0
2479,(주)엔에스브이,95300,2011/12,13.70266554783882,-0.7236544549977386,26.657344663152987,0.8570412517780939,15.93620991913137,-10.865947816826411,39.5057824358511,-10.504469987228608,-37.49235474006116,14.74025974025974,9.08,-7.28,-3.76,-7.91,90.92,105.45,-1.73,3.58,3.86,3654.62,-273.0,-484.28,-155.34,55.47,58.03,124.56,23.28,44.53,42.05,57.95,105.89,116.91,49.06,8.62,36.95,137.79,112.82,78.44,8.02,101.73,-11.61,-15.73,-6.73,-13.88,0.52,1.09,0.98,6.19,0.98,2.47,1.62,3.73,1.17,0.56,-4092.0,-1982.0,4348.0,-1724.0,17.0,3.0,0,1,0,1,0,0,0
2480,(주)엔에스브이,95300,2012/12,0.5291586847972868,-32.68033409263478,24.936307535526243,-29.875533302774937,27.349885371445293,1.2619945487809432,44.36061008387034,152.97895112379592,119.21708185053382,312.4143183549124,15.91,0.97,0.68,1.6,84.09,93.74,3.04,3.38,4.08,5275.74,53.0,-925.2,330.02,68.94,59.15,221.92,28.16,31.06,42.36,57.64,73.33,130.42,53.27,2.21,22.2,136.07,124.78,91.93,16.08,108.48,-16.14,-20.24,-9.3,-13.36,0.7,1.65,1.21,6.67,1.12,2.71,1.91,3.41,2.02,0.62,-7818.0,3897.0,2068.0,-1854.0,18.0,4.0,0,1,0,0,0,0,1
2481,(주)엔에스브이,95300,2013/12,-18.221576620901864,0.7895330475975638,-26.996714625580605,1.25201126307321,-29.956335222920178,-27.782898860661483,11.314490803050695,-121.39331547031448,-2023.3796296296296,-329.65220509143063,-3.06,-16.74,-14.28,-35.58,103.06,112.91,-12.03,2.26,3.76,5620.76,-993.0,613.71,-725.47,61.54,56.76,160.0,26.61,38.46,37.41,62.59,102.82,140.45,60.73,2.74,28.87,167.32,117.13,65.44,17.72,126.81,-3.66,-4.83,-2.29,-2.42,0.85,2.12,1.42,8.96,1.3,3.11,2.24,3.76,2.79,0.75,5418.0,-1643.0,-3895.0,-120.0,19.0,5.0,0,1,0,0,1,0,0
2482,(주)엔에스브이,95300,2014/12,-0.1012281070343984,22.862578334825425,-12.641216635630045,19.9632517256791,-8.333789030458796,-2.6447462473195142,-17.930839916169596,248.12129202373103,50.655915272595976,61.32708821233411,5.52,-10.07,-7.83,-21.21,94.48,106.08,-5.47,2.74,3.74,4612.94,-480.0,173.31,-280.51,53.81,59.55,116.51,21.77,46.19,36.46,63.54,126.69,124.36,50.3,0.74,35.87,174.3,118.7,66.7,10.54,120.96,10.45,15.06,6.64,8.53,0.78,2.11,1.23,7.21,1.35,3.22,2.32,3.8,2.04,0.77,1530.0,-295.0,-1696.0,-461.0,20.0,6.0,0,1,0,0,1,0,0
2483,(주)엔에스브이,95300,2015/12,-26.64040991128785,-4.381091174059568,-45.93740007816108,-4.160284803576603,-47.74205094553481,-28.461296412838266,-31.29696017286254,-244.19225634178903,-182.8780487804878,-287.92894630601535,-11.58,-41.45,-30.23,-85.02,111.58,134.34,-27.51,2.59,4.22,2410.58,-1200.0,70.71,-827.86,39.66,57.57,65.73,16.83,60.34,35.55,64.45,169.73,67.72,28.74,0.6,29.76,181.29,164.73,99.66,-18.9,132.36,3.32,4.55,2.14,2.93,0.73,2.05,1.13,10.73,1.84,4.33,3.19,6.41,1.33,0.74,821.0,-1668.0,814.0,-33.0,21.0,7.0,0,1,0,0,0,1,0
2484,(주)엔에스브이,95300,2016/12,-30.810529059160803,-7.406172604305581,-59.26266675428796,-12.111264685556325,-61.05022831050229,-55.6117586687193,-39.58541815582559,35.70987654320988,4.457665114674944,13.997294203351023,-12.32,-65.55,-34.14,-112.52,112.32,148.88,-32.38,2.0,2.53,1414.2,-936.0,-195.61,-691.32,23.35,55.04,30.47,10.5,76.65,22.81,77.19,336.03,33.58,15.1,0.37,22.86,338.41,304.84,0.0,-46.18,248.21,-3.7,-5.05,-2.86,-4.49,0.52,1.72,0.75,9.98,1.58,3.66,2.78,5.74,0.84,0.54,-2338.0,2300.0,-28.0,-66.0,22.0,8.0,1,1,0,0,0,0,1
2485,(주)엔에스엔,31860,2011/12,13.041237794484893,16.2138912784083,16.929674972638654,8.843490685277793,147.15806386824664,-5.276214022016939,5.655185407380597,-27.29038153986749,48.2142040517675,-119.56998683633174,8.96,-5.31,-6.62,-23.28,91.04,100.63,-6.92,-0.22,-0.9,3438.11,-113.0,-242.5,-21.59,53.7,26.79,115.97,39.31,46.3,66.28,33.72,69.86,207.92,152.22,29.91,0.0,50.88,38.97,38.31,27.87,17.26,-26.05,-76.77,-8.78,-7.05,1.25,1.88,3.69,0.0,2.32,3.17,8.66,0.0,5.09,1.57,-15030.0,-580.0,10621.0,-5188.0,32.0,15.0,0,0,0,1,0,0,0
2486,(주)엔에스엔,31860,2012/12,14.692062230430258,47.22301814708692,15.872704911788077,13.322814768065635,-34.55225093450349,-9.539807246338473,37.724604288188,43.220738413197175,13.519957612151185,345.9641255605381,9.32,-3.34,-5.33,-21.22,90.68,98.88,-4.63,0.42,1.7,23675.58,-465.0,-310.88,265.5,54.25,15.13,118.58,46.04,45.75,52.28,47.72,87.51,145.15,123.19,33.73,157.58,91.29,71.5,69.27,16.87,58.93,-10.08,-15.62,-4.81,-3.22,1.6,2.72,3.88,23.13,2.96,3.72,14.41,18.43,5.67,1.86,-3854.0,-28697.0,44677.0,11524.0,33.0,16.0,0,0,0,1,0,0,0
2487,(주)엔에스엔,31860,2013/12,-81.91036714311193,-96.0182947597191,-94.55783590851452,-66.91245266206282,-90.99205363794388,-76.11853007115702,-87.19617725772272,-98.54468334064649,71.51026243234963,-177.08903068975994,7.1,-49.83,-2.41,-11.44,92.9,145.31,-1.92,5.11,1.09,428.44,-214.0,-17.74,-194.14,16.32,25.04,19.5,12.23,83.68,69.01,30.99,121.25,59.63,44.7,16.78,20.88,44.9,39.66,87.35,-11.05,36.45,-18.57,-22.88,-5.75,-36.49,0.05,0.09,0.11,0.44,0.1,0.12,0.64,0.34,0.17,0.06,-232.0,3067.0,-2428.0,655.0,34.0,17.0,0,0,0,0,0,0,1
2488,(주)엔에스엔,31860,2014/12,7.292957746478873,5.458248472505091,97.0659302726959,-10.21679122062883,256.1681598897312,20.477551020408164,139.53197570560917,700.251256281407,160.78853046594983,117.81631848640126,23.75,12.65,4.61,6.28,76.25,96.63,5.93,2.48,4.96,1002.49,127.0,-187.72,33.77,29.98,45.26,42.81,16.41,70.02,77.5,22.5,90.36,153.46,84.0,46.19,12.61,29.04,25.21,80.2,10.44,15.59,-16.0,-29.81,-3.6,-10.23,0.36,0.5,1.37,28.09,1.56,2.53,4.05,8.45,5.32,0.78,-2511.0,8647.0,-4329.0,1807.0,35.0,18.0,0,0,0,0,0,0,1
2489,(주)엔에스엔,31860,2015/12,2.9247289243613643,297.14175357280806,78.80539499036608,-29.56019646807394,6.095201238390093,-19.16861469661551,38.86195838615855,-17.425431711145997,-621.3443396226415,-702.433628318584,14.12,-47.49,-22.88,-34.05,85.88,114.62,-22.2,0.92,2.2,598.35,-662.0,-214.66,-87.51,52.08,26.86,108.67,38.09,47.92,60.86,39.14,78.74,146.85,107.41,41.11,12.36,64.31,58.27,94.41,16.61,52.27,-29.95,-36.85,-11.72,-24.68,0.48,0.7,1.56,28.01,1.17,1.76,3.5,6.61,2.89,0.7,-6680.0,4957.0,4001.0,2278.0,36.0,19.0,0,0,0,0,0,0,1
2490,(주)엔에스엔,31860,2016/12,15.991123128332015,16.65045710951177,-39.79721786833856,76.61680949592804,-46.635053802662775,-1.186135211031477,0.8109559613319013,56.4638783269962,-50.135715901379776,-306.02276900477415,21.92,-70.72,-31.36,-58.24,78.08,158.9,-29.02,3.04,5.32,1239.42,-855.0,-406.34,-730.02,27.03,23.81,37.04,20.6,72.97,51.85,48.15,140.74,62.14,47.35,7.29,18.06,92.87,83.89,95.26,-16.47,73.44,-29.31,-37.06,-14.11,-34.19,0.44,0.79,1.01,31.13,1.15,1.55,4.46,6.4,1.69,0.57,-6154.0,-15961.0,16841.0,-5274.0,37.0,20.0,0,0,0,1,0,0,0
2491,(주)엔에스엔,31860,2017/12,-28.38889866291344,-26.7050191762548,-20.144821414042795,-31.445706880443623,-26.69172932330828,-13.356803529012556,-72.12189014969901,-97.22964763061968,1.160075329566855,21.164978292329955,2.17,-250.72,-33.63,-59.57,97.83,266.56,-30.89,6.03,6.29,254.19,-654.0,-400.02,-423.37,30.14,21.85,43.15,23.56,69.86,62.73,37.27,111.36,82.64,64.58,9.67,0.0,59.41,58.14,0.0,-6.33,50.45,-59.29,-69.82,-22.1,-137.48,0.13,0.24,0.31,19.8,0.47,0.61,2.06,3.86,0.5,0.19,-8236.0,3266.0,5600.0,-293.0,38.0,21.0,0,0,0,0,0,0,1
2492,(주)엔에이치엔벅스,104200,2011/12,-7.396608397859962,41.32973944294699,-7.340021427875719,-7.532516141106016,0.0,13.13249238304052,5.866892373485388,22.37648530331457,-23.87999597301923,-24.60275141303189,41.17,15.91,10.8,20.17,58.83,102.54,9.0,-2.58,-3.87,3513.59,593.0,258.23,522.62,70.65,0.0,240.67,70.65,29.35,59.01,40.99,49.75,182.18,182.18,15.3,0.0,69.47,65.72,0.0,31.87,20.99,19.36,64.08,7.93,11.24,0.68,1.27,1.46,6.52,0.96,0.96,0.0,6.91,35.39,0.59,3493.0,8205.0,-8667.0,3031.0,9.0,3.0,0,0,1,0,0,0,0
2493,(주)엔에이치엔벅스,104200,2012/12,-20.03980335952236,-29.052765416401783,-27.3004393802426,-2.565270188221008,0.0,-9.181747250257985,5.9941089837997055,-22.817865903515944,-148.03597407750297,-151.98019801980195,29.98,-7.21,-5.99,-9.58,70.02,107.29,-7.77,-1.92,-4.75,3724.19,-283.0,282.67,-271.65,64.23,0.0,179.58,64.23,35.77,67.02,32.98,53.37,204.9,204.9,4.94,0.0,49.21,46.77,58.89,32.88,0.07,20.61,9724.89,6.8,7.26,0.83,1.33,2.22,8.19,1.23,1.23,0.0,8.3,37.47,0.81,3824.0,1329.0,-8314.0,-3161.0,10.0,4.0,0,0,1,0,0,0,0
2494,(주)엔에이치엔벅스,104200,2013/12,13.633493071808015,-28.13620071684588,5.9281108122957695,27.46533727995015,0.0,24.2441038716293,14.716449314198377,52.79745745878303,333.5352422907489,204.843537414966,39.93,14.68,14.77,21.01,60.07,93.33,13.48,-1.32,-4.36,4272.26,662.0,396.97,284.8,59.88,0.0,149.23,59.88,40.12,73.28,26.72,54.75,227.15,227.15,1.36,0.0,36.46,35.97,0.0,33.52,0.02,28.35,9724.89,7.58,8.02,1.01,1.43,3.39,11.0,1.62,1.62,0.0,9.38,60.27,1.11,5370.0,-5961.0,-18.0,-613.0,11.0,5.0,0,0,0,0,1,0,0
2495,(주)엔에이치엔벅스,104200,2014/12,15.075680800287683,-45.01246882793018,35.40989871966367,-15.265216328526032,0.0,18.148156409627266,-5.0767393975048885,-6.36131212895957,-4.3150200424428204,139.2161951725928,39.39,14.79,12.34,16.6,60.61,83.2,10.9,-2.05,-5.61,4055.39,632.0,983.46,681.35,70.46,0.0,238.49,70.46,29.54,75.24,24.76,39.27,291.77,291.77,4.55,0.0,32.91,32.1,0.0,46.31,0.0,53.56,0.0,13.26,17.02,0.83,1.12,3.25,10.05,1.27,1.27,0.0,9.16,88.28,0.92,13304.0,-12949.0,200.0,554.0,12.0,6.0,0,0,0,0,0,1,0
