회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
롯데정밀화학(주),004000,2019/12,283479,168372,189666,282218,195608,189989
롯데정밀화학(주),004000,2020/12,234062,198792,139233,231553,160861,138553
롯데정밀화학(주),004000,2021/12,349189,585458,244514,346169,265022,246373
롯데정밀화학(주),004000,2022/12,525376,146159,404311,522516,386539,406389
롯데정보통신(주),286940,2017/12,11736,2449,5262,9908,1444,4411
롯데정보통신(주),286940,2018/12,70982,23370,38978,66171,31421,40786
롯데정보통신(주),286940,2019/12,74763,53000,41114,71443,36888,43051
롯데정보통신(주),286940,2020/12,68884,29873,38751,65851,30047,38836
롯데정보통신(주),286940,2021/12,75652,34659,39966,72337,35078,40842
롯데정보통신(주),286940,2022/12,93680,28385,34251,77470,23844,41108
롯데제과(주),280360,2017/12,159239,1948,8413,158990,2991,9431
롯데제과(주),280360,2018/12,606583,8419,64376,563438,16815,59902
롯데제과(주),280360,2019/12,701961,41629,97329,541727,11059,63509
롯데제과(주),280360,2020/12,719200,41726,112550,566603,36528,86560
롯데제과(주),280360,2021/12,733082,36349,108471,571038,30359,82693
롯데제과(주),280360,2022/12,912195,43880,112385,712149,18708,80898
롯데지주(주),004990,2009/12,589689,39264,99450,507011,95565,112259
롯데지주(주),004990,2010/12,672179,94074,171255,580601,122683,164896
롯데지주(주),004990,2011/12,714367,100361,179258,608426,127204,175047
롯데지주(주),004990,2012/12,682812,89776,115395,593272,102925,131005
롯데지주(주),004990,2013/12,722290,55173,91537,621761,73147,109603
롯데지주(주),004990,2014/12,779855,1667,114770,651102,27540,106223
롯데지주(주),004990,2015/12,826942,79164,144462,693914,36831,119130
롯데지주(주),004990,2016/12,812032,75239,127769,685460,30594,101708
롯데지주(주),004990,2017/12,694160,495281,10218,32166,-20823,-3646
롯데지주(주),004990,2018/12,1975749,110709,98418,262940,-629299,120808
롯데지주(주),004990,2019/12,2592447,-411645,174855,389711,210793,241582
롯데지주(주),004990,2020/12,2492045,-238879,156249,290498,-307116,163488
롯데지주(주),004990,2021/12,2627818,150434,216401,251356,-36358,112072
롯데지주(주),004990,2022/12,4150207,336571,489831,329142,63672,127127
롯데칠성음료(주),005300,2009/12,486949,7854,61200,457037,8781,66631
롯데칠성음료(주),005300,2010/12,764586,62513,133343,516529,64322,103829
롯데칠성음료(주),005300,2011/12,852029,77128,165529,629281,52388,127936
롯데칠성음료(주),005300,2012/12,890641,82951,150181,818129,87931,154206
롯데칠성음료(주),005300,2013/12,931849,103493,172384,841664,91346,163276
롯데칠성음료(주),005300,2014/12,957870,20553,102258,865779,26587,95587
롯데칠성음료(주),005300,2015/12,980836,100295,142877,938829,86494,147042
롯데칠성음료(주),005300,2016/12,1035288,69144,148792,984457,9389,146182
롯데칠성음료(주),005300,2017/12,937753,121536,75384,937753,151579,74566
롯데칠성음료(주),005300,2018/12,928837,-50013,84952,922277,-54568,87560
롯데칠성음료(주),005300,2019/12,983628,-144006,107666,960872,-112294,108950
롯데칠성음료(주),005300,2020/12,908451,-16802,97230,879436,-16367,97201
롯데칠성음료(주),005300,2021/12,1045814,137077,182218,984873,122607,174560
롯데칠성음료(주),005300,2022/12,1147969,131094,222858,1079669,119870,202804
롯데케미칼(주),011170,2009/12,1263876,890438,989352,909448,796701,717569
롯데케미칼(주),011170,2010/12,1526431,900013,1177555,1110897,686875,943651
롯데케미칼(주),011170,2011/12,1893410,1132554,1491063,1224744,748634,1065972
롯데케미칼(주),011170,2012/12,793606,316145,371731,640933,343036,399009
롯데케미칼(주),011170,2013/12,911761,285825,487423,813825,338811,503210
롯데케미칼(주),011170,2014/12,800407,143653,350929,708046,225561,374377
롯데케미칼(주),011170,2015/12,2067047,990655,1611119,1675270,870346,1335772
롯데케미칼(주),011170,2016/12,3266705,1837185,2544254,2235060,1304126,1857069
롯데케미칼(주),011170,2017/12,3792634,2284577,2929721,2799231,1631225,2366584
롯데케미칼(주),011170,2018/12,2752822,1641934,1967399,1914963,1426278,1522808
롯데케미칼(주),011170,2019/12,1914730,756666,1107259,1159568,394376,775704
롯데케미칼(주),011170,2020/12,1153298,175348,356911,831521,115572,206744
롯데케미칼(주),011170,2021/12,2463950,1425602,1535641,1695118,836972,976101
롯데케미칼(주),011170,2022/12,283287,27820,-762607,176924,-318348,-608072
롯데푸드(주),002270,2009/12,143002,45649,52939,127292,45649,44402
롯데푸드(주),002270,2010/12,148026,50416,57760,134547,47003,51128
롯데푸드(주),002270,2011/12,194932,48115,66790,141318,39616,53812
롯데푸드(주),002270,2012/12,,,,197489,61380,60643
롯데푸드(주),002270,2013/12,,,,317157,113945,73754
롯데푸드(주),002270,2014/12,,,,321490,59873,65945
롯데푸드(주),002270,2015/12,,,,348603,50274,69227
롯데푸드(주),002270,2016/12,,,,360042,58173,79830
롯데푸드(주),002270,2017/12,,,,325915,95072,66230
롯데푸드(주),002270,2018/12,,,,307840,42540,67574
롯데푸드(주),002270,2019/12,,,,300250,37523,49466
롯데푸드(주),002270,2020/12,290491,70229,44399,290541,70479,44558
롯데푸드(주),002270,2021/12,295705,-1047,38457,296456,1418,39875
롯데하이마트(주),071840,2009/12,,,,646353,-37176,73376
롯데하이마트(주),071840,2010/12,758936,106881,215476,760058,106536,214862
롯데하이마트(주),071840,2011/12,859161,140720,258940,859485,140042,258052
롯데하이마트(주),071840,2012/12,801024,69582,161479,801771,71378,162157
롯데하이마트(주),071840,2013/12,880152,129109,184804,882004,124429,178964
롯데하이마트(주),071840,2014/12,,,,926654,96438,144391
롯데하이마트(주),071840,2015/12,,,,963471,106595,160180
롯데하이마트(주),071840,2016/12,,,,1013374,121428,174540
롯데하이마트(주),071840,2017/12,,,,1061163,148435,207463
롯데하이마트(주),071840,2018/12,,,,1072906,85463,186481
롯데하이마트(주),071840,2019/12,,,,1000701,-99907,109857
롯데하이마트(주),071840,2020/12,,,,1006457,28721,161076
롯데하이마트(주),071840,2021/12,,,,932719,-57452,106835
롯데하이마트(주),071840,2022/12,,,,758705,-527891,-52011
명문제약(주),017180,2009/12,53347,2801,6766,49269,2941,5413
명문제약(주),017180,2010/12,60829,2906,11045,55210,4073,10248
명문제약(주),017180,2011/12,68863,4067,10762,63012,4996,9630
명문제약(주),017180,2012/12,46572,-12746,-3725,43638,-11547,-4371
명문제약(주),017180,2013/12,51089,201,4105,48825,2676,5120
명문제약(주),017180,2014/12,54166,-43,3726,52565,2880,5240
명문제약(주),017180,2015/12,62679,-17864,-2470,57744,-16120,-1735
명문제약(주),017180,2016/12,76178,6474,10058,70575,6912,11279
명문제약(주),017180,2017/12,79205,8131,7473,74058,7635,8136
명문제약(주),017180,2018/12,74450,328,4937,72350,988,6657
명문제약(주),017180,2019/12,68433,-20833,-14294,66667,-20402,-10794
명문제약(주),017180,2020/12,48991,-27753,-28964,45560,-27639,-26415
명문제약(주),017180,2021/12,62338,-6804,-5881,50623,-6723,-7357
명문제약(주),017180,2022/12,78101,7976,6434,67467,7868,6604
명신산업(주),009900,2009/12,,,,,,
명신산업(주),009900,2010/12,,,,6113,1042,3240
명신산업(주),009900,2011/12,,,,6666,560,2751
명신산업(주),009900,2012/12,,,,-2913,-10093,-5746
명신산업(주),009900,2013/12,,,,10717,3909,8010
명신산업(주),009900,2014/12,,,,29285,4082,15682
명신산업(주),009900,2015/12,,,,32376,11638,16345
명신산업(주),009900,2016/12,,,,24854,3049,9501
명신산업(주),009900,2017/12,,,,19430,613,7698
명신산업(주),009900,2018/12,32897,3441,13964,18068,747,9305
명신산업(주),009900,2019/12,100916,33843,59601,21924,-2080,11241
명신산업(주),009900,2020/12,101967,-88786,66212,12282,-132831,2245
명신산업(주),009900,2021/12,102494,45336,56483,21281,11197,10555
명신산업(주),009900,2022/12,201566,85712,126854,35098,17059,18768
무림페이퍼(주),009200,2009/12,174335,52292,89363,154693,48901,79985
무림페이퍼(주),009200,2010/12,187454,63228,97595,100986,21230,27228
무림페이퍼(주),009200,2011/12,156794,-1019,47524,67336,-21316,5404
무림페이퍼(주),009200,2012/12,169108,4668,44697,56443,-30068,-5483
무림페이퍼(주),009200,2013/12,201018,24928,76479,73669,12481,10246
무림페이퍼(주),009200,2014/12,161474,-41168,29382,69986,-26343,5035
무림페이퍼(주),009200,2015/12,197616,79,72415,93738,4975,29029
무림페이퍼(주),009200,2016/12,145901,-1438,42062,83532,10523,30799
무림페이퍼(주),009200,2017/12,177754,40873,69786,65901,8395,14385
무림페이퍼(주),009200,2018/12,205960,61527,124085,34538,-7343,2378
무림페이퍼(주),009200,2019/12,154294,-6846,68822,45815,-1768,10822
무림페이퍼(주),009200,2020/12,111835,-37849,27266,40509,3145,8308
무림페이퍼(주),009200,2021/12,130020,410,29810,22707,-17261,-18404
무림페이퍼(주),009200,2022/12,210477,34759,96312,56156,-10780,11138
무림피앤피(주),009580,2009/12,,,,7730,6268,349
무림피앤피(주),009580,2010/12,66823,63198,54987,66823,61560,54987
무림피앤피(주),009580,2011/12,65328,13268,33335,65328,11164,33350
무림피앤피(주),009580,2012/12,90282,29182,32843,90267,28091,33011
무림피앤피(주),009580,2013/12,107384,30188,51697,106624,29305,51741
무림피앤피(주),009580,2014/12,73780,-10329,13147,72959,-6402,14835
무림피앤피(주),009580,2015/12,90434,11615,36589,89860,13846,39974
무림피앤피(주),009580,2016/12,58325,-791,13587,58119,-705,14460
무림피앤피(주),009580,2017/12,94797,36478,44730,94456,35790,45387
무림피앤피(주),009580,2018/12,144699,69775,102242,144500,68346,103010
무림피앤피(주),009580,2019/12,97084,10363,49416,85608,4728,42874
무림피앤피(주),009580,2020/12,52964,-7568,6314,30280,-16262,-9585
무림피앤피(주),009580,2021/12,83801,19730,29387,62484,14821,15382
무림피앤피(주),009580,2022/12,134072,45518,68291,125085,19348,66206
문배철강(주),008420,2009/12,10342,-4365,-582,714,-4939,-5146
문배철강(주),008420,2010/12,,,,7301,3999,1702
문배철강(주),008420,2011/12,,,,8701,3356,3027
문배철강(주),008420,2012/12,,,,6454,2558,1435
문배철강(주),008420,2013/12,,,,9672,4680,3102
문배철강(주),008420,2014/12,,,,9280,2732,3012
문배철강(주),008420,2015/12,,,,7793,5734,1067
문배철강(주),008420,2016/12,,,,13177,7414,5448
문배철강(주),008420,2017/12,,,,13649,10131,6475
문배철강(주),008420,2018/12,,,,9555,4979,3284
문배철강(주),008420,2019/12,,,,9400,2372,2601
문배철강(주),008420,2020/12,,,,9384,8612,2799
문배철강(주),008420,2021/12,,,,27408,25376,20783
문배철강(주),008420,2022/12,,,,10214,26217,3006
미래산업(주),025560,2009/12,,,,8393,-9578,-4270
미래산업(주),025560,2010/12,20257,1025,3609,20257,1022,3609
미래산업(주),025560,2011/12,12378,-18216,-15294,12378,-18696,-15294
미래산업(주),025560,2012/12,1528,-28621,-13785,1528,-28756,-13785
미래산업(주),025560,2013/12,7854,-7371,-1412,7854,-7172,-1412
미래산업(주),025560,2014/12,3035,-13018,-9073,3035,-13174,-9041
미래산업(주),025560,2015/12,7373,2154,-2445,7065,3052,-2190
미래산업(주),025560,2016/12,3620,-9489,-8557,3112,-9287,-8419
미래산업(주),025560,2017/12,4225,-13657,-9460,3674,-13402,-9112
미래산업(주),025560,2018/12,-983,-13301,-11440,-897,-14378,-12240
미래산업(주),025560,2019/12,5089,-6154,-4515,5389,-6314,-4702
미래산업(주),025560,2020/12,8633,-6722,1265,7755,-6345,1710
미래산업(주),025560,2021/12,16788,7490,8487,15714,6545,7617
미래산업(주),025560,2022/12,21532,8023,8005,21170,5035,7938
미원상사(주),002840,2009/12,39742,17885,19126,37563,17564,18545
미원상사(주),002840,2010/12,22838,19679,14084,22454,19157,11823
미원상사(주),002840,2011/12,25534,13492,17556,25535,13015,14726
미원상사(주),002840,2012/12,33774,17566,19131,32516,19386,19523
미원상사(주),002840,2013/12,39571,16089,18127,29076,13720,14448
미원상사(주),002840,2014/12,37314,11675,17727,25023,6054,9674
미원상사(주),002840,2015/12,39331,16971,18451,26672,9407,10659
미원상사(주),002840,2016/12,50781,26369,22786,29291,31206,10284
미원상사(주),002840,2017/12,38697,29884,10997,27823,25391,9453
미원상사(주),002840,2018/12,52931,24215,27172,39003,20496,19526
미원상사(주),002840,2019/12,54848,31123,32260,53945,32594,31950
미원상사(주),002840,2020/12,68059,51848,42884,66892,55621,42384
미원상사(주),002840,2021/12,84680,57743,57155,83368,54535,56643
미원상사(주),002840,2022/12,108142,72216,77016,107431,65769,77084
미원스페셜티케미칼(주),268280,2017/12,,,,38633,17197,21814
미원스페셜티케미칼(주),268280,2018/12,,,,64149,35974,40031
미원스페셜티케미칼(주),268280,2019/12,72183,39565,46588,72183,39590,46613
미원스페셜티케미칼(주),268280,2020/12,75913,34666,49208,75913,34864,49398
미원스페셜티케미칼(주),268280,2021/12,135875,79903,95032,137204,81174,96791
미원스페셜티케미칼(주),268280,2022/12,131859,64824,80853,135842,70424,85526
미원홀딩스(주),107590,2009/12,,,,24290,12214,16683
미원홀딩스(주),107590,2010/12,36776,19943,25511,35950,20030,25586
미원홀딩스(주),107590,2011/12,34000,15996,20824,33100,17023,21737
미원홀딩스(주),107590,2012/12,53793,27918,35451,49916,27410,34528
미원홀딩스(주),107590,2013/12,59090,31023,38238,51275,28482,35235
미원홀딩스(주),107590,2014/12,56796,26144,33398,47054,23965,30194
미원홀딩스(주),107590,2015/12,62455,30646,36901,52515,28927,34057
미원홀딩스(주),107590,2016/12,69873,34515,40464,57688,32675,37387
미원홀딩스(주),107590,2017/12,22272,12732,9173,982,5689,-710
미원홀딩스(주),107590,2018/12,19784,9740,3613,4029,9145,1775
미원홀딩스(주),107590,2019/12,26948,16268,7764,2198,11195,34
미원홀딩스(주),107590,2020/12,46394,23673,21798,17616,22320,14671
미원홀딩스(주),107590,2021/12,59906,40232,29724,10900,25991,7487
미원홀딩스(주),107590,2022/12,55704,26602,22841,4841,11638,1920
미원화학(주),134380,2011/12,,,,23246,9703,12010
미원화학(주),134380,2012/12,,,,20444,7751,8865
미원화학(주),134380,2013/12,,,,25400,10490,13116
미원화학(주),134380,2014/12,,,,23758,8927,10770
미원화학(주),134380,2015/12,,,,26894,11764,13674
미원화학(주),134380,2016/12,,,,29740,13735,16026
미원화학(주),134380,2017/12,,,,28965,13579,13565
미원화학(주),134380,2018/12,,,,19425,7370,8645
미원화학(주),134380,2019/12,,,,27548,13507,15484
미원화학(주),134380,2020/12,,,,29809,13777,16152
미원화학(주),134380,2021/12,,,,27725,11350,12772
미원화학(주),134380,2022/12,,,,35805,16261,18983
미창석유공업(주),003650,2009/12,,,,45053,25267,33495
미창석유공업(주),003650,2010/12,,,,37008,22102,27063
미창석유공업(주),003650,2011/12,,,,35716,20913,25926
미창석유공업(주),003650,2012/12,,,,45568,24673,31404
미창석유공업(주),003650,2013/12,,,,37138,17440,23260
미창석유공업(주),003650,2014/12,,,,33586,15984,18467
미창석유공업(주),003650,2015/12,,,,37962,25105,22132
미창석유공업(주),003650,2016/12,,,,32960,30732,16678
미창석유공업(주),003650,2017/12,,,,31278,12475,13595
미창석유공업(주),003650,2018/12,,,,25488,10722,12596
미창석유공업(주),003650,2019/12,30201,17726,17480,30201,15971,17515
미창석유공업(주),003650,2020/12,31693,19679,18719,31693,18854,18789
미창석유공업(주),003650,2021/12,49873,33138,35450,49873,30808,35521
미창석유공업(주),003650,2022/12,57887,23383,44005,57887,20885,44058
백광산업(주),001340,2009/12,56941,15026,20614,55667,11891,17404
백광산업(주),001340,2010/12,69359,21278,28000,68988,22341,28981
백광산업(주),001340,2011/12,53410,8113,16705,50255,6961,15385
백광산업(주),001340,2012/12,,,,56270,1161,12964
백광산업(주),001340,2013/12,,,,11353,-39445,-38180
백광산업(주),001340,2014/12,,,,21033,-33961,-24309
백광산업(주),001340,2015/12,,,,25450,-13685,3715
백광산업(주),001340,2016/12,,,,28702,2368,5364
백광산업(주),001340,2017/12,,,,33056,6338,9050
백광산업(주),001340,2018/12,,,,56748,22325,27484
백광산업(주),001340,2019/12,48411,16029,21205,48435,16259,21442
백광산업(주),001340,2020/12,42758,10146,12521,42438,10298,12721
백광산업(주),001340,2021/12,52048,14896,17930,51638,15086,18648
백광산업(주),001340,2022/12,68873,21672,27878,68488,22437,28485
범양건영(주),002410,2009/12,15731,8832,5471,15731,8832,5471
범양건영(주),002410,2010/12,11714,10545,11124,11714,16948,15487
범양건영(주),002410,2011/12,-19955,-202776,-178026,-19955,-200068,-187551
범양건영(주),002410,2012/12,-3796,-82429,-25406,-3796,-87659,-23487
범양건영(주),002410,2013/12,,,,-1145,-48946,-8876
범양건영(주),002410,2014/12,,,,2401,-4628,-2435
범양건영(주),002410,2015/12,4698,8717,59,4698,366,59
범양건영(주),002410,2016/12,7642,-1082,1198,5700,-778,143
범양건영(주),002410,2017/12,8090,1103,2621,5947,633,1040
범양건영(주),002410,2018/12,14113,5427,6812,12020,5570,5271
범양건영(주),002410,2019/12,19902,19717,11452,17833,19722,10204
범양건영(주),002410,2020/12,22161,10968,12007,22358,14054,13682
범양건영(주),002410,2021/12,13610,4278,3024,11979,6921,3015
범양건영(주),002410,2022/12,-1566,-9563,-12326,-3748,-10608,-12710
벽산건설(주),002530,2009/12,,,,114921,24689,21199
벽산건설(주),002530,2010/12,73619,-237929,-353982,73619,-241444,-358826
벽산건설(주),002530,2011/12,44094,-84065,-36563,44094,-86976,-48547
벽산건설(주),002530,2012/12,1587,-366575,-223959,46,-373661,-224316
보해양조(주),000890,2009/12,106397,15585,26395,56169,7791,6273
보해양조(주),000890,2010/12,55615,-661849,5725,52889,-27338,4856
보해양조(주),000890,2011/12,52752,556984,-28185,51280,-44916,-31200
보해양조(주),000890,2012/12,46535,-4762,8682,43785,-4712,7440
보해양조(주),000890,2013/12,45924,2402,8719,43719,1597,7337
보해양조(주),000890,2014/12,48553,4946,9335,46725,4962,8762
보해양조(주),000890,2015/12,50531,8831,8163,50351,8245,8425
보해양조(주),000890,2016/12,43848,-7250,-6032,45255,-6284,-5665
보해양조(주),000890,2017/12,35876,10732,2076,36740,11115,2481
보해양조(주),000890,2018/12,22839,-27873,-10984,22943,-28034,-10758
보해양조(주),000890,2019/12,7722,-20195,-15358,7719,-20385,-15548
보해양조(주),000890,2020/12,26238,1717,1748,26237,1766,1797
보해양조(주),000890,2021/12,29231,-909,1054,29231,-831,1131
보해양조(주),000890,2022/12,27405,-2829,62,27404,-2789,132
부광약품(주),003000,2009/03,96312,30614,39254,96372,30844,40099
부광약품(주),003000,2010/03,,,,98155,27873,39076
부광약품(주),003000,2011/03,,,,105841,27678,39864
부광약품(주),003000,2012/12,,,,79595,16512,21440
부광약품(주),003000,2013/12,,,,70756,19532,22993
부광약품(주),003000,2014/12,81235,23616,28358,81037,23503,27982
부광약품(주),003000,2015/12,82845,25139,23288,82672,34130,24143
부광약품(주),003000,2016/12,76291,15807,8539,78375,20401,16485
부광약품(주),003000,2017/12,80629,11091,7676,78935,14781,15128
부광약품(주),003000,2018/12,115006,145657,35127,111524,151070,34539
부광약품(주),003000,2019/12,84249,-7435,9537,82125,-3473,12259
부광약품(주),003000,2020/12,71641,-10105,4028,67704,-5505,8493
부광약품(주),003000,2021/12,75758,-2797,5622,74447,2438,13163
부광약품(주),003000,2022/12,79429,-4249,-231,78546,2042,12322
부국철강(주),026940,2009/12,,,,13592,7274,8101
부국철강(주),026940,2010/12,,,,17265,10195,12084
부국철강(주),026940,2011/12,,,,14553,7404,9538
부국철강(주),026940,2012/12,,,,12576,6106,6081
부국철강(주),026940,2013/12,,,,8710,3467,2489
부국철강(주),026940,2014/12,,,,8207,3089,2115
부국철강(주),026940,2015/12,,,,8448,105,3032
부국철강(주),026940,2016/12,,,,7825,3166,2583
부국철강(주),026940,2017/12,,,,6264,2318,1302
부국철강(주),026940,2018/12,,,,5417,2079,923
부국철강(주),026940,2019/12,,,,4693,1839,316
부국철강(주),026940,2020/12,,,,6355,808,1789
부국철강(주),026940,2021/12,,,,13203,8794,8056
부국철강(주),026940,2022/12,,,,10659,7103,5922
부산산업(주),011390,2009/12,10694,2244,2954,2084,693,-1113
부산산업(주),011390,2010/12,9524,43,1406,1440,-2332,-2200
부산산업(주),011390,2011/12,10356,-48,1397,2183,-1264,-1047
부산산업(주),011390,2012/12,6940,-2279,-1182,4292,1234,1351
부산산업(주),011390,2013/12,20945,7684,9365,4577,1692,1569
부산산업(주),011390,2014/12,17032,4721,6502,3957,775,798
부산산업(주),011390,2015/12,23275,8092,11149,4514,1088,1271
부산산업(주),011390,2016/12,25662,9202,12963,5460,1140,1872
부산산업(주),011390,2017/12,17850,4778,6762,4488,864,1049
부산산업(주),011390,2018/12,16377,3645,4545,6224,2239,2516
부산산업(주),011390,2019/12,23718,6939,8647,3064,-373,-690
부산산업(주),011390,2020/12,19274,4126,5537,3755,277,-34
부산산업(주),011390,2021/12,14952,-3247,398,4074,-1,-20
부산산업(주),011390,2022/12,21083,4539,5259,3253,-182,-630
부산주공(주),005030,2009/12,,,,12113,485,2583
부산주공(주),005030,2010/12,,,,18801,855,4775
부산주공(주),005030,2011/12,,,,19877,2340,5778
부산주공(주),005030,2012/12,,,,17787,-2347,3430
부산주공(주),005030,2013/12,,,,14712,-4188,-160
부산주공(주),005030,2014/12,,,,20546,206,6133
부산주공(주),005030,2015/12,,,,18848,-480,3938
부산주공(주),005030,2016/12,,,,9321,-9127,-5860
부산주공(주),005030,2017/12,,,,13848,-10076,-2348
부산주공(주),005030,2018/12,,,,10502,-21494,-6859
부산주공(주),005030,2019/12,,,,8773,-21587,-8927
부산주공(주),005030,2020/12,,,,10323,-13437,-4508
부산주공(주),005030,2021/12,,,,6903,-11744,-9347
부산주공(주),005030,2022/12,,,,9415,-8107,-6463
비케이탑스(주),030790,2009/12,,,,14309,2615,2671
비케이탑스(주),030790,2010/12,,,,13148,574,-103
비케이탑스(주),030790,2011/12,,,,12613,1360,1324
비케이탑스(주),030790,2012/12,14329,-23997,-7410,13003,-22184,-4972
비케이탑스(주),030790,2013/12,31241,-166110,-74240,29683,-170184,-60204
비케이탑스(주),030790,2014/12,14935,143497,752,12874,144497,2821
비케이탑스(주),030790,2015/12,7719,-8960,-6490,6560,4146,-4990
비케이탑스(주),030790,2016/12,6634,-3967,-6644,5921,-5993,-5939
비케이탑스(주),030790,2017/12,5866,-20340,-7819,4278,-27584,-7910
비케이탑스(주),030790,2018/12,-3894,-16579,-19811,-3828,-14488,-18222
비케이탑스(주),030790,2019/12,,,,-19,-37042,-14047
비케이탑스(주),030790,2020/12,1017,-48995,-3417,243,-47030,-3315
비케이탑스(주),030790,2021/12,889,-34162,-10337,637,-30027,-5127
비케이탑스(주),030790,2022/12,2286,-14400,-9627,612,-7700,-6213
사조동아원(주),008040,2009/12,57942,-7487,2657,63174,5252,24627
사조동아원(주),008040,2010/12,77681,2538,22792,66169,5725,23663
사조동아원(주),008040,2011/12,61769,-24008,-7759,48238,-10581,-2808
사조동아원(주),008040,2012/12,84941,1044,6543,70235,10607,14279
사조동아원(주),008040,2013/12,85860,-13643,2751,63650,-4038,7400
사조동아원(주),008040,2014/12,107947,-74357,-16033,65277,-89623,-22055
사조동아원(주),008040,2015/12,70020,-34608,1846,60139,-46495,4989
사조동아원(주),008040,2016/12,67584,4848,26513,54430,9101,25142
사조동아원(주),008040,2017/12,58426,29211,29282,55881,14017,27706
사조동아원(주),008040,2018/12,59170,15718,25802,56948,16057,24109
사조동아원(주),008040,2019/12,45389,887,12454,45389,-4198,12452
사조동아원(주),008040,2020/12,47045,9616,16639,46331,9191,16038
사조동아원(주),008040,2021/12,48994,2276,19110,48994,2720,19110
사조동아원(주),008040,2022/12,53070,1035,15251,53070,1035,15251
사조산업(주),007160,2009/12,219226,61671,100864,38439,34326,23085
사조산업(주),007160,2010/12,150235,54326,67674,49984,19885,33401
사조산업(주),007160,2011/12,171586,56448,86011,44289,21463,34771
사조산업(주),007160,2012/12,159131,13627,46472,36222,17002,13032
사조산업(주),007160,2013/12,193452,-11811,28570,31169,1127,10078
사조산업(주),007160,2014/12,203463,31749,57794,42654,4874,18850
사조산업(주),007160,2015/12,130030,24384,34078,39454,8921,10673
사조산업(주),007160,2016/12,96903,30056,49243,54331,16813,28533
사조산업(주),007160,2017/12,109248,54128,59118,64183,20902,36366
사조산업(주),007160,2018/12,93096,41197,54299,46873,21308,30769
사조산업(주),007160,2019/12,56498,-14445,18235,34350,6777,18194
사조산업(주),007160,2020/12,54810,12133,21917,22386,-494,6452
사조산업(주),007160,2021/12,81121,55325,49237,34859,10572,18806
사조산업(주),007160,2022/12,89894,80132,55174,44568,15821,27597
사조씨푸드(주),014710,2009/12,,,,,,
사조씨푸드(주),014710,2010/12,27092,9864,17075,27092,9836,17082
사조씨푸드(주),014710,2011/12,37962,17834,28031,37962,17627,28031
사조씨푸드(주),014710,2012/12,30804,11186,20826,30804,10798,20826
사조씨푸드(주),014710,2013/12,21303,5132,9512,21303,4810,9567
사조씨푸드(주),014710,2014/12,25634,9313,11888,25634,7685,11932
사조씨푸드(주),014710,2015/12,23293,6042,9482,24534,5535,10827
사조씨푸드(주),014710,2016/12,,,,30158,7558,15450
사조씨푸드(주),014710,2017/12,,,,31440,19360,15796
사조씨푸드(주),014710,2018/12,,,,32660,12623,17175
사조씨푸드(주),014710,2019/12,,,,25093,-5645,9725
사조씨푸드(주),014710,2020/12,,,,20965,7842,10784
사조씨푸드(주),014710,2021/12,,,,22874,9842,14004
사조씨푸드(주),014710,2022/12,,,,23951,8295,13584
삼부토건(주),001470,2009/12,73812,-41902,13638,61773,7426,11674
삼부토건(주),001470,2010/12,68502,-34706,1111,61123,5631,15653
삼부토건(주),001470,2011/12,-3620,-239989,-233167,-20112,-299114,-310469
삼부토건(주),001470,2012/12,41007,-29621,-29412,11659,-91744,-34868
삼부토건(주),001470,2013/12,45933,-176647,-24726,23926,-168733,-22872
삼부토건(주),001470,2014/12,29617,-272603,-69973,6911,-283108,-59137
삼부토건(주),001470,2015/12,-111,-632958,-63274,-29635,-655456,-72282
삼부토건(주),001470,2016/12,-962,261442,-35106,-961,423523,-34135
삼부토건(주),001470,2017/12,-292,-40427,-19353,2134,-23139,-15883
삼부토건(주),001470,2018/12,17099,-73283,-9369,17099,224,-8165
삼부토건(주),001470,2019/12,17328,7422,4957,17291,9435,5936
삼부토건(주),001470,2020/12,29248,-21138,-7850,31665,6418,6138
삼부토건(주),001470,2021/12,31151,-2512,-4353,22496,738,-4112
삼부토건(주),001470,2022/12,-28295,-73438,-62976,-45528,-79098,-76599
삼성SDI(주),006400,2009/12,741473,241349,268209,509613,173187,186581
삼성SDI(주),006400,2010/12,790351,385112,286812,536707,149957,150139
삼성SDI(주),006400,2011/12,683269,351055,203714,437894,-78767,-66394
삼성SDI(주),006400,2012/12,907849,1486814,186874,594186,2547190,58155
삼성SDI(주),006400,2013/12,756462,147916,-27394,537109,-63363,-127625
삼성SDI(주),006400,2014/12,928744,-80314,70818,676879,-167000,-83686
삼성SDI(주),006400,2015/12,1383138,25686,-59832,1096465,-141935,-204822
삼성SDI(주),006400,2016/12,750572,211111,-926333,515513,-44272,-1003970
삼성SDI(주),006400,2017/12,1169089,643194,116895,882797,99537,16327
삼성SDI(주),006400,2018/12,2040084,745049,714971,1657295,525837,549904
삼성SDI(주),006400,2019/12,2215171,402366,462176,1678410,199669,207406
삼성SDI(주),006400,2020/12,2380553,630966,671335,1642299,217316,231336
삼성SDI(주),006400,2021/12,3077618,1250402,1067576,2265039,596550,587614
