,상장기간
8591,0
8592,0
8593,0
8594,0
8595,1
8596,1
8597,2
8598,2
8599,3
8600,4
8601,3
8602,4
8603,5
8604,6
8605,7
8606,7
8607,8
8608,9
8609,10
8610,11
8611,12
8612,13
8613,14
8614,15
8615,16
8616,17
8617,18
8618,11
8619,12
8620,0
8621,0
8622,0
8623,0
8624,1
8625,2
8626,0
8627,0
8628,0
8629,0
8630,0
8631,1
8632,2
8633,3
8634,4
8635,5
8636,6
8637,7
8638,0
8639,0
8640,0
8641,0
8642,1
8643,0
8644,0
8645,0
8646,0
8647,0
8648,1
8649,2
8650,3
8651,4
8652,5
8653,0
8654,0
8655,0
8656,1
8657,0
8658,2
8659,1
8660,3
8661,4
8662,5
8663,6
8664,7
8665,8
8666,9
8667,12
8668,13
8669,14
8670,15
8671,16
8672,17
8673,18
8674,19
8675,20
8676,21
8677,22
8678,23
8679,12
8680,13
8681,14
8682,15
8683,16
8684,17
8685,18
8686,19
8687,20
8688,21
8689,22
8690,23
8691,10
8692,11
8693,12
8694,13
8695,14
8696,15
8697,16
8698,17
8699,18
8700,19
8701,3
8702,4
8703,5
8704,6
8705,7
8706,8
8707,9
8708,10
8709,11
8710,12
8711,13
8712,14
8713,8
8714,9
8715,10
8716,11
8717,12
8718,13
8719,14
8720,15
8721,16
8722,17
8723,18
8724,19
8725,0
8726,0
8727,0
8728,0
8729,0
8730,0
8731,0
8732,1
8733,2
8734,3
8735,4
8736,5
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,0
8744,0
8745,1
8746,2
8747,0
8748,0
8749,1
8750,2
8751,3
8752,4
8753,5
8754,6
8755,7
8756,8
8757,0
8758,0
8759,0
8760,0
8761,0
8762,0
8763,0
8764,1
8765,2
8766,3
8767,1
8768,2
8769,3
8770,4
8771,5
8772,6
8773,7
8774,8
8775,9
8776,10
8777,11
8778,12
8779,0
8780,0
8781,1
8782,2
8783,3
8784,4
8785,5
8786,6
8787,7
8788,8
8789,9
8790,10
8791,6
8792,7
8793,8
8794,9
8795,10
8796,11
8797,12
8798,13
8799,14
8800,15
8801,16
8802,17
8803,6
8804,7
8805,8
8806,9
8807,10
8808,11
8809,12
8810,13
8811,14
8812,15
8813,16
8814,17
8815,5
8816,6
8817,7
8818,8
8819,9
8820,10
8821,11
8822,12
8823,13
8824,14
8825,15
8826,16
8827,0
8828,1
8829,2
8830,3
8831,4
8832,5
8833,0
8834,0
8835,0
8836,1
8837,0
8838,0
8839,0
8840,0
8841,0
8842,0
8843,0
8844,0
8845,0
8846,1
8847,2
8848,3
8849,13
8850,14
8851,15
8852,16
8853,17
8854,18
8855,19
8856,20
8857,21
8858,22
8859,23
8860,24
8861,0
8862,0
8863,0
8864,1
8865,2
8866,10
8867,0
8868,0
8869,0
8870,0
8871,1
8872,2
8873,3
8874,4
8875,0
8876,0
8877,0
8878,0
8879,0
8880,0
8881,0
8882,0
8883,0
8884,0
8885,0
8886,0
8887,11
8888,12
8889,13
8890,14
8891,15
8892,16
8893,17
8894,18
8895,19
8896,20
8897,21
8898,22
8899,10
8900,11
8901,12
8902,13
8903,14
8904,15
8905,16
8906,17
8907,18
8908,19
8909,20
8910,21
8911,12
8912,13
8913,14
8914,15
8915,16
8916,17
8917,18
8918,19
8919,13
8920,14
8921,15
8922,16
8923,17
8924,18
8925,19
8926,20
8927,6
8928,7
8929,8
8930,9
8931,10
8932,11
8933,12
8934,13
8935,14
8936,15
8937,16
8938,17
8939,10
8940,11
8941,12
8942,13
8943,14
8944,15
8945,16
8946,17
8947,18
8948,19
8949,20
8950,21
8951,12
8952,13
8953,14
8954,15
8955,16
8956,17
8957,18
8958,19
8959,20
8960,21
8961,22
8962,23
8963,7
8964,8
8965,9
8966,10
8967,11
8968,12
8969,13
8970,14
8971,15
8972,16
8973,17
8974,18
8975,0
8976,0
8977,1
8978,2
8979,3
8980,4
8981,0
8982,0
8983,0
8984,0
8985,0
8986,0
8987,0
8988,1
8989,2
8990,3
8991,7
8992,8
8993,9
8994,10
8995,11
8996,12
8997,13
8998,14
8999,15
9000,16
9001,17
9002,18
9003,10
9004,11
9005,12
9006,13
9007,14
9008,15
9009,16
9010,17
9011,18
9012,19
9013,20
9014,21
9015,4
9016,5
9017,6
9018,7
9019,8
9020,9
9021,10
9022,11
9023,12
9024,13
9025,14
9026,15
9027,15
9028,16
9029,17
9030,18
9031,19
9032,20
9033,21
9034,22
9035,23
9036,24
9037,25
9038,26
9039,0
9040,0
9041,0
9042,1
9043,2
9044,11
9045,12
9046,13
9047,14
9048,15
9049,16
9050,17
9051,18
9052,19
9053,20
9054,21
9055,22
9056,9
9057,10
9058,11
9059,12
9060,13
9061,14
9062,15
9063,16
9064,17
9065,18
9066,19
9067,20
9068,19
9069,20
9070,21
9071,22
9072,23
9073,24
9074,25
9075,26
9076,27
9077,28
9078,29
9079,30
9080,0
9081,0
9082,0
9083,0
9084,0
9085,1
9086,2
9087,3
9088,4
9089,0
9090,0
9091,0
9092,0
9093,1
9094,2
9095,3
9096,12
9097,13
9098,14
9099,15
9100,16
9101,17
9102,18
9103,19
9104,20
9105,21
9106,22
9107,23
9108,1
9109,2
9110,3
9111,4
9112,5
9113,0
9114,0
9115,1
9116,2
9117,3
9118,4
9119,5
9120,1
9121,2
9122,3
9123,4
9124,5
9125,6
9126,7
9127,8
9128,9
9129,0
9130,0
9131,0
9132,0
9133,1
9134,2
9135,3
9136,0
9137,0
9138,1
9139,2
9140,3
9141,4
9142,5
9143,6
9144,7
9145,13
9146,14
9147,0
9148,0
9149,0
9150,0
9151,0
9152,0
9153,0
9154,0
9155,1
9156,2
9157,0
9158,0
9159,0
9160,0
9161,0
9162,0
9163,0
9164,0
9165,0
9166,1
9167,2
9168,13
9169,14
9170,10
9171,11
9172,12
9173,13
9174,14
9175,15
9176,16
9177,17
9178,18
9179,19
9180,20
9181,21
9182,11
9183,12
9184,13
9185,14
9186,15
9187,16
9188,17
9189,18
9190,19
9191,20
9192,21
9193,22
9194,12
9195,13
9196,14
9197,15
9198,16
9199,17
9200,18
9201,19
9202,20
9203,21
9204,0
9205,0
9206,1
9207,2
9208,3
9209,4
9210,5
9211,6
9212,7
9213,8
9214,9
9215,10
9216,10
9217,11
9218,12
9219,13
9220,14
9221,15
9222,16
9223,17
9224,18
9225,19
9226,20
9227,21
9228,0
9229,0
9230,0
9231,0
9232,0
9233,0
9234,0
9235,0
9236,1
9237,2
9238,2
9239,3
9240,4
9241,5
9242,6
9243,7
9244,8
9245,9
9246,10
9247,11
9248,11
9249,12
9250,13
9251,14
9252,0
9253,0
9254,0
9255,0
9256,0
9257,1
9258,2
9259,3
9260,4
9261,5
9262,19
9263,20
9264,21
9265,22
9266,23
9267,24
9268,25
9269,26
9270,27
9271,28
9272,29
9273,30
9274,3
9275,4
9276,5
9277,6
9278,7
9279,8
9280,9
9281,10
9282,11
9283,12
9284,13
9285,14
9286,6
9287,7
9288,8
9289,9
9290,10
9291,11
9292,12
9293,13
9294,14
9295,15
9296,16
9297,17
9298,12
9299,13
9300,14
9301,15
9302,16
9303,17
9304,18
9305,19
9306,20
9307,21
9308,22
9309,23
9310,0
9311,1
9312,2
9313,7
9314,8
9315,9
9316,10
9317,11
9318,12
9319,13
9320,14
9321,15
9322,16
9323,17
9324,18
9325,0
9326,0
9327,0
9328,1
9329,2
9330,0
9331,0
9332,0
9333,1
9334,2
9335,3
9336,4
9337,5
9338,6
9339,7
9340,8
9341,9
9342,0
9343,0
9344,0
9345,0
9346,0
9347,0
9348,0
9349,0
9350,1
9351,2
9352,3
9353,4
9354,0
9355,0
9356,1
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,1
9364,2
9365,3
9366,4
9367,5
9368,6
9369,10
9370,11
9371,12
9372,13
9373,14
9374,15
9375,16
9376,17
9377,18
9378,19
9379,20
9380,21
9381,1
9382,2
9383,3
9384,4
9385,5
9386,6
9387,7
9388,8
9389,10
9390,11
9391,12
9392,11
9393,12
9394,13
9395,14
9396,15
9397,16
9398,17
9399,18
9400,19
9401,20
9402,21
9403,22
9404,0
9405,0
9406,1
9407,2
9408,3
9409,4
9410,5
9411,6
9412,7
9413,8
9414,9
9415,10
9416,0
9417,0
9418,0
9419,0
9420,0
9421,0
9422,0
9423,1
9424,2
9425,3
9426,4
9427,5
9428,22
9429,23
9430,24
9431,25
9432,26
9433,27
9434,28
9435,29
9436,30
9437,31
9438,32
9439,33
9440,0
9441,0
9442,0
9443,0
9444,1
9445,2
9446,3
9447,0
9448,1
9449,4
9450,2
9451,5
9452,3
9453,4
9454,5
9455,13
9456,14
9457,15
9458,16
9459,17
9460,18
9461,0
9462,0
9463,0
9464,0
9465,1
9466,2
9467,3
9468,11
9469,12
9470,13
9471,14
9472,15
9473,16
9474,17
9475,0
9476,0
9477,0
9478,1
9479,0
9480,0
9481,0
9482,1
9483,2
9484,3
9485,4
9486,0
9487,0
9488,0
9489,1
9490,2
9491,3
9492,4
9493,5
9494,6
9495,7
9496,8
9497,9
9498,11
9499,12
9500,13
9501,14
9502,15
9503,16
9504,17
9505,18
9506,19
9507,20
9508,21
9509,22
9510,1
9511,2
9512,3
9513,4
9514,5
9515,6
9516,7
9517,8
9518,9
9519,10
9520,11
9521,12
9522,5
9523,6
9524,7
9525,8
9526,9
9527,10
9528,11
9529,12
9530,13
9531,14
9532,15
9533,16
9534,3
9535,4
9536,5
9537,6
9538,7
9539,8
9540,9
9541,10
9542,11
9543,12
9544,13
9545,14
9546,0
9547,0
9548,0
9549,1
9550,2
9551,7
9552,8
9553,9
9554,10
9555,11
9556,12
9557,13
9558,14
9559,15
9560,16
9561,17
9562,18
9563,0
9564,0
9565,1
9566,2
9567,3
9568,4
9569,5
9570,0
9571,0
9572,0
9573,0
9574,1
9575,2
9576,3
9577,4
9578,5
9579,6
9580,7
9581,8
9582,0
9583,0
9584,0
9585,0
9586,0
9587,0
9588,0
9589,0
9590,1
9591,2
9592,3
9593,4
9594,0
9595,1
9596,2
9597,3
9598,4
9599,5
9600,6
9601,7
9602,8
9603,9
9604,11
9605,12
9606,13
9607,14
9608,15
9609,16
9610,17
9611,18
9612,19
9613,20
9614,21
9615,22
9616,11
9617,12
9618,13
9619,14
9620,15
9621,16
9622,17
9623,18
9624,19
9625,20
9626,21
9627,22
9628,2
9629,3
9630,4
9631,5
9632,6
9633,7
9634,8
9635,9
9636,10
9637,11
9638,12
9639,13
9640,6
9641,7
9642,8
9643,9
9644,10
9645,11
9646,12
9647,13
9648,14
9649,15
9650,16
9651,17
9652,17
9653,18
9654,19
9655,20
9656,21
9657,22
9658,23
9659,24
9660,25
9661,26
9662,27
9663,28
9664,1
9665,2
9666,3
9667,4
9668,5
9669,6
9670,7
9671,8
9672,9
9673,10
9674,11
9675,12
9676,8
9677,9
9678,10
9679,11
9680,12
9681,13
9682,14
9683,15
9684,16
9685,17
9686,18
9687,19
9688,10
9689,11
9690,12
9691,13
9692,14
9693,15
9694,16
9695,17
9696,18
9697,19
9698,20
9699,21
9700,1
9701,2
9702,3
9703,4
9704,5
9705,6
9706,7
9707,8
9708,9
9709,10
9710,11
9711,12
9712,7
9713,8
9714,9
9715,10
9716,11
9717,12
9718,13
9719,14
9720,15
9721,16
9722,17
9723,18
9724,3
9725,4
9726,5
9727,6
9728,7
9729,8
9730,9
9731,10
9732,11
9733,12
9734,13
9735,14
9736,9
9737,10
9738,11
9739,12
9740,13
9741,2
9742,3
9743,4
9744,5
9745,6
9746,7
9747,8
9748,9
9749,10
9750,11
9751,12
9752,13
9753,0
9754,0
9755,0
9756,0
9757,0
9758,0
9759,0
9760,0
9761,1
9762,2
9763,3
9764,4
9765,10
9766,11
9767,12
9768,13
9769,14
9770,15
9771,16
9772,17
9773,18
9774,19
9775,20
9776,21
9777,7
9778,8
9779,9
9780,10
9781,11
9782,12
9783,13
9784,14
9785,15
9786,16
9787,17
9788,18
9789,12
9790,13
9791,14
9792,15
9793,16
9794,17
9795,18
9796,19
9797,20
9798,21
9799,22
9800,23
9801,0
9802,0
9803,0
9804,0
9805,0
9806,0
9807,0
9808,0
9809,0
9810,0
9811,0
9812,1
9813,8
9814,9
9815,10
9816,11
9817,12
9818,13
9819,14
9820,15
9821,16
9822,17
9823,18
9824,19
9825,10
9826,11
9827,12
9828,13
9829,14
9830,15
9831,16
9832,17
9833,18
9834,19
9835,20
9836,21
9837,10
9838,11
9839,12
9840,13
9841,14
9842,15
9843,16
9844,17
9845,18
9846,19
9847,20
9848,21
9849,13
9850,14
9851,15
9852,16
9853,17
9854,18
9855,19
9856,20
9857,21
9858,22
9859,23
9860,24
9861,5
9862,6
9863,7
9864,8
9865,9
9866,10
9867,11
9868,12
9869,13
9870,14
9871,15
9872,16
9873,0
9874,0
9875,0
9876,0
9877,1
9878,2
9879,3
9880,4
9881,5
9882,6
9883,18
9884,19
9885,20
9886,21
9887,22
9888,23
9889,24
9890,25
9891,26
9892,27
9893,28
9894,29
9895,9
9896,10
9897,11
9898,12
9899,13
9900,14
9901,15
9902,16
9903,17
9904,18
9905,19
9906,20
9907,10
9908,11
9909,12
9910,13
9911,14
9912,15
9913,16
9914,17
9915,18
9916,19
9917,20
9918,21
9919,0
9920,0
9921,0
9922,0
9923,0
9924,1
9925,2
9926,3
9927,4
9928,5
9929,6
9930,1
9931,2
9932,3
9933,4
9934,5
9935,6
9936,7
9937,5
9938,6
9939,7
9940,8
9941,9
9942,10
9943,11
9944,12
9945,13
9946,14
9947,15
9948,16
9949,1
9950,2
9951,3
9952,4
9953,5
9954,6
9955,7
9956,8
9957,0
9958,0
9959,0
9960,0
9961,0
9962,0
9963,0
9964,0
9965,1
9966,15
9967,16
9968,17
9969,18
9970,19
9971,20
9972,21
9973,22
9974,23
9975,24
9976,12
9977,13
9978,14
9979,15
9980,16
9981,17
9982,18
9983,19
9984,20
9985,21
9986,22
9987,23
9988,11
9989,12
9990,13
9991,14
9992,15
9993,16
9994,17
9995,18
9996,19
9997,20
9998,21
9999,22
10000,2
10001,3
10002,4
10003,5
10004,6
10005,7
10006,8
10007,9
10008,10
10009,11
10010,12
10011,13
10012,0
10013,0
10014,1
10015,2
10016,3
10017,4
10018,5
10019,6
10020,7
10021,8
10022,9
10023,10
10024,13
10025,14
10026,15
10027,16
10028,17
10029,18
10030,19
10031,20
10032,21
10033,22
10034,23
10035,24
10036,0
10037,0
10038,0
10039,0
10040,0
10041,0
10042,0
10043,0
10044,1
10045,2
10046,3
10047,12
10048,13
10049,14
10050,15
10051,16
10052,17
10053,18
10054,19
10055,20
10056,21
10057,22
10058,23
10059,11
10060,12
10061,13
10062,14
10063,15
10064,16
10065,17
10066,18
10067,19
10068,20
10069,21
10070,22
10071,0
10072,0
10073,0
10074,0
10075,1
10076,2
10077,3
10078,4
10079,5
10080,6
10081,11
10082,12
10083,13
10084,14
10085,15
10086,16
10087,17
10088,18
10089,19
10090,20
10091,21
10092,22
10093,6
10094,7
10095,8
10096,9
10097,10
10098,11
10099,12
10100,13
10101,14
10102,15
10103,16
10104,17
10105,22
10106,23
10107,24
10108,25
10109,26
10110,27
10111,28
10112,29
10113,30
10114,31
10115,32
10116,33
10117,7
10118,8
10119,9
10120,10
10121,11
10122,12
10123,13
10124,14
10125,15
10126,16
10127,17
10128,18
10129,0
10130,0
10131,0
10132,0
10133,0
10134,1
10135,2
10136,3
10137,4
10138,5
10139,6
10140,7
10141,9
10142,10
10143,11
10144,12
10145,13
10146,14
10147,15
10148,16
10149,17
10150,18
10151,19
10152,20
10153,0
10154,0
10155,0
10156,0
10157,0
10158,1
10159,2
10160,3
10161,4
10162,12
10163,13
10164,14
10165,15
10166,16
10167,17
10168,18
10169,19
10170,20
10171,21
10172,22
10173,23
10174,1
10175,2
10176,3
10177,4
10178,5
10179,6
10180,7
10181,8
10182,9
10183,11
10184,8
10185,9
10186,10
10187,11
10188,12
10189,13
10190,14
10191,15
10192,16
10193,17
10194,18
10195,19
10196,9
10197,10
10198,11
10199,12
10200,13
10201,14
10202,15
10203,16
10204,17
10205,18
10206,19
10207,0
10208,0
10209,0
10210,1
10211,2
10212,3
10213,4
10214,0
10215,1
10216,2
10217,3
10218,4
10219,5
10220,6
10221,7
10222,8
10223,9
10224,10
10225,11
10226,15
10227,16
10228,17
10229,18
10230,19
10231,20
10232,21
10233,22
10234,23
10235,24
10236,25
10237,26
10238,11
10239,12
10240,13
10241,14
10242,15
10243,16
10244,17
10245,18
10246,19
10247,20
10248,21
10249,22
10250,1
10251,2
10252,3
10253,4
10254,1
10255,2
10256,3
10257,4
10258,0
10259,0
10260,0
10261,1
10262,2
10263,0
10264,0
10265,1
10266,2
10267,3
10268,0
10269,0
10270,1
10271,2
10272,10
10273,11
10274,12
10275,13
10276,14
10277,15
10278,16
10279,17
10280,18
10281,19
10282,20
10283,21
10284,11
10285,12
10286,13
10287,14
10288,15
10289,16
10290,17
10291,18
10292,19
10293,20
10294,21
10295,22
10296,11
10297,0
10298,0
10299,1
10300,2
10301,3
10302,4
10303,5
10304,6
10305,7
10306,1
10307,2
10308,3
10309,4
10310,5
10311,6
10312,7
10313,8
10314,9
10315,10
10316,6
10317,7
10318,8
10319,9
10320,10
10321,11
10322,12
10323,13
10324,14
10325,15
10326,16
10327,17
10328,4
10329,5
10330,6
10331,7
10332,8
10333,9
10334,10
10335,11
10336,12
10337,13
10338,14
10339,15
10340,0
10341,0
10342,0
10343,0
10344,0
10345,0
10346,0
10347,1
10348,2
10349,3
10350,4
10351,5
10352,12
10353,13
10354,14
10355,15
10356,16
10357,17
10358,18
10359,19
10360,20
10361,21
10362,22
10363,23
10364,13
10365,14
10366,15
10367,16
10368,17
10369,18
10370,19
10371,20
10372,21
10373,22
10374,23
10375,24
10376,1
10377,2
10378,3
10379,4
10380,5
10381,6
10382,7
10383,8
10384,10
10385,0
10386,1
10387,2
10388,3
10389,0
10390,0
10391,0
10392,0
10393,1
10394,2
10395,3
10396,4
10397,5
10398,6
10399,7
10400,9
10401,10
10402,11
10403,12
10404,13
10405,14
10406,15
10407,16
10408,17
10409,18
10410,19
10411,20
10412,0
10413,0
10414,0
10415,0
10416,1
10417,2
10418,3
10419,4
10420,5
10421,6
10422,7
10423,8
10424,0
10425,0
10426,1
10427,9
10428,10
10429,11
10430,12
10431,13
10432,14
10433,15
10434,16
10435,17
10436,18
10437,19
10438,20
10439,0
10440,0
10441,1
10442,2
10443,3
10444,4
10445,5
10446,6
10447,7
10448,8
10449,9
10450,10
10451,0
10452,0
10453,1
10454,2
10455,18
10456,19
10457,20
10458,21
10459,22
10460,23
10461,24
10462,25
10463,26
10464,27
10465,28
10466,29
10467,1
10468,2
10469,3
10470,4
10471,11
10472,12
10473,13
10474,14
10475,15
10476,16
10477,17
10478,18
10479,19
10480,20
10481,21
10482,22
10483,11
10484,12
10485,13
10486,14
10487,15
10488,16
10489,17
10490,18
10491,19
10492,20
10493,21
10494,22
10495,0
10496,0
10497,0
10498,0
10499,0
10500,0
10501,0
10502,0
10503,1
10504,2
10505,3
10506,4
10507,12
10508,13
10509,14
10510,15
10511,15
10512,16
10513,17
10514,10
10515,11
10516,8
10517,9
10518,10
10519,11
10520,12
10521,13
10522,14
10523,15
10524,16
10525,17
10526,18
10527,19
10528,0
10529,0
10530,1
10531,2
10532,4
10533,5
10534,6
10535,7
10536,8
10537,9
10538,10
10539,11
10540,12
10541,13
10542,14
10543,15
10544,10
10545,11
10546,12
10547,13
10548,14
10549,15
10550,16
10551,17
10552,18
10553,19
10554,20
10555,21
10556,1
10557,2
10558,3
10559,4
10560,5
10561,6
10562,7
10563,8
10564,9
10565,10
10566,11
10567,12
10568,8
10569,9
10570,10
10571,11
10572,12
10573,13
10574,14
10575,15
10576,16
10577,17
10578,18
10579,19
10580,4
10581,5
10582,6
10583,7
10584,8
10585,9
10586,10
10587,11
10588,12
10589,13
10590,14
10591,15
10592,0
10593,0
10594,0
10595,1
10596,2
10597,3
10598,4
10599,5
10600,6
10601,7
10602,8
10603,9
10604,1
10605,2
10606,3
10607,4
10608,5
10609,6
10610,7
10611,8
10612,8
10613,9
10614,10
10615,11
10616,12
10617,13
10618,14
10619,15
10620,16
10621,17
10622,18
10623,19
10624,10
10625,11
10626,12
10627,13
10628,14
10629,15
10630,16
10631,17
10632,18
10633,19
10634,20
10635,21
10636,3
10637,4
10638,5
10639,6
10640,7
10641,8
10642,9
10643,10
10644,11
10645,12
10646,13
10647,14
10648,2
10649,3
10650,4
10651,5
10652,6
10653,7
10654,8
10655,9
10656,10
10657,11
10658,12
10659,13
10660,0
10661,0
10662,0
10663,0
10664,0
10665,0
10666,0
10667,0
10668,0
10669,1
10670,2
10671,12
10672,11
10673,12
10674,13
10675,14
10676,15
10677,16
10678,17
10679,0
10680,0
10681,0
10682,1
10683,2
10684,3
10685,4
10686,5
10687,6
10688,7
10689,8
10690,9
10691,0
10692,0
10693,0
10694,0
10695,1
10696,2
10697,15
10698,16
10699,17
10700,18
10701,19
10702,20
10703,21
10704,22
10705,23
10706,24
10707,25
10708,26
10709,0
10710,1
10711,2
10712,3
10713,4
10714,0
10715,0
10716,0
10717,0
10718,0
10719,0
10720,0
10721,1
10722,2
10723,3
10724,4
10725,5
10726,13
10727,12
10728,2
10729,3
10730,4
10731,5
10732,6
10733,7
10734,8
10735,9
10736,10
10737,11
10738,12
10739,13
10740,10
10741,11
10742,12
10743,13
10744,14
10745,15
10746,16
10747,17
10748,18
10749,19
10750,20
10751,21
10752,0
10753,0
10754,0
10755,0
10756,0
10757,0
10758,0
10759,0
10760,0
10761,0
10762,0
10763,1
10764,0
10765,0
10766,1
10767,2
10768,3
10769,4
10770,5
10771,9
10772,10
10773,11
10774,12
10775,13
10776,14
10777,15
10778,16
10779,17
10780,18
10781,19
10782,20
10783,0
10784,0
10785,0
10786,1
10787,2
10788,3
10789,4
10790,5
10791,0
10792,0
10793,0
10794,0
10795,0
10796,0
10797,0
10798,0
10799,0
10800,1
10801,2
10802,3
10803,11
10804,12
10805,13
10806,14
10807,15
10808,16
10809,17
10810,18
10811,19
10812,20
10813,21
10814,22
10815,0
10816,0
10817,0
10818,0
10819,0
10820,1
10821,2
10822,3
10823,9
10824,10
10825,11
10826,12
10827,1
10828,2
10829,3
10830,4
10831,5
10832,6
10833,7
10834,8
10835,9
10836,10
10837,11
10838,12
10839,0
10840,0
10841,1
10842,2
10843,3
10844,1
10845,2
10846,3
10847,4
10848,0
10849,0
10850,0
10851,0
10852,0
10853,0
10854,0
10855,0
10856,0
10857,1
10858,0
10859,0
10860,0
10861,0
10862,0
10863,0
10864,0
10865,0
10866,0
10867,1
10868,2
10869,3
10870,6
10871,7
10872,8
10873,9
10874,10
10875,11
10876,12
10877,13
10878,14
10879,15
10880,16
10881,17
10882,0
10883,1
10884,2
10885,3
10886,4
10887,1
10888,2
10889,3
10890,4
10891,5
10892,6
10893,7
10894,8
10895,9
10896,10
10897,11
10898,12
10899,0
10900,0
10901,1
10902,2
10903,3
10904,3
10905,4
10906,5
10907,6
10908,7
10909,8
10910,9
10911,10
10912,11
10913,12
10914,13
10915,14
10916,1
10917,2
10918,3
10919,4
10920,5
10921,6
10922,7
10923,8
10924,9
10925,10
10926,11
10927,12
10928,11
10929,12
10930,13
10931,14
10932,15
10933,16
10934,17
10935,18
10936,19
10937,20
10938,21
10939,22
10940,12
10941,13
10942,14
10943,15
10944,16
10945,17
10946,18
10947,19
10948,20
10949,21
10950,22
10951,23
10952,10
10953,11
10954,12
10955,13
10956,14
10957,15
10958,16
10959,17
10960,18
10961,19
10962,20
10963,21
10964,15
10965,16
10966,17
10967,18
10968,19
10969,20
10970,21
10971,22
10972,23
10973,24
10974,25
10975,26
10976,12
10977,13
10978,14
10979,15
10980,16
10981,17
10982,18
10983,19
10984,20
10985,21
10986,22
10987,23
10988,0
10989,0
10990,0
10991,1
10992,2
10993,3
10994,4
10995,5
10996,6
10997,7
10998,8
10999,0
11000,0
11001,0
11002,0
11003,1
11004,2
11005,3
11006,4
11007,5
11008,0
11009,0
11010,0
11011,1
11012,2
11013,3
11014,4
11015,5
11016,6
11017,7
11018,8
11019,9
11020,12
11021,13
11022,14
11023,15
11024,16
11025,17
11026,18
11027,19
11028,20
11029,21
11030,22
11031,23
11032,0
11033,0
11034,1
11035,2
11036,3
11037,4
11038,5
11039,6
11040,7
11041,8
11042,9
11043,10
11044,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,0
11051,1
11052,2
11053,3
11054,4
11055,5
11056,9
11057,10
11058,11
11059,12
11060,13
11061,14
11062,15
11063,16
11064,17
11065,18
11066,19
11067,20
11068,0
11069,1
11070,2
11071,0
11072,0
11073,1
11074,2
11075,3
11076,4
11077,5
11078,6
11079,7
11080,8
11081,9
11082,10
11083,1
11084,2
11085,3
11086,4
11087,5
11088,6
11089,7
11090,8
11091,11
11092,12
11093,13
11094,14
11095,15
11096,16
11097,17
11098,18
11099,19
11100,20
11101,21
11102,22
11103,12
11104,13
11105,14
11106,15
11107,16
11108,17
11109,18
11110,19
11111,20
11112,21
11113,22
11114,23
11115,1
11116,3
11117,4
11118,5
11119,6
11120,7
11121,8
11122,9
11123,10
11124,11
11125,12
11126,13
11127,14
11128,0
11129,0
11130,0
11131,0
11132,1
11133,2
11134,3
11135,4
11136,5
11137,6
11138,7
11139,8
11140,10
11141,11
11142,12
11143,13
11144,14
11145,15
11146,16
11147,17
11148,18
11149,19
11150,20
11151,21
11152,0
11153,0
11154,0
11155,0
11156,1
11157,2
11158,3
11159,4
11160,5
11161,6
11162,7
11163,8
11164,6
11165,7
11166,8
11167,9
11168,10
11169,11
11170,12
11171,13
11172,14
11173,15
11174,16
11175,17
11176,0
11177,1
11178,2
11179,3
11180,4
11181,5
11182,6
11183,0
11184,0
11185,0
11186,0
11187,0
11188,1
11189,2
11190,3
11191,4
11192,5
11193,0
11194,0
11195,1
11196,0
11197,0
11198,0
11199,0
11200,0
11201,0
11202,0
11203,1
11204,2
11205,3
11206,4
11207,16
11208,17
11209,18
11210,19
11211,20
11212,21
11213,22
11214,23
11215,24
11216,25
11217,26
11218,27
11219,10
11220,11
11221,12
11222,13
11223,14
11224,15
11225,16
11226,17
11227,18
11228,19
11229,20
11230,21
11231,6
11232,7
11233,8
11234,9
11235,10
11236,11
11237,12
11238,13
11239,14
11240,15
11241,16
11242,17
11243,0
11244,0
11245,0
11246,0
11247,1
11248,2
11249,3
11250,4
11251,5
11252,6
11253,7
11254,0
11255,1
11256,2
11257,3
11258,4
11259,5
11260,6
11261,0
11262,0
11263,0
11264,0
11265,0
11266,0
11267,0
11268,0
11269,0
11270,0
11271,1
11272,0
11273,0
11274,0
11275,0
11276,1
11277,2
11278,3
11279,4
11280,5
11281,6
11282,7
11283,8
11284,6
11285,2
11286,3
11287,4
11288,5
11289,6
11290,7
11291,8
11292,9
11293,10
11294,11
11295,12
11296,13
11297,0
11298,0
11299,1
11300,12
11301,13
11302,14
11303,15
11304,16
11305,17
11306,18
11307,19
11308,20
11309,21
11310,22
11311,23
11312,15
11313,16
11314,17
11315,18
11316,19
11317,20
11318,21
11319,22
11320,23
11321,24
11322,25
11323,26
11324,11
11325,12
11326,13
11327,14
11328,15
11329,16
11330,17
11331,18
11332,0
11333,0
11334,0
11335,0
11336,0
11337,0
11338,0
11339,0
11340,1
11341,2
11342,0
11343,0
11344,0
11345,0
11346,0
11347,0
11348,0
11349,1
11350,1
11351,2
11352,2
11353,3
11354,4
11355,5
11356,6
11357,1
11358,2
11359,3
11360,4
11361,0
11362,0
11363,1
11364,0
11365,0
11366,0
11367,0
11368,0
11369,0
11370,1
11371,2
11372,3
11373,4
11374,5
11375,6
11376,7
11377,8
11378,9
11379,10
11380,11
11381,12
11382,13
11383,14
11384,15
11385,16
11386,17
11387,18
11388,2
