회사명,거래소코드,회계년도,유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),비유동비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결)
(주)남성,004270,2015/12,31.22,39.49,45.39,18.89,68.78,35.19,64.81,195.44,60.34,36.51,2.21,38.6,184.16,147.03,90.48,-20.52,137.3,-5.78,-7.75,-3.75,-9.96
(주)남성,004270,2016/12,30.79,46.77,44.48,16.39,69.21,35.88,64.12,192.91,54.94,29.24,2.73,60.12,178.71,156.19,0,-25.25,121.86,-0.48,-0.71,-0.31,-0.76
(주)남성,004270,2017/12,32.45,44,48.03,18.17,67.55,42.96,57.04,157.26,67.27,37.67,4.1,61.42,132.78,112.28,0,-15.79,81.92,5.86,9.5,3.34,7.39
(주)남성,004270,2018/12,38.1,34.73,61.54,24.87,61.9,40.36,59.64,153.38,75.16,49.05,5.71,64.75,147.78,125.6,98.53,-12.59,95.64,3.16,4.88,1.88,4.64
(주)남성,004270,2019/12,39.74,39.25,65.95,24.14,60.26,41.96,58.04,143.62,92.46,56.17,9.18,42.9,138.34,102.44,83.51,-3.24,91.75,-2.91,-4.39,-1.69,-4.74
(주)남성,004270,2020/12,43.96,31.78,78.44,29.99,56.04,39.05,60.95,143.51,87.57,59.74,15.55,65.78,156.07,128.54,95.09,-6.24,96.99,-2.62,-4.21,-1.59,-3.33
(주)남성,004270,2021/12,43.79,36.82,77.91,27.67,56.21,41.06,58.94,136.88,105.64,66.74,11.88,67.58,143.53,100.95,77.04,2.34,73.12,-0.08,-0.16,-0.05,-0.13
(주)남성,004270,2022/12,37.91,34.25,61.06,24.93,62.09,44.07,55.93,140.89,81.46,53.56,5.5,28.29,126.91,105.6,99.27,-8.63,76.79,-2.77,-4.57,-1.55,-4.28
(주)넥센,005720,2011/12,27.04,27.57,37.06,19.59,72.96,61.21,38.79,119.19,117.83,85.35,16.73,31.47,63.37,37.49,72.84,4.09,40.62,6.86,10.7,2.66,4.94
(주)넥센,005720,2012/12,18.04,26.73,22.01,13.22,81.96,73.03,26.97,112.23,106.79,78.24,13.41,57.98,36.94,23.13,79.95,1.15,19.72,15.51,29.06,4.18,10.58
(주)넥센,005720,2013/12,17.51,24.47,21.23,13.23,82.49,75.38,24.62,109.43,108.49,81.94,18.37,65.42,32.67,21.42,90.3,1.37,16.01,16.96,34.61,4.18,8.66
(주)넥센,005720,2014/12,13.46,22.82,15.55,10.39,86.54,78.54,21.46,110.19,97.57,75.3,21.06,47.37,27.32,17.56,93.43,-0.34,14.19,15.24,29.33,3.27,7.73
(주)넥센,005720,2015/12,12.86,20.35,14.76,10.25,87.14,82.09,17.91,106.15,130.13,103.65,35.54,38.72,21.82,12.04,83.75,2.98,10.14,22.33,48.06,4,11.54
(주)넥센,005720,2016/12,12.08,20.29,13.74,9.63,87.92,84.56,15.44,103.97,134.55,107.25,25.29,37.62,18.25,10.61,97.83,3.1,7.33,20.69,51.54,3.19,9.65
(주)넥센,005720,2017/12,14.64,15.53,17.16,12.37,85.36,84.49,15.51,101.03,165.06,139.42,24.87,89.79,18.36,10.5,86.37,5.77,6.21,2.47,7.31,0.38,1.32
(주)넥센,005720,2018/12,29.03,29.99,40.91,20.33,70.97,49.22,50.78,144.18,154.73,108.32,22.07,43.03,103.16,38.12,27.38,10.27,66.87,3.13,4.83,1.59,4.47
(주)넥센,005720,2019/12,29.41,33.9,41.67,19.44,70.59,49.21,50.79,143.45,175.78,116.19,26.03,31.86,103.22,34.01,22.86,12.68,63.33,11.02,17.97,5.6,10.01
(주)넥센,005720,2020/12,31.7,27.56,46.42,22.97,68.3,48.15,51.85,141.83,158.29,114.66,37.28,25.96,107.67,41.6,35.71,11.68,72.15,12.49,18.63,6.47,13.94
(주)넥센,005720,2021/12,35.99,32.52,56.22,24.28,64.01,46.3,53.7,138.27,142.73,96.31,31.49,27.51,116,54.46,38.82,10.77,69.41,9.4,15.71,5.05,9.6
(주)넥센,005720,2022/12,34.65,41.7,53.02,20.2,65.35,45.09,54.91,144.95,104.42,60.87,20.84,25.87,121.8,73.6,63.24,1.47,81.91,3.99,5.93,2.19,3.45
(주)넥솔론,110570,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)넥솔론,110570,2012/12,23.7,29.69,31.07,16.67,76.3,8.66,91.34,880.69,41.38,29.09,10.4,133.94,1054.29,661.25,62.41,-33.58,691,8.41,12.83,7.68,20.63
(주)넥솔론,110570,2013/12,18.97,26.89,23.41,13.87,81.03,4.56,95.44,1776.27,24.09,17.61,5.78,220.17,2092.07,1725.85,81.51,-59.76,1473.62,6.09,8.64,5.81,15.86
(주)넥솔론,110570,2014/12,11.25,45.96,12.67,6.08,88.75,0,164.26,0,8.14,4.4,1.8,350.41,0,0,0,-126.97,0,0.54,0.87,0.89,1.92
(주)넥솔론,110570,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)넥솔론,110570,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)노루페인트,090350,2011/12,39.2,24.23,64.47,29.7,60.8,45.71,54.29,133.03,112.82,85.48,11.08,161.97,118.78,76.01,62.09,4.46,55.21,8.21,17.66,4.46,5.64
(주)노루페인트,090350,2012/12,38.4,26.27,62.33,28.31,61.6,42.22,57.78,145.93,138.25,101.94,11.04,126.38,136.88,65.79,35.08,10.62,75.98,3.22,5.8,1.86,2.34
(주)노루페인트,090350,2013/12,37.02,27.22,58.79,26.95,62.98,43.61,56.39,144.41,95.29,69.36,2.91,142.53,129.31,89.09,70.68,-1.83,66.43,1.71,3.33,0.96,1.18
(주)노루페인트,090350,2014/12,37.93,25.34,61.12,28.32,62.07,44.33,55.67,140.01,110.1,82.21,3.95,141.42,125.58,77.72,55.91,3.48,61.22,7.01,14.39,3.9,4.64
(주)노루페인트,090350,2015/12,38.12,26.76,61.59,27.92,61.88,47.34,52.66,130.73,129.48,94.83,7.77,135.69,111.24,62.18,41.31,8.68,50.84,9.22,20.18,4.86,6.03
(주)노루페인트,090350,2016/12,39.41,21.82,65.05,30.81,60.59,48.45,51.55,125.05,125.7,98.27,9.98,170.85,106.39,64.72,46.26,8.06,46.37,12.47,28.61,6.43,7.66
(주)노루페인트,090350,2017/12,38.1,25.34,61.56,28.45,61.9,50.53,49.47,122.5,121.42,90.65,4.72,168.12,97.91,62.11,50.61,6.72,39.87,13.28,32.62,6.57,7.05
(주)노루페인트,090350,2018/12,39.45,25.19,65.15,29.51,60.55,50.67,49.33,119.5,122.19,91.41,3.84,161.82,97.35,63.72,54.81,7.16,39.5,7.9,19.46,3.9,3.85
(주)노루페인트,090350,2019/12,42.04,26.54,72.54,30.88,57.96,51.39,48.61,112.79,135.35,99.43,13.61,144.68,94.6,60.44,45.71,10.98,35.08,12,32.37,5.84,5.65
(주)노루페인트,090350,2020/12,45.45,25.79,83.32,33.73,54.55,50.08,49.92,108.93,119.11,88.39,24.56,154.34,99.68,76.19,78.06,7.29,36.9,14.9,40.24,7.44,7.71
(주)노루페인트,090350,2021/12,45.29,25.63,82.8,33.69,54.71,51.44,48.56,106.34,144.69,107.61,27.13,158.39,94.4,60.85,44.85,13.99,34.28,9.78,26.92,4.75,4.36
(주)노루페인트,090350,2022/12,46.14,26.23,85.66,34.04,53.86,52.78,47.22,102.05,141.81,104.62,31.04,155.95,89.46,61.64,51.89,13.6,29.98,10.13,30.22,4.78,4.24
(주)노루홀딩스,000320,2011/12,32.49,28.35,48.13,23.28,67.51,46.09,53.91,146.48,97.67,69.98,15.17,95.91,116.98,72.18,64.07,-0.77,70.2,8.41,14.02,4.53,6.51
(주)노루홀딩스,000320,2012/12,35.54,26.82,55.13,26.01,64.46,44.5,55.5,144.87,117.42,85.93,21.04,101.9,124.74,68.01,48.68,5.27,76.82,5.18,8.42,2.88,4.11
(주)노루홀딩스,000320,2013/12,36.34,25.75,57.08,26.98,63.66,47.21,52.79,134.84,101.58,75.42,17.5,116.69,111.81,75.77,68.16,0.57,64.15,6.93,12.07,3.66,5.08
(주)노루홀딩스,000320,2014/12,39.43,22.46,65.1,30.58,60.57,48.88,51.12,123.92,117.98,91.48,24.65,119.46,104.59,68.38,61.65,6.01,55.96,10.78,20.16,5.51,7.4
(주)노루홀딩스,000320,2015/12,45.91,19.21,84.89,37.09,54.09,52.85,47.15,102.34,160.93,130.01,54.2,119.67,89.21,53.98,50.23,17.38,43.83,9.36,19.05,4.41,6.37
(주)노루홀딩스,000320,2016/12,43.25,18.37,76.2,35.3,56.75,54.99,45.01,103.21,151.42,123.61,39.5,146.81,81.85,51.94,50.4,14.69,37.84,10.34,22.36,4.65,6.54
(주)노루홀딩스,000320,2017/12,44.42,18.44,79.91,36.23,55.58,58.42,41.58,95.15,170.6,139.14,42.27,144.91,71.19,44.57,49.08,18.38,31.02,10.36,23.77,4.31,5.52
(주)노루홀딩스,000320,2018/12,45.5,18.97,83.49,36.87,54.5,56.88,43.12,95.81,164.85,133.59,35.09,143.46,75.81,48.52,51.4,17.9,34.72,4.48,9.77,1.93,2.28
(주)노루홀딩스,000320,2019/12,44.95,21.32,81.66,35.37,55.05,56.33,43.67,97.72,166.87,131.3,32.28,125.33,77.52,47.82,45.36,18.01,34.17,7.37,16.72,3.22,3.67
(주)노루홀딩스,000320,2020/12,46.14,21.05,85.65,36.42,53.86,54.99,45.01,97.96,144.35,113.96,37.35,135.94,81.86,58.13,66.31,14.17,37.62,11.41,24.82,5.13,6.36
(주)노루홀딩스,000320,2021/12,46.91,22.44,88.35,36.38,53.09,55.28,44.72,96.04,160.61,124.57,41.35,133.94,80.89,52.83,51.37,17.7,35.22,8.04,18.47,3.6,3.97
(주)노루홀딩스,000320,2022/12,49.81,26.68,99.23,36.52,50.19,56.38,43.62,89.02,159.05,116.61,31.28,111.68,77.35,55.54,61.25,18.49,31.5,7.22,17.72,3.15,3.55
(주)녹십자,006280,2011/12,59.08,38.98,144.36,36.05,40.92,73.26,26.74,55.86,266.31,162.51,16.92,45.18,36.5,30.28,75.43,36.89,5.99,23.84,145.38,6.38,7.14
(주)녹십자,006280,2012/12,48.36,45.66,93.63,26.28,51.64,71.8,28.2,71.93,206.05,111.96,10.12,35.99,39.28,32.69,90.1,24.89,11.98,19.62,64.33,5.53,6.51
(주)녹십자,006280,2013/12,50.8,44.57,103.25,28.16,49.2,76.02,23.98,64.73,268.42,148.78,13.23,40.08,31.55,24.9,57.37,31.87,5.75,15.19,83.29,3.64,4.53
(주)녹십자,006280,2014/12,49.83,45.02,99.31,27.4,50.17,69.2,30.8,72.5,198.25,109.01,9.57,40.35,44.5,36.32,76.31,24.69,17.43,10.55,26.94,3.25,4.43
(주)녹십자,006280,2015/12,52.54,43.68,110.69,29.59,47.46,70.5,29.5,67.32,241.59,136.07,18.76,40.45,41.84,30.84,44.23,30.79,13.3,12.22,38.44,3.6,4.87
(주)녹십자,006280,2016/12,51.68,40.03,106.96,31,48.32,68.3,31.7,70.75,264.22,158.47,18.77,36.87,46.42,28.64,39.9,32.12,23.5,4.42,8.74,1.4,1.82
(주)녹십자,006280,2017/12,54.39,41.15,119.24,32.01,45.61,65.08,34.92,70.09,356.28,209.67,65.75,41.65,53.65,23.46,1.92,39.12,28.23,4.72,8.97,1.65,2.18
(주)녹십자,006280,2018/12,51.84,43.31,107.64,29.39,48.16,65.35,34.65,73.7,294.39,166.9,31.84,37.46,53.03,26.95,19.91,34.23,29.19,6.05,10.99,2.1,2.71
(주)녹십자,006280,2019/12,49.09,42.27,96.42,28.34,50.91,60.43,39.57,84.24,239.59,138.31,24.53,34.26,65.47,33.9,29.05,28.6,40.81,3.53,5.66,1.4,2
(주)녹십자,006280,2020/12,52.62,38.61,111.05,32.3,47.38,59,41,80.31,192.07,117.91,39.41,30.84,69.49,46.44,53.29,25.22,44.63,4.32,6.73,1.77,2.54
(주)녹십자,006280,2021/12,44.5,41.53,80.18,26.02,55.5,60.91,39.09,91.12,198.17,115.87,33.65,26.27,64.17,36.86,38.79,22.04,40.44,8.41,13.35,3.29,5.27
(주)녹십자,006280,2022/12,38.82,45.12,63.45,21.3,61.18,62.03,37.97,98.62,181.31,99.5,19.49,27.41,61.21,34.52,34.58,17.41,36.74,12.78,21.3,4.85,7.16
(주)녹십자홀딩스,005250,2011/12,82.82,5.5,482.23,78.27,17.18,19.46,80.54,88.26,109.93,103.89,1.25,43.93,413.89,387.18,57.8,7.48,38.41,3.42,36.84,2.75,15.5
(주)녹십자홀딩스,005250,2012/12,35.75,43.06,55.64,20.35,64.25,67.26,32.74,95.53,169.29,96.39,10.4,35.77,48.67,31.4,81.52,14.63,16.97,16.15,46.34,5.29,8.93
(주)녹십자홀딩스,005250,2013/12,38.4,44.76,62.35,21.21,61.6,67.71,32.29,90.97,191.13,105.57,12.01,38.14,47.69,29.68,68.91,18.31,17.88,5.18,13.83,1.67,2.9
(주)녹십자홀딩스,005250,2014/12,46.63,51.27,87.38,22.73,53.37,65.95,34.05,80.92,192.86,93.99,11,29.36,51.63,36.66,79.56,22.45,21.59,5.91,14.14,2.01,3.45
(주)녹십자홀딩스,005250,2015/12,52.93,48.06,112.44,27.49,47.07,63.51,36.49,74.12,216.48,112.45,32.43,29.11,57.46,38.5,63.09,28.48,25.85,4.1,9.11,1.5,2.72
(주)녹십자홀딩스,005250,2016/12,49.77,43.57,99.09,28.08,50.23,61.22,38.78,82.05,222.26,125.41,22.55,29.32,63.34,36.58,48.87,27.38,35.66,0.36,0.63,0.14,0.23
(주)녹십자홀딩스,005250,2017/12,46.53,41.67,87,27.14,53.47,56.22,43.78,95.11,209.35,122.11,47.24,40.46,77.87,39.53,34.84,24.3,48.04,6.41,10.39,2.81,4.9
(주)녹십자홀딩스,005250,2018/12,43.54,37.7,77.13,27.13,56.46,55.28,44.72,102.13,172.95,107.75,37.9,38.88,80.89,45.54,47.65,18.37,54.54,7.75,11.49,3.46,5.88
(주)녹십자홀딩스,005250,2019/12,40.51,40.38,68.09,24.15,59.49,54.31,45.69,109.53,166.14,99.04,26.09,32.13,84.11,44.89,44.05,16.13,58.13,1.79,2.59,0.82,1.49
(주)녹십자홀딩스,005250,2020/12,47.38,31.85,90.06,32.29,52.62,51.63,48.37,101.91,139.27,94.91,40.59,32.29,93.68,65.9,67.97,13.36,64.94,1.46,2.11,0.71,1.33
(주)녹십자홀딩스,005250,2021/12,40.75,35.58,68.77,26.25,59.25,54.64,45.36,108.44,153.89,99.13,36.24,27.9,83.01,48.46,49.32,14.27,54.73,4.47,6.78,2.03,3.86
(주)녹십자홀딩스,005250,2022/12,35.13,40.02,54.16,21.07,64.87,54.76,45.24,118.46,119.92,71.92,19.83,28.52,82.61,53.5,55.99,5.84,55.81,6.18,9.15,2.8,4.83
(주)농심,004370,2011/12,40.65,16.7,68.48,33.86,59.35,66.92,33.08,88.7,142.16,118.41,12.52,213.6,49.44,42.73,96.92,12.05,7.92,22.94,143.16,7.59,7.94
(주)농심,004370,2012/12,39.2,17.76,64.48,32.24,60.8,67.83,32.17,89.63,146.37,120.38,11.08,182.23,47.42,39.48,99.94,12.42,7.03,10.82,72.97,3.48,3.44
(주)농심,004370,2013/12,41.45,17.12,70.8,34.36,58.55,68.46,31.54,85.52,156.33,129.57,18.99,190.95,46.07,38.73,93.67,14.94,6.28,13.69,100.33,4.32,4.58
(주)농심,004370,2014/12,40.45,19.23,67.92,32.67,59.55,69.85,30.15,85.26,162.47,131.22,20.84,157.11,43.17,35.64,79.21,15.55,6.14,19.45,136.73,5.86,6.39
(주)농심,004370,2015/12,41.25,17.34,70.23,34.1,58.75,68.07,31.93,86.3,157.29,130.02,26.62,164.57,46.9,38.53,63.56,15.03,9.24,19.46,98.8,6.21,6.89
(주)농심,004370,2016/12,42.6,16.01,74.21,35.78,57.4,72.64,27.36,79.02,192.4,161.6,32.65,164.86,37.67,30.48,40.27,20.46,5.5,31.14,213.32,8.52,9.54
(주)농심,004370,2017/12,40.24,17.45,67.34,33.22,59.76,75.15,24.85,79.52,201.49,166.34,31.76,137.48,33.07,26.57,17.21,20.27,3.7,26.64,237.96,6.62,7.35
(주)농심,004370,2018/12,41.61,19.21,71.27,33.62,58.39,74.94,25.06,77.91,201.78,163.01,32.12,116.02,33.44,27.52,39.88,20.99,4.65,19.72,141.75,4.94,5.6
(주)농심,004370,2019/12,40.65,19.32,68.5,32.8,59.35,73.15,26.85,81.13,184.38,148.75,54.33,120.05,36.7,30.14,56.85,18.6,7.93,21.71,100.44,5.83,6.6
(주)농심,004370,2020/12,39.42,21.26,65.07,31.04,60.58,75.18,24.82,80.58,205.77,162.03,61.58,120.46,33.02,25.48,13.22,20.26,4.57,29.11,210.23,7.23,7.46
(주)농심,004370,2021/12,37.54,23.52,60.11,28.71,62.46,75.89,24.11,82.3,202.61,154.97,29.31,110.5,31.77,24.42,11.29,19.01,4.81,28.19,186.33,6.8,7.4
(주)농심,004370,2022/12,39.82,24.57,66.18,30.04,60.18,76.3,23.7,78.87,196.03,147.88,20.75,108.02,31.07,26.63,46.71,19.51,2.77,22.4,250.89,5.31,5.15
(주)농심홀딩스,072710,2011/12,16.2,21.68,19.33,12.69,83.8,70.72,29.28,118.49,78.27,61.31,2.84,133.68,41.39,29.26,39.17,-4.5,13.4,6.29,19.44,1.84,5.63
(주)농심홀딩스,072710,2012/12,15.67,21.62,18.59,12.29,84.33,71.76,28.24,117.51,76.2,59.73,3.63,177.03,39.35,28.66,44.69,-4.9,13.04,7.76,23.4,2.19,6.75
(주)농심홀딩스,072710,2013/12,15.95,27.22,18.98,11.61,84.05,70.86,29.14,118.61,60.78,44.24,4.15,117.14,41.12,37.04,99.84,-10.29,17.08,3.89,9.36,1.13,3.26
(주)농심홀딩스,072710,2014/12,13.33,38.18,15.38,8.24,86.67,71.55,28.45,121.13,62.32,38.53,3.14,82.61,39.75,29.89,66.48,-8.06,17.02,4.94,11.53,1.4,3.75
(주)농심홀딩스,072710,2015/12,14.51,33.27,16.98,9.68,85.49,71.86,28.14,118.96,87.08,58.11,3.24,92.25,39.15,23.19,32.92,-2.15,17.39,6.49,14.62,1.83,4.41
(주)농심홀딩스,072710,2016/12,16.36,28.73,19.56,11.66,83.64,71.8,28.2,116.49,80.93,57.68,4.39,92.78,39.27,28.15,65.49,-3.86,17.22,3.31,7.56,0.93,2.2
(주)농심홀딩스,072710,2017/12,14.45,32.2,16.89,9.8,85.55,75.37,24.63,113.5,79.12,53.65,4.2,95.11,32.67,24.24,68.04,-3.81,10.85,13.44,40.47,3.31,7.64
(주)농심홀딩스,072710,2018/12,17.84,31.8,21.72,12.17,82.16,74.98,25.02,109.57,92.06,62.79,4.67,76.4,33.37,25.85,69.91,-1.54,11.12,12.43,37.32,3.11,6.84
(주)농심홀딩스,072710,2019/12,18.15,33.34,22.18,12.1,81.85,75.8,24.2,107.98,89.17,59.43,3.9,44.17,31.92,26.86,98.86,-2.21,11.31,5.77,16.27,1.4,3.16
(주)농심홀딩스,072710,2020/12,16.68,32.69,20.03,11.23,83.32,78,22,106.82,90.94,61.21,8.43,58.17,28.21,23.52,99.05,-1.66,7.97,9.43,33.37,2.07,4.44
(주)농심홀딩스,072710,2021/12,17.25,38.62,20.84,10.59,82.75,78.19,21.81,105.83,95.19,58.43,8.88,68.02,27.89,23.17,95.62,-0.87,6.83,13.08,53.39,2.85,5.91
(주)농심홀딩스,072710,2022/12,17.98,38.36,21.92,11.08,82.02,77.55,22.45,105.76,100.3,61.82,8.28,49.36,28.95,23.12,93.11,0.05,8.79,8.36,27.52,1.88,3.86
(주)다우기술,023590,2011/12,35.93,1.35,265.78,35.45,13.52,25.45,74.55,53.13,114.04,112.5,8.51,147.04,292.92,123.81,96.51,4.42,57.34,0.46,2.35,0.34,1.91
(주)다우기술,023590,2012/12,86.12,0.97,692.11,85.29,12.44,23.6,76.4,52.73,215.96,213.86,12.79,71.76,323.74,168.98,97.15,46.24,62.16,0.02,0.11,0.02,0.1
(주)다우기술,023590,2013/12,82.08,0.69,517.19,81.52,15.87,24.25,75.75,65.44,287.99,286.01,12.22,64.03,312.32,117.52,97.27,53.58,47.63,3.79,24.88,2.87,18.52
(주)다우기술,023590,2014/12,81.68,0.23,566.99,81.5,14.41,23.42,76.58,61.52,290.79,290.12,11.07,157.61,327.05,119.96,99.94,53.59,66.81,0.19,0.91,0.14,0.98
(주)다우기술,023590,2015/12,84.44,0.18,662.76,84.28,12.74,20.23,79.77,62.98,282.46,281.94,8.7,194.09,394.36,147.78,91.01,54.54,76.92,-3.28,-16.84,-2.62,-17.86
(주)다우기술,023590,2016/12,83.35,0.01,590.72,83.34,14.11,16.37,83.63,86.17,220.57,220.54,4.21,801.5,510.75,230.78,95.47,45.56,137.67,-3.24,-12.04,-2.71,-23.09
(주)다우기술,023590,2017/12,84.6,0,673.69,84.59,12.56,14.56,85.44,86.26,205.86,205.85,3.38,1092.15,586.89,282.28,84.58,43.5,191.21,-5.39,-16.54,-4.6,-44.73
(주)다우기술,023590,2018/12,73.76,0.01,473.3,73.76,15.59,12.62,87.38,123.54,138.63,138.62,4.72,305.26,692.67,421.78,83.56,20.55,262.43,-6.78,-17.9,-5.93,-51.87
(주)다우기술,023590,2019/12,76.12,0,447.26,76.12,17.02,10.77,89.23,158.05,143.09,143.09,2.1,3450.77,828.66,494.04,77.77,22.92,361.51,-9.94,-22.78,-8.87,-75.62
(주)다우기술,023590,2020/12,89.27,0,832.27,89.27,10.73,8.4,91.6,127.66,173.22,173.22,5.88,14488.16,1090.14,613.37,94.43,37.74,366.86,-6.05,-17.98,-5.54,-45.24
(주)다우기술,023590,2021/12,83.42,0,503.14,83.42,16.58,9.97,90.03,166.36,173.86,173.86,5.96,5802.8,903.42,481.45,88.52,35.44,334.66,-5.77,-15.58,-5.2,-39.55
(주)다우기술,023590,2022/12,83.28,0,498.08,83.28,16.72,10.53,89.47,158.75,150.78,150.77,5.5,2221.83,849.42,524.39,92.62,28.05,350.42,-6.24,-15.12,-5.58,-29.85
(주)다이나믹디자인,145210,2011/12,47,14.58,88.69,40.15,53,41.5,58.5,127.71,128.4,109.68,30.64,109.59,140.98,88.21,56.7,10.4,104.82,5.11,6.87,2.99,3.75
(주)다이나믹디자인,145210,2012/12,37.36,22.29,59.64,29.03,62.64,40.57,59.43,154.39,92.26,71.69,13,92.71,146.47,99.81,63.31,-3.14,108.41,17.42,23.54,10.35,15.34
(주)다이나믹디자인,145210,2013/12,36.27,22.99,56.92,27.93,63.73,45.15,54.85,141.13,118.78,91.47,13.94,91.01,121.46,67.63,47.12,5.73,93.45,13.27,17.24,7.28,9.62
(주)다이나믹디자인,145210,2014/12,35.32,20.62,54.6,28.03,64.68,42.77,57.23,151.22,74.79,59.37,10.25,86.85,133.79,110.39,81.5,-11.9,107.67,9.13,11.34,5.22,7.44
(주)다이나믹디자인,145210,2015/12,37.06,24.62,58.88,27.94,62.94,51.11,48.89,123.15,85.22,64.24,7.1,61.18,95.66,85.08,88.44,-6.43,74.38,10.92,14.04,5.34,7.86
(주)다이나믹디자인,145210,2016/12,35.75,19.3,55.65,28.85,64.25,36.48,63.52,176.09,60.83,49.09,8.84,0,174.09,161.1,93.58,-23.02,114.68,6.95,10.55,4.42,6.32
(주)다이나믹디자인,145210,2017/12,34.45,20.67,52.55,27.33,65.55,28.16,71.84,232.81,52.15,41.37,4.1,114.07,255.16,234.61,92.14,-31.61,177.94,3.62,5.19,2.6,3.81
(주)다이나믹디자인,145210,2018/12,40.66,17.02,68.51,33.74,59.34,16.34,83.66,363.25,53.91,44.73,4.49,104.6,512.12,461.69,88.16,-34.77,335.02,5.25,8.03,4.39,6.26
(주)다이나믹디자인,145210,2019/12,31.37,19.33,45.7,25.3,68.63,13.56,86.44,505.99,45.16,36.43,2.87,118.61,637.22,512.07,77.91,-38.09,445.16,4.95,7.09,4.28,6.83
(주)다이나믹디자인,145210,2020/12,48.7,10.74,94.93,43.47,51.3,42.47,57.53,120.78,216.58,193.32,103.03,81.81,135.44,52.94,22.26,26.21,92.31,-7.14,-10.47,-4.1,-8.08
(주)다이나믹디자인,145210,2021/12,64.51,9.14,181.76,58.61,35.49,36.02,63.98,98.54,132.46,120.35,71.57,88.13,177.65,135.21,73.45,15.81,90.87,-6.31,-12.34,-4.04,-8.85
(주)다이나믹디자인,145210,2022/12,52.72,15.83,111.5,44.37,47.28,49.92,50.08,94.72,123.73,104.14,30.82,84.71,100.33,85.36,71.12,10.11,51.28,-13.95,-27.29,-6.99,-11.75
(주)다함이텍,009280,2011/12,67.27,1.65,205.49,66.15,32.73,94.96,5.04,34.47,1587.26,1561,373.56,17.11,5.3,4.46,0,63.03,3.28,-224.61,-362.71,-11.31,-356.77
(주)다함이텍,009280,2012/12,18.44,4,22.61,17.7,81.56,51.06,48.94,159.72,49.25,47.28,34,0.23,95.84,73.34,0,-19.01,68.85,-73.91,-102.88,-36.17,-1646.44
(주)대교,019680,2011/12,38.96,9.7,63.83,35.18,61.04,74.99,25.01,81.4,192.34,173.69,28.68,35.44,33.35,27.01,95.64,18.7,3.34,24.45,244.41,6.11,5.63
(주)대교,019680,2012/12,37.12,8,59.02,34.15,62.88,76.39,23.61,82.32,183.13,168.48,23.4,42.2,30.9,26.53,96.31,16.85,3.89,25.66,204.08,6.06,5.67
(주)대교,019680,2013/12,34.18,8.04,51.93,31.43,65.82,76.76,23.24,85.74,167.3,153.85,60.92,41.93,30.28,26.62,99.59,13.75,4.43,43.18,295.3,10.04,10.07
(주)대교,019680,2014/12,38.9,7.59,63.67,35.95,61.1,76.09,23.91,80.3,178.59,165.04,58.57,44.59,31.42,28.63,99.88,17.12,5.56,34.71,196.17,8.3,8.62
(주)대교,019680,2015/12,40.06,6.85,66.83,37.31,59.94,78.47,21.53,76.39,225.52,210.06,69.43,45.53,27.43,22.64,18.02,22.3,4.4,23,143.54,4.95,5
(주)대교,019680,2016/12,40.92,5.8,69.27,38.55,59.08,78.15,21.85,75.6,215.73,203.22,60.19,49.56,27.96,24.28,66.49,21.95,4.26,37.24,244.45,8.14,8.41
(주)대교,019680,2017/12,37.59,4.99,60.24,35.72,62.41,78.98,21.02,79.01,212.38,201.78,39.71,55.32,26.61,22.41,70.85,19.89,4.16,49.59,317.62,10.42,11
(주)대교,019680,2018/12,34.35,5.19,52.32,32.57,65.65,74.29,25.71,88.38,187.42,177.69,38.45,44.37,34.61,24.67,72.11,16.02,4.85,36.8,262.63,9.46,10.29
(주)대교,019680,2019/12,29.64,4.93,42.12,28.18,70.36,66.66,33.34,105.55,152.52,144.99,35.82,29.64,50.01,29.15,35.87,10.21,20.51,22.72,55.4,7.57,9.14
(주)대교,019680,2020/12,26.06,7.1,35.24,24.21,73.94,66.13,33.87,111.82,123.76,114.97,25.52,26.63,51.22,31.84,47.48,5,17.43,18.48,54.3,6.26,8.44
(주)대교,019680,2021/12,27.65,8.12,38.21,25.4,72.35,63.47,36.53,113.99,122.55,112.61,27.9,31.62,57.55,35.54,41.94,5.09,18.05,12.97,41.35,4.74,6.04
(주)대교,019680,2022/12,18.89,17.75,23.28,15.54,81.11,60.65,39.35,133.73,71.37,58.7,16.82,24.88,64.87,43.63,40,-7.58,24.28,17.48,46.68,6.88,6.71
(주)대구백화점,006370,2011/03,,,,,,,,,,,,,,,,,,,,,
