,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),설립연도,상장연도,경영기간,상장기간
4424,(주)씨씨에스충북방송,66790,2012,정보통신업,1997,2003,15,9
4425,(주)씨씨에스충북방송,66790,2013,정보통신업,1997,2003,16,10
4426,(주)씨씨에스충북방송,66790,2014,정보통신업,1997,2003,17,11
4427,(주)씨씨에스충북방송,66790,2015,정보통신업,1997,2003,18,12
4428,(주)씨씨에스충북방송,66790,2016,정보통신업,1997,2003,19,13
4429,(주)씨씨에스충북방송,66790,2017,정보통신업,1997,2003,20,14
4430,(주)씨씨에스충북방송,66790,2018,정보통신업,1997,2003,21,15
4431,(주)씨씨에스충북방송,66790,2019,정보통신업,1997,2003,22,16
4432,(주)씨씨에스충북방송,66790,2020,정보통신업,1997,2003,23,17
4433,(주)씨씨에스충북방송,66790,2021,정보통신업,1997,2003,24,18
4434,(주)씨씨에스충북방송,66790,2022,정보통신업,1997,2003,25,19
4435,(주)씨앤씨인터내셔널,352480,2016,제조업,2013,2021,3,-5
4436,(주)씨앤씨인터내셔널,352480,2017,제조업,2013,2021,4,-4
4437,(주)씨앤씨인터내셔널,352480,2018,제조업,2013,2021,5,-3
4438,(주)씨앤씨인터내셔널,352480,2019,제조업,2013,2021,6,-2
4439,(주)씨앤씨인터내셔널,352480,2020,제조업,2013,2021,7,-1
4440,(주)씨앤씨인터내셔널,352480,2021,제조업,2013,2021,8,0
4441,(주)씨앤씨인터내셔널,352480,2022,제조업,2013,2021,9,1
4442,(주)씨앤에스자산관리,32040,2011,"사업시설 관리, 사업 지원 및 임대 서비스업",1980,1997,31,14
4443,(주)씨앤에스자산관리,32040,2012,"사업시설 관리, 사업 지원 및 임대 서비스업",1980,1997,32,15
4444,(주)씨앤에스자산관리,32040,2013,"사업시설 관리, 사업 지원 및 임대 서비스업",1980,1997,33,16
4445,(주)씨앤에스자산관리,32040,2014,"사업시설 관리, 사업 지원 및 임대 서비스업",1980,1997,34,17
4446,(주)씨앤에스자산관리,32040,2015,"사업시설 관리, 사업 지원 및 임대 서비스업",1980,1997,35,18
4447,(주)씨앤에스자산관리,32040,2016,"사업시설 관리, 사업 지원 및 임대 서비스업",1980,1997,36,19
4448,(주)씨앤에스자산관리,32040,2017,"사업시설 관리, 사업 지원 및 임대 서비스업",1980,1997,37,20
4449,(주)씨앤케이인터내셔널,39530,2011,광업,1990,2000,21,11
4450,(주)씨앤케이인터내셔널,39530,2012,광업,1990,2000,22,12
4451,(주)씨앤케이인터내셔널,39530,2013,광업,1990,2000,23,13
4452,(주)씨앤케이인터내셔널,39530,2014,광업,1990,2000,24,14
4453,(주)씨앤투스,352700,2011,제조업,2003,2021,8,-10
4454,(주)씨앤투스,352700,2012,제조업,2003,2021,9,-9
4455,(주)씨앤투스,352700,2013,제조업,2003,2021,10,-8
4456,(주)씨앤투스,352700,2014,제조업,2003,2021,11,-7
4457,(주)씨앤투스,352700,2015,제조업,2003,2021,12,-6
4458,(주)씨앤투스,352700,2016,제조업,2003,2021,13,-5
4459,(주)씨앤투스,352700,2017,제조업,2003,2021,14,-4
4460,(주)씨앤투스,352700,2018,제조업,2003,2021,15,-3
4461,(주)씨앤투스,352700,2019,제조업,2003,2021,16,-2
4462,(주)씨앤투스,352700,2020,제조업,2003,2021,17,-1
4463,(주)씨앤투스,352700,2021,제조업,2003,2021,18,0
4464,(주)씨앤투스,352700,2022,제조업,2003,2021,19,1
4465,(주)씨에스,65770,2011,제조업,1999,2004,12,7
4466,(주)씨에스,65770,2012,제조업,1999,2004,13,8
4467,(주)씨에스,65770,2013,제조업,1999,2004,14,9
4468,(주)씨에스,65770,2014,제조업,1999,2004,15,10
4469,(주)씨에스,65770,2015,제조업,1999,2004,16,11
4470,(주)씨에스,65770,2016,제조업,1999,2004,17,12
4471,(주)씨에스,65770,2017,제조업,1999,2004,18,13
4472,(주)씨에스,65770,2018,제조업,1999,2004,19,14
4473,(주)씨에스,65770,2019,제조업,1999,2004,20,15
4474,(주)씨에스,65770,2020,제조업,1999,2004,21,16
4475,(주)씨에스,65770,2021,제조업,1999,2004,22,17
4476,(주)씨에스,65770,2022,제조업,1999,2004,23,18
4477,(주)씨에스에이코스믹,83660,2011,제조업,1989,2006,22,5
4478,(주)씨에스에이코스믹,83660,2012,제조업,1989,2006,23,6
4479,(주)씨에스에이코스믹,83660,2013,제조업,1989,2006,24,7
4480,(주)씨에스에이코스믹,83660,2014,제조업,1989,2006,25,8
4481,(주)씨에스에이코스믹,83660,2015,제조업,1989,2006,26,9
4482,(주)씨에스에이코스믹,83660,2016,제조업,1989,2006,27,10
4483,(주)씨에스에이코스믹,83660,2017,제조업,1989,2006,28,11
4484,(주)씨에스에이코스믹,83660,2018,제조업,1989,2006,29,12
4485,(주)씨에스에이코스믹,83660,2019,제조업,1989,2006,30,13
4486,(주)씨에스에이코스믹,83660,2020,제조업,1989,2006,31,14
4487,(주)씨에스에이코스믹,83660,2021,제조업,1989,2006,32,15
4488,(주)씨에스에이코스믹,83660,2022,제조업,1989,2006,33,16
4489,(주)씨엔알리서치,359090,2020,"전문, 과학 및 기술 서비스업",2020,2020,0,0
4490,(주)씨엔알리서치,359090,2021,"전문, 과학 및 기술 서비스업",2020,2020,1,1
4491,(주)씨엔알리서치,359090,2022,"전문, 과학 및 기술 서비스업",2020,2020,2,2
4492,(주)씨엔플러스,115530,2011,제조업,2003,2011,8,0
4493,(주)씨엔플러스,115530,2012,제조업,2003,2011,9,1
4494,(주)씨엔플러스,115530,2013,제조업,2003,2011,10,2
4495,(주)씨엔플러스,115530,2014,제조업,2003,2011,11,3
4496,(주)씨엔플러스,115530,2015,제조업,2003,2011,12,4
4497,(주)씨엔플러스,115530,2016,제조업,2003,2011,13,5
4498,(주)씨엔플러스,115530,2017,제조업,2003,2011,14,6
4499,(주)씨엔플러스,115530,2018,제조업,2003,2011,15,7
4500,(주)씨엔플러스,115530,2019,제조업,2003,2011,16,8
4501,(주)씨엔플러스,115530,2020,제조업,2003,2011,17,9
4502,(주)씨엔플러스,115530,2021,제조업,2003,2011,18,10
4503,(주)씨엔플러스,115530,2022,제조업,2003,2011,19,11
4504,(주)씨엘인터내셔널,37340,2011,제조업,1996,1999,15,12
4505,(주)씨엘인터내셔널,37340,2012,제조업,1996,1999,16,13
4506,(주)씨엘인터내셔널,37340,2013,제조업,1996,1999,17,14
4507,(주)씨엘인터내셔널,37340,2014,제조업,1996,1999,18,15
4508,(주)씨엘인터내셔널,37340,2015,제조업,1996,1999,19,16
4509,(주)씨엠에스에듀,225330,2012,교육 서비스업,2003,2016,9,-4
4510,(주)씨엠에스에듀,225330,2013,교육 서비스업,2003,2016,10,-3
4511,(주)씨엠에스에듀,225330,2014,교육 서비스업,2003,2016,11,-2
4512,(주)씨엠에스에듀,225330,2015,교육 서비스업,2003,2016,12,-1
4513,(주)씨엠에스에듀,225330,2016,교육 서비스업,2003,2016,13,0
4514,(주)씨엠에스에듀,225330,2017,교육 서비스업,2003,2016,14,1
4515,(주)씨엠에스에듀,225330,2018,교육 서비스업,2003,2016,15,2
4516,(주)씨엠에스에듀,225330,2019,교육 서비스업,2003,2016,16,3
4517,(주)씨엠에스에듀,225330,2020,교육 서비스업,2003,2016,17,4
4518,(주)씨유메디칼시스템,115480,2011,제조업,2001,2011,10,0
4519,(주)씨유메디칼시스템,115480,2012,제조업,2001,2011,11,1
4520,(주)씨유메디칼시스템,115480,2013,제조업,2001,2011,12,2
4521,(주)씨유메디칼시스템,115480,2014,제조업,2001,2011,13,3
4522,(주)씨유메디칼시스템,115480,2015,제조업,2001,2011,14,4
4523,(주)씨유메디칼시스템,115480,2016,제조업,2001,2011,15,5
4524,(주)씨유메디칼시스템,115480,2017,제조업,2001,2011,16,6
4525,(주)씨유메디칼시스템,115480,2018,제조업,2001,2011,17,7
4526,(주)씨유메디칼시스템,115480,2019,제조업,2001,2011,18,8
4527,(주)씨유메디칼시스템,115480,2020,제조업,2001,2011,19,9
4528,(주)씨유메디칼시스템,115480,2021,제조업,2001,2011,20,10
4529,(주)씨유메디칼시스템,115480,2022,제조업,2001,2011,21,11
4530,(주)씨유전자,56340,2011,제조업,1987,2002,24,9
4531,(주)씨유전자,56340,2012,제조업,1987,2002,25,10
4532,(주)씨유전자,56340,2013,제조업,1987,2002,26,11
4533,(주)씨이랩,189330,2011,정보통신업,2010,2021,1,-10
4534,(주)씨이랩,189330,2012,정보통신업,2010,2021,2,-9
4535,(주)씨이랩,189330,2013,정보통신업,2010,2021,3,-8
4536,(주)씨이랩,189330,2014,정보통신업,2010,2021,4,-7
4537,(주)씨이랩,189330,2015,정보통신업,2010,2021,5,-6
4538,(주)씨이랩,189330,2016,정보통신업,2010,2021,6,-5
4539,(주)씨이랩,189330,2017,정보통신업,2010,2021,7,-4
4540,(주)씨이랩,189330,2018,정보통신업,2010,2021,8,-3
4541,(주)씨이랩,189330,2019,정보통신업,2010,2021,9,-2
4542,(주)씨이랩,189330,2020,정보통신업,2010,2021,10,-1
4543,(주)씨이랩,189330,2021,정보통신업,2010,2021,11,0
4544,(주)씨이랩,189330,2022,정보통신업,2010,2021,12,1
4545,(주)씨제이이엔엠,35760,2011,정보통신업,1994,1999,17,12
4546,(주)씨제이이엔엠,35760,2012,정보통신업,1994,1999,18,13
4547,(주)씨제이이엔엠,35760,2013,정보통신업,1994,1999,19,14
4548,(주)씨제이이엔엠,35760,2014,정보통신업,1994,1999,20,15
4549,(주)씨제이이엔엠,35760,2015,정보통신업,1994,1999,21,16
4550,(주)씨제이이엔엠,35760,2016,정보통신업,1994,1999,22,17
4551,(주)씨제이이엔엠,35760,2017,정보통신업,1994,1999,23,18
4552,(주)씨제이이엔엠,35760,2018,정보통신업,1994,1999,24,19
4553,(주)씨제이이엔엠,35760,2019,정보통신업,1994,1999,25,20
4554,(주)씨제이이엔엠,35760,2020,정보통신업,1994,1999,26,21
4555,(주)씨제이이엔엠,35760,2021,정보통신업,1994,1999,27,22
4556,(주)씨제이이엔엠,35760,2022,정보통신업,1994,1999,28,23
4557,(주)씨젠,96530,2011,제조업,2000,2010,11,1
4558,(주)씨젠,96530,2012,제조업,2000,2010,12,2
4559,(주)씨젠,96530,2013,제조업,2000,2010,13,3
4560,(주)씨젠,96530,2014,제조업,2000,2010,14,4
4561,(주)씨젠,96530,2015,제조업,2000,2010,15,5
4562,(주)씨젠,96530,2016,제조업,2000,2010,16,6
4563,(주)씨젠,96530,2017,제조업,2000,2010,17,7
4564,(주)씨젠,96530,2018,제조업,2000,2010,18,8
4565,(주)씨젠,96530,2019,제조업,2000,2010,19,9
4566,(주)씨젠,96530,2020,제조업,2000,2010,20,10
4567,(주)씨젠,96530,2021,제조업,2000,2010,21,11
4568,(주)씨젠,96530,2022,제조업,2000,2010,22,12
4569,(주)씨티네트웍스,189540,2011,제조업,2007,2013,4,-2
4570,(주)씨티네트웍스,189540,2012,제조업,2007,2013,5,-1
4571,(주)씨티네트웍스,189540,2013,제조업,2007,2013,6,0
4572,(주)씨티네트웍스,189540,2014,제조업,2007,2013,7,1
4573,(주)씨티네트웍스,189540,2015,제조업,2007,2013,8,2
4574,(주)씨티네트웍스,189540,2016,제조업,2007,2013,9,3
4575,(주)씨티네트웍스,189540,2017,제조업,2007,2013,10,4
4576,(주)씨티네트웍스,189540,2018,제조업,2007,2013,11,5
4577,(주)씨티네트웍스,189540,2019,제조업,2007,2013,12,6
4578,(주)씨티씨바이오,60590,2011,제조업,1995,2002,16,9
4579,(주)씨티씨바이오,60590,2012,제조업,1995,2002,17,10
4580,(주)씨티씨바이오,60590,2013,제조업,1995,2002,18,11
4581,(주)씨티씨바이오,60590,2014,제조업,1995,2002,19,12
4582,(주)씨티씨바이오,60590,2015,제조업,1995,2002,20,13
4583,(주)씨티씨바이오,60590,2016,제조업,1995,2002,21,14
4584,(주)씨티씨바이오,60590,2017,제조업,1995,2002,22,15
4585,(주)씨티씨바이오,60590,2018,제조업,1995,2002,23,16
4586,(주)씨티씨바이오,60590,2019,제조업,1995,2002,24,17
4587,(주)씨티씨바이오,60590,2020,제조업,1995,2002,25,18
4588,(주)씨티씨바이오,60590,2021,제조업,1995,2002,26,19
4589,(주)씨티씨바이오,60590,2022,제조업,1995,2002,27,20
4590,(주)씨티앤티,50470,2011,"전문, 과학 및 기술 서비스업",1997,2002,14,9
4591,(주)씨티케이,260930,2016,제조업,2001,2017,15,-1
4592,(주)씨티케이,260930,2017,제조업,2001,2017,16,0
4593,(주)씨티케이,260930,2018,제조업,2001,2017,17,1
4594,(주)씨티케이,260930,2019,제조업,2001,2017,18,2
4595,(주)씨티케이,260930,2020,제조업,2001,2017,19,3
4596,(주)씨티케이,260930,2021,제조업,2001,2017,20,4
4597,(주)씨티케이,260930,2022,제조업,2001,2017,21,5
4598,(주)아가방앤컴퍼니,13990,2011,도매 및 소매업,1979,2002,32,9
4599,(주)아가방앤컴퍼니,13990,2012,도매 및 소매업,1979,2002,33,10
4600,(주)아가방앤컴퍼니,13990,2013,도매 및 소매업,1979,2002,34,11
4601,(주)아가방앤컴퍼니,13990,2014,도매 및 소매업,1979,2002,35,12
4602,(주)아가방앤컴퍼니,13990,2015,도매 및 소매업,1979,2002,36,13
4603,(주)아가방앤컴퍼니,13990,2016,도매 및 소매업,1979,2002,37,14
4604,(주)아가방앤컴퍼니,13990,2017,도매 및 소매업,1979,2002,38,15
4605,(주)아가방앤컴퍼니,13990,2018,도매 및 소매업,1979,2002,39,16
4606,(주)아가방앤컴퍼니,13990,2019,도매 및 소매업,1979,2002,40,17
4607,(주)아가방앤컴퍼니,13990,2020,도매 및 소매업,1979,2002,41,18
4608,(주)아가방앤컴퍼니,13990,2021,도매 및 소매업,1979,2002,42,19
4609,(주)아가방앤컴퍼니,13990,2022,도매 및 소매업,1979,2002,43,20
4610,(주)아나패스,123860,2011,제조업,2002,2010,9,1
4611,(주)아나패스,123860,2012,제조업,2002,2010,10,2
4612,(주)아나패스,123860,2013,제조업,2002,2010,11,3
4613,(주)아나패스,123860,2014,제조업,2002,2010,12,4
4614,(주)아나패스,123860,2015,제조업,2002,2010,13,5
4615,(주)아나패스,123860,2016,제조업,2002,2010,14,6
4616,(주)아나패스,123860,2017,제조업,2002,2010,15,7
4617,(주)아나패스,123860,2018,제조업,2002,2010,16,8
4618,(주)아나패스,123860,2019,제조업,2002,2010,17,9
4619,(주)아나패스,123860,2020,제조업,2002,2010,18,10
4620,(주)아나패스,123860,2021,제조업,2002,2010,19,11
4621,(주)아나패스,123860,2022,제조업,2002,2010,20,12
4622,(주)아난티,25980,2011,숙박 및 음식점업,1987,1996,24,15
4623,(주)아난티,25980,2012,숙박 및 음식점업,1987,1996,25,16
4624,(주)아난티,25980,2013,숙박 및 음식점업,1987,1996,26,17
4625,(주)아난티,25980,2014,숙박 및 음식점업,1987,1996,27,18
4626,(주)아난티,25980,2015,숙박 및 음식점업,1987,1996,28,19
4627,(주)아난티,25980,2016,숙박 및 음식점업,1987,1996,29,20
4628,(주)아난티,25980,2017,숙박 및 음식점업,1987,1996,30,21
4629,(주)아난티,25980,2018,숙박 및 음식점업,1987,1996,31,22
4630,(주)아난티,25980,2019,숙박 및 음식점업,1987,1996,32,23
4631,(주)아난티,25980,2020,숙박 및 음식점업,1987,1996,33,24
4632,(주)아난티,25980,2021,숙박 및 음식점업,1987,1996,34,25
4633,(주)아난티,25980,2022,숙박 및 음식점업,1987,1996,35,26
4634,(주)아라온테크,41060,2011,정보통신업,1996,2000,15,11
4635,(주)아라온테크,41060,2012,정보통신업,1996,2000,16,12
4636,(주)아라온테크,41060,2013,정보통신업,1996,2000,17,13
4637,(주)아리온테크놀로지,58220,2011,제조업,1999,2005,12,6
4638,(주)아리온테크놀로지,58220,2012,제조업,1999,2005,13,7
4639,(주)아리온테크놀로지,58220,2013,제조업,1999,2005,14,8
4640,(주)아리온테크놀로지,58220,2014,제조업,1999,2005,15,9
4641,(주)아리온테크놀로지,58220,2015,제조업,1999,2005,16,10
4642,(주)아리온테크놀로지,58220,2016,제조업,1999,2005,17,11
4643,(주)아리온테크놀로지,58220,2017,제조업,1999,2005,18,12
4644,(주)아리온테크놀로지,58220,2018,제조업,1999,2005,19,13
4645,(주)아리온테크놀로지,58220,2019,제조업,1999,2005,20,14
4646,(주)아리온테크놀로지,58220,2020,제조업,1999,2005,21,15
4647,(주)아모그린텍,125210,2015,제조업,2004,2019,11,-4
4648,(주)아모그린텍,125210,2016,제조업,2004,2019,12,-3
4649,(주)아모그린텍,125210,2017,제조업,2004,2019,13,-2
4650,(주)아모그린텍,125210,2018,제조업,2004,2019,14,-1
4651,(주)아모그린텍,125210,2019,제조업,2004,2019,15,0
4652,(주)아모그린텍,125210,2020,제조업,2004,2019,16,1
4653,(주)아모그린텍,125210,2021,제조업,2004,2019,17,2
4654,(주)아모그린텍,125210,2022,제조업,2004,2019,18,3
4655,(주)아모센스,357580,2013,제조업,2008,2021,5,-8
4656,(주)아모센스,357580,2014,제조업,2008,2021,6,-7
4657,(주)아모센스,357580,2015,제조업,2008,2021,7,-6
4658,(주)아모센스,357580,2016,제조업,2008,2021,8,-5
4659,(주)아모센스,357580,2017,제조업,2008,2021,9,-4
4660,(주)아모센스,357580,2018,제조업,2008,2021,10,-3
4661,(주)아모센스,357580,2019,제조업,2008,2021,11,-2
4662,(주)아모센스,357580,2020,제조업,2008,2021,12,-1
4663,(주)아모센스,357580,2021,제조업,2008,2021,13,0
4664,(주)아모센스,357580,2022,제조업,2008,2021,14,1
4665,(주)아모텍,52710,2011,제조업,1994,2003,17,8
4666,(주)아모텍,52710,2012,제조업,1994,2003,18,9
4667,(주)아모텍,52710,2013,제조업,1994,2003,19,10
4668,(주)아모텍,52710,2014,제조업,1994,2003,20,11
4669,(주)아모텍,52710,2015,제조업,1994,2003,21,12
4670,(주)아모텍,52710,2016,제조업,1994,2003,22,13
4671,(주)아모텍,52710,2017,제조업,1994,2003,23,14
4672,(주)아모텍,52710,2018,제조업,1994,2003,24,15
4673,(주)아모텍,52710,2019,제조업,1994,2003,25,16
4674,(주)아모텍,52710,2020,제조업,1994,2003,26,17
4675,(주)아모텍,52710,2021,제조업,1994,2003,27,18
4676,(주)아모텍,52710,2022,제조업,1994,2003,28,19
4677,(주)아미노로직스,74430,2011,도매 및 소매업,1997,2004,14,7
4678,(주)아미노로직스,74430,2012,도매 및 소매업,1997,2004,15,8
4679,(주)아미노로직스,74430,2013,도매 및 소매업,1997,2004,16,9
4680,(주)아미노로직스,74430,2014,도매 및 소매업,1997,2004,17,10
4681,(주)아미노로직스,74430,2015,도매 및 소매업,1997,2004,18,11
4682,(주)아미노로직스,74430,2016,도매 및 소매업,1997,2004,19,12
4683,(주)아미노로직스,74430,2017,도매 및 소매업,1997,2004,20,13
4684,(주)아미노로직스,74430,2018,도매 및 소매업,1997,2004,21,14
4685,(주)아미노로직스,74430,2019,도매 및 소매업,1997,2004,22,15
4686,(주)아미노로직스,74430,2020,도매 및 소매업,1997,2004,23,16
4687,(주)아미노로직스,74430,2021,도매 및 소매업,1997,2004,24,17
4688,(주)아미노로직스,74430,2022,도매 및 소매업,1997,2004,25,18
4689,(주)아바코,83930,2011,제조업,2000,2005,11,6
4690,(주)아바코,83930,2012,제조업,2000,2005,12,7
4691,(주)아바코,83930,2013,제조업,2000,2005,13,8
4692,(주)아바코,83930,2014,제조업,2000,2005,14,9
4693,(주)아바코,83930,2015,제조업,2000,2005,15,10
4694,(주)아바코,83930,2016,제조업,2000,2005,16,11
4695,(주)아바코,83930,2017,제조업,2000,2005,17,12
4696,(주)아바코,83930,2018,제조업,2000,2005,18,13
4697,(주)아바코,83930,2019,제조업,2000,2005,19,14
4698,(주)아바코,83930,2020,제조업,2000,2005,20,15
4699,(주)아바코,83930,2021,제조업,2000,2005,21,16
4700,(주)아바코,83930,2022,제조업,2000,2005,22,17
4701,(주)아바텍,149950,2011,제조업,2000,2012,11,-1
4702,(주)아바텍,149950,2012,제조업,2000,2012,12,0
4703,(주)아바텍,149950,2013,제조업,2000,2012,13,1
4704,(주)아바텍,149950,2014,제조업,2000,2012,14,2
4705,(주)아바텍,149950,2015,제조업,2000,2012,15,3
4706,(주)아바텍,149950,2016,제조업,2000,2012,16,4
4707,(주)아바텍,149950,2017,제조업,2000,2012,17,5
4708,(주)아바텍,149950,2018,제조업,2000,2012,18,6
4709,(주)아바텍,149950,2019,제조업,2000,2012,19,7
4710,(주)아바텍,149950,2020,제조업,2000,2012,20,8
4711,(주)아바텍,149950,2021,제조업,2000,2012,21,9
4712,(주)아바텍,149950,2022,제조업,2000,2012,22,10
4713,(주)아셈스,136410,2011,제조업,2003,2022,8,-11
4714,(주)아셈스,136410,2012,제조업,2003,2022,9,-10
4715,(주)아셈스,136410,2013,제조업,2003,2022,10,-9
4716,(주)아셈스,136410,2014,제조업,2003,2022,11,-8
4717,(주)아셈스,136410,2015,제조업,2003,2022,12,-7
4718,(주)아셈스,136410,2016,제조업,2003,2022,13,-6
4719,(주)아셈스,136410,2017,제조업,2003,2022,14,-5
4720,(주)아셈스,136410,2018,제조업,2003,2022,15,-4
4721,(주)아셈스,136410,2019,제조업,2003,2022,16,-3
4722,(주)아셈스,136410,2020,제조업,2003,2022,17,-2
4723,(주)아셈스,136410,2021,제조업,2003,2022,18,-1
4724,(주)아셈스,136410,2022,제조업,2003,2022,19,0
4725,(주)아스타,246720,2015,제조업,2006,2017,9,-2
4726,(주)아스타,246720,2016,제조업,2006,2017,10,-1
4727,(주)아스타,246720,2017,제조업,2006,2017,11,0
4728,(주)아스타,246720,2018,제조업,2006,2017,12,1
4729,(주)아스타,246720,2019,제조업,2006,2017,13,2
4730,(주)아스타,246720,2020,제조업,2006,2017,14,3
4731,(주)아스타,246720,2021,제조업,2006,2017,15,4
4732,(주)아스타,246720,2022,제조업,2006,2017,16,5
4733,(주)아스트,67390,2011,제조업,2001,2014,10,-3
4734,(주)아스트,67390,2012,제조업,2001,2014,11,-2
4735,(주)아스트,67390,2013,제조업,2001,2014,12,-1
4736,(주)아스트,67390,2014,제조업,2001,2014,13,0
4737,(주)아스트,67390,2015,제조업,2001,2014,14,1
4738,(주)아스트,67390,2016,제조업,2001,2014,15,2
4739,(주)아스트,67390,2017,제조업,2001,2014,16,3
4740,(주)아스트,67390,2018,제조업,2001,2014,17,4
4741,(주)아스트,67390,2019,제조업,2001,2014,18,5
4742,(주)아스트,67390,2020,제조업,2001,2014,19,6
4743,(주)아스트,67390,2021,제조업,2001,2014,20,7
4744,(주)아스트,67390,2022,제조업,2001,2014,21,8
4745,(주)아스플로,159010,2011,제조업,2001,2021,10,-10
4746,(주)아스플로,159010,2012,제조업,2001,2021,11,-9
4747,(주)아스플로,159010,2013,제조업,2001,2021,12,-8
4748,(주)아스플로,159010,2014,제조업,2001,2021,13,-7
4749,(주)아스플로,159010,2015,제조업,2001,2021,14,-6
4750,(주)아스플로,159010,2016,제조업,2001,2021,15,-5
4751,(주)아스플로,159010,2017,제조업,2001,2021,16,-4
4752,(주)아스플로,159010,2018,제조업,2001,2021,17,-3
4753,(주)아스플로,159010,2019,제조업,2001,2021,18,-2
4754,(주)아스플로,159010,2020,제조업,2001,2021,19,-1
4755,(주)아스플로,159010,2021,제조업,2001,2021,20,0
4756,(주)아스플로,159010,2022,제조업,2001,2021,21,1
4757,(주)아시아경제,127710,2011,정보통신업,2005,2015,6,-4
4758,(주)아시아경제,127710,2012,정보통신업,2005,2015,7,-3
4759,(주)아시아경제,127710,2013,정보통신업,2005,2015,8,-2
4760,(주)아시아경제,127710,2014,정보통신업,2005,2015,9,-1
4761,(주)아시아경제,127710,2015,정보통신업,2005,2015,10,0
4762,(주)아시아경제,127710,2016,정보통신업,2005,2015,11,1
4763,(주)아시아경제,127710,2017,정보통신업,2005,2015,12,2
4764,(주)아시아경제,127710,2018,정보통신업,2005,2015,13,3
4765,(주)아시아경제,127710,2019,정보통신업,2005,2015,14,4
4766,(주)아시아경제,127710,2020,정보통신업,2005,2015,15,5
4767,(주)아시아경제,127710,2021,정보통신업,2005,2015,16,6
4768,(주)아시아경제,127710,2022,정보통신업,2005,2015,17,7
4769,(주)아우딘퓨쳐스,227610,2015,제조업,2000,2017,15,-2
4770,(주)아우딘퓨쳐스,227610,2016,제조업,2000,2017,16,-1
4771,(주)아우딘퓨쳐스,227610,2017,제조업,2000,2017,17,0
4772,(주)아우딘퓨쳐스,227610,2018,제조업,2000,2017,18,1
4773,(주)아우딘퓨쳐스,227610,2019,제조업,2000,2017,19,2
4774,(주)아우딘퓨쳐스,227610,2020,제조업,2000,2017,20,3
4775,(주)아우딘퓨쳐스,227610,2021,제조업,2000,2017,21,4
4776,(주)아우딘퓨쳐스,227610,2022,제조업,2000,2017,22,5
4777,(주)아이디스,143160,2011,제조업,2011,2011,0,0
4778,(주)아이디스,143160,2012,제조업,2011,2011,1,1
4779,(주)아이디스,143160,2013,제조업,2011,2011,2,2
4780,(주)아이디스,143160,2014,제조업,2011,2011,3,3
4781,(주)아이디스,143160,2015,제조업,2011,2011,4,4
4782,(주)아이디스,143160,2016,제조업,2011,2011,5,5
4783,(주)아이디스,143160,2017,제조업,2011,2011,6,6
4784,(주)아이디스,143160,2018,제조업,2011,2011,7,7
4785,(주)아이디스,143160,2019,제조업,2011,2011,8,8
4786,(주)아이디스,143160,2020,제조업,2011,2011,9,9
4787,(주)아이디스,143160,2021,제조업,2011,2011,10,10
4788,(주)아이디스,143160,2022,제조업,2011,2011,11,11
4789,(주)아이디스홀딩스,54800,2011,"전문, 과학 및 기술 서비스업",1997,2001,14,10
4790,(주)아이디스홀딩스,54800,2012,"전문, 과학 및 기술 서비스업",1997,2001,15,11
4791,(주)아이디스홀딩스,54800,2013,"전문, 과학 및 기술 서비스업",1997,2001,16,12
4792,(주)아이디스홀딩스,54800,2014,"전문, 과학 및 기술 서비스업",1997,2001,17,13
4793,(주)아이디스홀딩스,54800,2015,"전문, 과학 및 기술 서비스업",1997,2001,18,14
4794,(주)아이디스홀딩스,54800,2016,"전문, 과학 및 기술 서비스업",1997,2001,19,15
4795,(주)아이디스홀딩스,54800,2017,"전문, 과학 및 기술 서비스업",1997,2001,20,16
4796,(주)아이디스홀딩스,54800,2018,"전문, 과학 및 기술 서비스업",1997,2001,21,17
4797,(주)아이디스홀딩스,54800,2019,"전문, 과학 및 기술 서비스업",1997,2001,22,18
4798,(주)아이디스홀딩스,54800,2020,"전문, 과학 및 기술 서비스업",1997,2001,23,19
4799,(주)아이디스홀딩스,54800,2021,"전문, 과학 및 기술 서비스업",1997,2001,24,20
4800,(주)아이디스홀딩스,54800,2022,"전문, 과학 및 기술 서비스업",1997,2001,25,21
4801,(주)아이디에스,78780,2011,제조업,1999,2005,12,6
4802,(주)아이디에스,78780,2012,제조업,1999,2005,13,7
4803,(주)아이디에스,78780,2013,제조업,1999,2005,14,8
4804,(주)아이디에스,78780,2014,제조업,1999,2005,15,9
4805,(주)아이디에스,78780,2015,제조업,1999,2005,16,10
4806,(주)아이비김영,339950,2019,교육 서비스업,2019,2019,0,0
4807,(주)아이비김영,339950,2020,교육 서비스업,2019,2019,1,1
4808,(주)아이비김영,339950,2021,교육 서비스업,2019,2019,2,2
4809,(주)아이비김영,339950,2022,교육 서비스업,2019,2019,3,3
4810,(주)아이센스,99190,2011,제조업,2000,2013,11,-2
4811,(주)아이센스,99190,2012,제조업,2000,2013,12,-1
4812,(주)아이센스,99190,2013,제조업,2000,2013,13,0
4813,(주)아이센스,99190,2014,제조업,2000,2013,14,1
4814,(주)아이센스,99190,2015,제조업,2000,2013,15,2
4815,(주)아이센스,99190,2016,제조업,2000,2013,16,3
4816,(주)아이센스,99190,2017,제조업,2000,2013,17,4
