회사명,거래소코드,회계년도,유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),비유동비율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),순운전자본비율(IFRS),차입금비율(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS)
(주)아모레퍼시픽그룹,002790,2015/12,18.89,0,23.29,18.89,81.11,97.28,2.72,83.38,5791.15,5791.15,1773.93,0,2.79,0.34,0,18.56,0,97.06,0,2.64,65.22
(주)아모레퍼시픽그룹,002790,2016/12,19.67,0,24.49,19.67,80.33,97.26,2.74,82.59,5089.97,5089.97,1464.1,0,2.82,0.4,0,19.28,0.02,96.58,17996.43,2.65,54.34
(주)아모레퍼시픽그룹,002790,2017/12,18.39,0,22.53,18.39,81.61,97.22,2.78,83.95,7180.37,7180.37,4220.92,0,2.86,0.26,0,18.13,0,122.05,0,3.39,59.02
(주)아모레퍼시픽그룹,002790,2018/12,18.28,0,22.37,18.28,81.72,97.25,2.75,84.03,5601.71,5601.71,2709.63,0,2.82,0.34,0,17.95,0,121.45,0,3.34,80.09
(주)아모레퍼시픽그룹,002790,2019/12,27.92,0,38.73,27.92,72.08,97.5,2.5,73.93,3504.53,3504.53,2152.88,0,2.56,0.82,36.54,27.12,0.06,175.88,7816.69,4.39,58.22
(주)아모레퍼시픽그룹,002790,2020/12,20.65,0,26.03,20.65,79.35,97.21,2.79,81.63,1964.79,1964.79,492.87,0,2.87,1.08,56.59,19.6,0.04,145.5,9297.05,4.07,155.33
(주)아모레퍼시픽그룹,002790,2021/12,23.38,0,30.52,23.38,76.62,96.08,3.92,79.74,914.78,914.78,269.77,0,4.08,2.66,79.86,20.83,0.02,34.04,7139.1,1.33,78.19
(주)아모레퍼시픽그룹,002790,2022/12,17.45,0,21.14,17.45,82.55,97.45,2.55,84.71,2673.85,2673.85,322.67,0,2.62,0.67,23.9,16.8,0.05,120.89,5909.71,3.08,45.28
(주)아센디오,012170,2011/12,56.32,0.01,128.92,56.31,43.68,75.09,24.91,58.17,227.82,227.8,56.14,35503.49,33.18,32.92,0,31.6,22.81,-40.4,-58.77,-10.06,-3.96
(주)아센디오,012170,2012/12,51.29,0,105.28,51.29,48.71,63.68,36.32,76.5,143.33,143.33,10.02,0,57.04,56.19,0,15.5,51.72,-30.57,-33.72,-11.11,-9.44
(주)아센디오,012170,2013/12,12.93,0,14.85,12.93,87.07,59.19,40.81,147.11,68.62,68.62,5.15,0,68.96,31.84,0,-5.91,22.37,-7.22,-22.25,-2.95,-14.42
(주)아센디오,012170,2014/12,15.01,5.75,17.66,14.15,84.99,51.77,48.23,164.18,85.69,80.76,4.63,0,93.18,33.84,63.11,-2.51,39.59,-6.28,-14.78,-3.03,-27.46
(주)아센디오,012170,2015/12,21.94,2.99,28.11,21.29,78.06,63.35,36.65,123.21,210.99,204.69,43.68,0,57.85,16.42,20.51,11.54,50.93,-53.86,-61.18,-19.74,-240.23
(주)아센디오,012170,2016/12,56.88,1.36,131.89,56.11,43.12,75.23,24.77,57.32,785.19,774.55,17.23,0,32.92,9.63,10.76,49.63,25.94,-46.24,-58.67,-11.45,-188.28
(주)아센디오,012170,2017/12,56.85,0.63,131.73,56.49,43.15,46.92,53.08,91.98,116.23,115.5,0.82,0,113.14,104.24,83.39,7.94,47.54,-0.77,-1.83,-0.41,-1.31
(주)아센디오,012170,2018/12,44.65,0.07,80.67,44.62,55.35,61.83,38.17,89.52,120.19,120.1,5.41,0,61.73,60.08,0,7.5,30.63,-1.87,-3.76,-0.71,-8.12
(주)아센디오,012170,2019/12,50.1,0.31,100.39,49.94,49.9,0,100.9,0,51.11,50.96,3.77,0,0,0,0,-47.91,0,-3.98,-8.15,-4.01,-8.41
(주)아센디오,012170,2020/12,55.1,1.9,122.72,54.06,44.9,76.48,23.52,58.71,317.77,311.75,162.8,799.1,30.75,22.67,44.88,37.76,7.91,-52.05,-202.25,-12.24,-22.87
(주)아센디오,012170,2021/12,63.79,0.8,176.13,63.28,36.21,66.55,33.45,54.42,202.13,200.52,124.54,750.49,50.27,47.42,94.23,32.23,30.25,-30.66,-50.95,-10.26,-32.13
(주)아센디오,012170,2022/12,66.51,38.93,198.62,40.62,33.49,44.01,55.99,76.1,231.65,141.46,99.51,0,127.25,65.25,41.2,37.8,101.78,-38.72,-48.4,-21.68,-85.05
(주)아이마켓코리아,122900,2011/12,97.77,2.24,4393.61,95.59,2.23,51.02,48.98,4.36,200.73,196.24,24.29,2101.84,96,95.47,0,49.07,0,-9.94,0,-4.87,-1.63
(주)아이마켓코리아,122900,2012/12,93.8,3.55,1513.78,90.47,6.2,46.95,53.05,13.2,178.03,171.7,3.25,1508.47,113,112.23,0,41.11,0,-5.39,0,-2.86,-0.95
(주)아이마켓코리아,122900,2013/12,92.46,3.74,1227.04,89,7.54,45.06,54.94,16.72,169.4,163.05,11.04,1495.59,121.91,121.13,0,37.88,2.3,2.43,128.69,1.34,0.42
(주)아이마켓코리아,122900,2014/12,83.66,3.5,511.96,80.73,16.34,42.61,57.39,38.35,146.84,141.7,25.84,1874.75,134.68,133.7,0,26.69,0,27.55,0,15.81,5.53
(주)아이마켓코리아,122900,2015/12,82.67,9.71,476.92,74.64,17.33,40.31,59.69,43,139.24,125.72,1.83,709.57,148.1,147.29,0,23.3,0,12.37,695015.93,7.38,2.67
(주)아이마켓코리아,122900,2016/12,84.44,5.42,542.65,79.86,15.56,39.83,60.17,39.07,140.56,132.94,9.56,1280.81,151.06,150.82,0,24.37,0,4.17,242579.62,2.51,0.9
(주)아이마켓코리아,122900,2017/12,78.88,9.47,373.47,71.41,21.12,51.49,48.51,41.02,162.6,147.2,17.08,629.26,94.22,94.22,0,30.37,0,41.62,1491547.34,20.19,6.46
(주)아이마켓코리아,122900,2018/12,78.53,15.25,365.81,66.56,21.47,51.06,48.94,42.05,161.07,136.51,18.32,387.24,95.86,95.5,0,29.77,0,26.36,0,12.9,4.29
(주)아이마켓코리아,122900,2019/12,76.15,3.41,319.32,73.56,23.85,48.43,51.57,49.24,161.39,155.89,23.28,1661.44,106.48,97.43,19.18,28.97,10.11,14.2,149.56,7.32,2.51
(주)아이마켓코리아,122900,2020/12,72.72,5.86,266.54,68.45,27.28,47.46,52.54,57.48,150.58,141.75,19.26,1038.58,110.68,101.74,22.03,24.43,10.03,12.2,134.63,6.41,2.39
(주)아이마켓코리아,122900,2021/12,65.17,6.08,187.13,61.21,34.83,47.88,52.12,72.74,134.82,126.62,11.34,1107.05,108.85,100.96,25,16.83,8.24,5.29,69.84,2.76,0.92
(주)아이마켓코리아,122900,2022/12,64.56,4.83,182.14,61.44,35.44,46.72,53.28,75.87,128.13,121.95,20.71,1500.33,114.06,107.85,30.77,14.17,7.22,11.05,174.59,5.89,1.81
(주)아이에이치큐,003560,2011/12,58.14,10.03,138.88,52.3,41.86,48.49,51.51,86.34,119.59,107.59,32.61,138.68,106.24,100.26,0,9.52,9.47,13.95,156.47,7.18,7.33
(주)아이에이치큐,003560,2012/12,50.09,3.03,100.37,48.57,49.91,78.62,21.38,63.48,292,283.15,186.53,257.15,27.2,21.82,0,32.94,0,68.05,0,14.55,16.94
(주)아이에이치큐,003560,2013/12,28.82,2.13,40.48,28.2,71.18,55.24,44.76,128.85,94.92,92.89,28.55,668.56,81.02,54.96,65.42,-1.54,60.2,11.05,14.87,4.94,8.61
(주)아이에이치큐,003560,2014/12,38.52,5.83,62.65,36.27,61.48,56.5,43.5,108.81,95.7,90.12,13.24,288.5,76.98,71.23,0,-1.73,40.58,1.09,2.07,0.47,0.81
(주)아이에이치큐,003560,2015/12,29.3,0.11,41.44,29.26,70.7,86.78,13.22,81.47,254.93,254.65,110.79,3615.11,15.23,13.24,0,17.8,3.42,47.14,210.04,6.23,16.93
(주)아이에이치큐,003560,2016/12,34.73,0.11,53.2,34.69,65.27,89.03,10.97,73.31,369.9,369.48,138.31,2267.44,12.32,10.54,0,25.34,1.75,132.01,930.15,14.48,38.14
(주)아이에이치큐,003560,2017/12,38.38,0.37,62.29,38.24,61.62,91.33,8.67,67.47,526.96,525,247.26,1179.21,9.5,7.98,0,31.1,0.86,233.25,2588.06,20.23,43.74
(주)아이에이치큐,003560,2018/12,32.18,0.45,47.45,32.03,67.82,89.75,10.25,75.56,380.49,378.78,74.56,0,11.42,9.42,0,23.72,0,209.81,0,21.5,49.86
(주)아이에이치큐,003560,2019/12,58.07,0.3,138.48,57.89,41.93,83.13,16.87,50.44,525.6,524.03,201.73,911.75,20.29,13.29,28.9,47.02,5.7,139.4,496.35,23.52,41.6
(주)아이에이치큐,003560,2020/12,65.35,0,188.63,65.35,34.65,81.56,18.44,42.48,592.95,592.95,133.65,0,22.61,13.51,39.48,54.33,4.49,149.22,751.75,27.52,50.12
(주)아이에이치큐,003560,2021/12,48.03,0,92.41,48.03,51.97,50.99,49.01,101.93,99.45,99.45,5.65,0,96.12,94.71,99.64,-0.26,80.25,25.01,29.96,12.26,48.57
(주)아이에이치큐,003560,2022/12,6.98,0,7.5,6.98,93.02,29.9,70.1,311.14,10.77,10.77,0.33,0,234.47,216.67,90.33,-57.8,180.89,9.63,12.49,6.75,32.65
(주)알루코,001780,2011/12,38.33,25.96,62.14,28.37,61.67,44.29,55.71,139.24,83.53,61.84,3.36,6.42,125.77,103.58,86.16,-7.56,109.97,7.82,8.95,4.36,5.71
(주)알루코,001780,2012/12,44.53,22.03,80.27,34.72,55.47,40.43,59.57,137.21,101.87,79.43,6.84,28.35,147.36,108.12,74.19,0.82,121.49,1.09,1.32,0.65,1.01
(주)알루코,001780,2013/12,47.45,25.94,90.29,35.14,52.55,41.09,58.91,127.88,91.79,67.97,3.51,21.32,143.34,125.8,92.18,-4.25,120.46,3.76,4.47,2.21,2.98
(주)알루코,001780,2014/12,48.58,27.41,94.49,35.26,51.42,41.75,58.25,123.15,116.71,84.72,2.53,17.59,139.51,99.7,76.89,6.96,116.07,13.58,16.32,7.91,10.95
(주)알루코,001780,2015/12,50.88,21.79,103.57,39.79,49.12,51.34,48.66,95.68,127,99.33,6.72,27.27,94.77,78.03,90.23,10.82,71.07,24.51,32.69,11.93,14.73
(주)알루코,001780,2016/12,42.33,17.8,73.42,34.8,57.67,61.76,38.24,93.37,131.36,107.98,5.78,34.88,61.91,52.18,96.41,10.11,43.02,34.96,50.32,13.37,15.7
(주)알루코,001780,2017/12,43.41,20.45,76.71,34.53,56.59,61.63,38.37,91.83,128.06,101.87,4.72,37.34,62.27,55.01,99.5,9.51,46.77,34.8,46.34,13.36,20.31
(주)알루코,001780,2018/12,42.18,13.06,72.95,36.67,57.82,56.68,43.32,102.02,119.43,103.83,5.61,69.34,76.44,62.31,90.73,6.86,57.48,18.82,25.03,8.15,13.98
(주)알루코,001780,2019/12,40.59,16.25,68.32,33.99,59.41,55.16,44.84,107.71,124.99,104.68,14.03,26.46,81.3,58.88,77.98,8.12,59.65,5.72,7.8,2.57,4.33
(주)알루코,001780,2020/12,51.76,8.2,107.3,47.52,48.24,50.73,49.27,95.08,142.31,130.65,12.68,50.95,97.1,71.69,78.55,15.39,79.97,3.14,3.82,1.55,2.57
(주)알루코,001780,2021/12,50.3,13.28,101.19,43.62,49.7,47.19,52.81,105.32,151.61,131.48,7.57,56.79,111.89,70.29,62.64,17.12,92.63,-1.36,-1.65,-0.72,-1.19
(주)알루코,001780,2022/12,42.39,20.8,73.57,33.57,57.61,48.61,51.39,118.51,91.27,72.28,4.98,56.26,105.7,95.53,92.08,-4.06,86.31,-7.32,-8.96,-3.76,-4.48
(주)알앤엘바이오,003190,2011/12,45.16,3.44,82.34,43.6,54.84,24.19,75.81,226.69,60.52,58.44,15.54,61.02,313.34,308.4,0,-29.46,112.89,-0.6,-1.66,-0.45,-1.84
(주)알앤엘바이오,003190,2012/12,40.63,4.48,68.45,38.81,59.37,21.48,78.52,276.38,53.29,50.91,10.24,35,365.55,354.96,0,-35.61,111.95,-2.02,-6.58,-1.58,-7.5
(주)에넥스,011090,2011/12,52.08,19.86,108.7,41.74,47.92,38.55,61.45,124.31,108.48,86.93,5.73,261.3,159.42,124.55,63.85,4.07,60.75,0.48,1.25,0.29,0.19
(주)에넥스,011090,2012/12,65.6,19.13,190.67,53.05,34.4,36.24,63.76,94.93,115.36,93.29,4.14,235.18,175.94,156.91,0,8.73,31.62,0.02,0.09,0.01,0.01
(주)에넥스,011090,2013/12,60.78,19.8,154.95,48.74,39.22,40.51,59.49,96.83,124.85,100.13,2.63,277.33,146.86,120.17,71.33,12.1,40.2,-2.79,-10.2,-1.66,-0.78
(주)에넥스,011090,2014/12,68.35,22.33,215.92,53.08,31.65,43.11,56.89,73.43,148.89,115.64,5.28,224.11,131.97,106.48,66.44,22.44,27.65,-2.34,-11.15,-1.33,-0.64
(주)에넥스,011090,2015/12,65.46,22.43,189.5,50.77,34.54,47.99,52.01,71.98,146.91,113.95,25.36,212.5,108.39,92.85,0,20.9,17.47,15.67,97.18,8.15,3.37
(주)에넥스,011090,2016/12,69.21,22.37,224.83,53.73,30.79,38.75,61.25,79.45,129.13,100.25,10.41,248.1,158.07,138.32,0,15.62,23.01,1.17,8.07,0.72,0.28
(주)에넥스,011090,2017/12,72.07,27.43,257.98,52.3,27.93,35.06,64.94,79.67,122.04,88.57,15.38,236.52,185.21,168.43,0,13.01,22.67,-5.42,-44.25,-3.52,-1.4
(주)에넥스,011090,2018/12,67.92,27.16,211.69,49.47,32.08,37.94,62.06,84.56,122.94,89.55,11.89,222.66,163.55,145.6,0,12.67,23.14,1.72,12.14,1.07,0.37
(주)에넥스,011090,2019/12,62.32,22.27,165.38,48.44,37.68,40.93,59.07,92.07,125.31,97.4,11.73,240.38,144.33,121.51,86.36,12.59,32.01,-2.5,-11.26,-1.47,-0.53
(주)에넥스,011090,2020/12,62.3,15.33,165.23,52.75,37.7,39.85,60.15,94.63,117.59,99.56,40.71,360.99,150.97,132.96,92.7,9.32,34.84,11.65,50.48,7.01,3.4
(주)에넥스,011090,2021/12,53.25,25.62,113.89,39.6,46.75,49.83,50.17,93.82,122.8,91.34,19.73,225.62,100.67,87.01,67.6,9.89,20.73,-2.27,-11.04,-1.14,-0.75
(주)에넥스,011090,2022/12,53.79,30.3,116.41,37.49,46.21,34.28,65.72,134.81,107.22,74.73,29.52,218.64,191.75,146.37,34.6,3.62,57.07,-15.28,-51.35,-10.04,-6.28
(주)에스비에스,034120,2011/12,52.01,0.45,108.36,51.77,47.99,62.82,37.18,76.39,149.03,148.36,10.12,2853.73,59.17,55.55,99.74,17.11,20.45,18.73,54.19,6.96,8.2
(주)에스비에스,034120,2012/12,45.72,0.54,84.24,45.48,54.28,66.56,33.44,81.54,178.11,177.14,42.28,2335.89,50.23,38.57,51.7,20.05,18.88,23.62,62.84,7.9,8.6
(주)에스비에스,034120,2013/12,48.26,0.48,93.28,48.03,51.74,70.3,29.7,73.6,219.06,218.01,14.8,2509.74,42.25,31.34,31.26,26.23,12.88,10.51,34.46,3.12,3.53
(주)에스비에스,034120,2014/12,47.75,0.44,91.39,47.54,52.25,67.77,32.23,77.1,153.6,152.92,15.33,2272.68,47.56,45.87,0,16.66,19.23,13.04,32.26,4.2,4.22
(주)에스비에스,034120,2015/12,53.98,0.39,117.28,53.77,46.02,61,39,75.45,220.26,219.4,10.67,2146.57,63.95,40.18,25.86,29.47,28.39,13.56,30.54,5.29,6.39
(주)에스비에스,034120,2016/12,46.64,0.46,87.42,46.43,53.36,60.6,39.4,88.04,190.1,189.23,1.68,3428.89,65.01,40.49,36.75,22.11,34.91,4.63,8.63,1.83,2.05
(주)에스비에스,034120,2017/12,54.35,0.32,119.07,54.18,45.65,53.43,46.57,85.44,182.22,181.63,0.4,2665.45,87.17,55.83,30.4,24.52,41.14,8.63,18.29,4.02,5.69
(주)에스비에스,034120,2018/12,46.38,0.55,86.51,46.13,53.62,62.17,37.83,86.24,262.96,261.5,2.49,1212.52,60.84,28.37,14.06,28.74,33.16,20.17,37.01,7.63,7.89
(주)에스비에스,034120,2019/12,44.88,0.46,81.43,44.67,55.12,52.11,47.89,105.77,154.8,154.09,1.33,1339.91,91.9,55.64,43.01,15.89,57.29,2.02,3.24,0.97,1.38
(주)에스비에스,034120,2020/12,38.59,0.5,62.85,38.4,61.41,48.36,51.64,126.98,236.86,235.67,6.83,1979.09,106.78,33.69,0.8,22.3,58.96,4.2,7.61,2.17,2.83
(주)에스비에스,034120,2021/12,47.74,0.3,91.35,47.6,52.26,49.69,50.31,105.16,149.13,148.68,0.69,2652.24,101.23,64.42,34.82,15.73,49.41,14.23,29.16,7.16,9.41
(주)에스비에스,034120,2022/12,43.32,0.3,76.42,43.19,56.68,57.73,42.27,98.19,181.48,180.94,24.63,3730.89,73.23,41.35,36.62,19.45,35.84,9.1,18.6,3.85,4.65
(주)에스엠벡셀,010580,2011/12,32.36,24.06,47.84,24.57,67.64,32.08,67.92,210.83,75.49,57.32,2.06,234.14,211.68,133.61,58.08,-10.51,107.06,1.21,2.39,0.82,0.57
(주)에스엠벡셀,010580,2012/12,38.02,24.16,61.33,28.83,61.98,29.01,70.99,213.65,73.22,55.53,8.34,215.58,244.7,178.97,75.37,-13.9,126.38,-6.82,-13.21,-4.84,-3.5
(주)에스엠벡셀,010580,2013/12,37.43,27.13,59.83,27.28,62.57,22.4,77.6,279.3,68.32,49.78,7.12,176.5,346.4,244.59,63.02,-17.36,178.74,-3.77,-7.31,-2.93,-2.52
(주)에스엠벡셀,010580,2014/12,36.01,22.7,56.27,27.83,63.99,22.13,77.87,289.16,76.01,58.75,2.67,229.32,351.87,214.08,53.99,-11.37,208.28,0.27,0.46,0.21,0.17
(주)에스엠벡셀,010580,2015/12,28.29,27.21,39.45,20.59,71.71,21.56,78.44,332.53,59.87,43.58,1.9,233.12,363.73,219.14,50.41,-18.97,235.72,2.04,3.15,1.6,1.18
(주)에스엠벡셀,010580,2016/12,28.94,24.98,40.73,21.71,71.06,29.31,70.69,242.4,58.36,43.78,6.11,319.33,241.13,169.16,62.83,-20.65,123.79,4.09,7.97,2.89,2.26
(주)에스엠벡셀,010580,2017/12,23.94,33.51,31.48,15.92,76.06,36.74,63.26,207.02,52.66,35.01,5.11,165.78,172.18,123.76,74.94,-21.53,102.91,-1.28,-2.15,-0.81,-0.6
(주)에스엠벡셀,010580,2018/12,22.59,44.8,29.19,12.47,77.41,42.09,57.91,183.89,72.01,39.75,5.45,149.67,137.56,74.54,41.27,-8.78,79.04,3.28,5.7,1.9,1.52
(주)에스엠벡셀,010580,2019/12,24.49,20.71,32.44,19.42,75.51,26.23,73.77,287.9,47.22,37.44,0.01,392.31,281.29,197.78,53.55,-27.38,112.65,11.46,28.61,8.45,7.97
(주)에스엠벡셀,010580,2020/12,21.79,24.74,27.85,16.4,78.21,14.96,85.04,522.94,28.43,21.4,2.73,557.58,568.59,512.25,99.89,-54.83,164.25,11.82,40.91,10.05,9.04
(주)에스엠벡셀,010580,2021/12,19.4,31.84,24.07,13.22,80.6,67.64,32.36,119.16,90.93,61.98,14.67,227.21,47.84,31.54,0,-1.94,0.06,10.34,8936.32,3.34,2.19
(주)에스엠벡셀,010580,2022/12,56.99,64.32,132.48,20.33,43.01,44.78,55.22,96.06,110.64,39.47,14.98,22.05,123.33,115.03,99.32,5.48,32.9,0.23,0.86,0.13,0.14
(주)에스와이코퍼레이션,008080,2011/12,41.17,21.63,69.98,32.27,58.83,65.53,34.47,89.77,145.02,113.66,50.11,31.41,52.6,43.32,77.21,12.78,39.78,30.71,40.61,10.59,15.84
(주)에스와이코퍼레이션,008080,2012/12,44.46,21.47,80.05,34.92,55.54,46.27,53.73,120.03,98.27,77.17,10.46,24.86,116.12,97.77,83.17,-0.78,99.45,19.26,22.49,10.35,14.49
(주)에스원,012750,2011/12,54.83,5.55,121.36,51.78,45.17,72.3,27.7,62.48,311.5,294.21,49.17,120.27,38.31,24.34,0,37.23,0,62.09,0,17.2,17.81
(주)에스원,012750,2012/12,47.93,8.87,92.05,43.68,52.07,75.28,24.72,69.17,292.95,266.97,38.88,117.95,32.84,21.73,0,31.57,0,62.27,0,15.39,15.1
(주)에스원,012750,2013/12,43.56,8.41,77.17,39.89,56.44,73.76,26.24,76.53,234.23,214.54,38.22,123.16,35.58,25.21,0,24.96,0,48.26,0,12.66,11.41
(주)에스원,012750,2014/12,19.3,19.1,23.91,15.61,80.7,62.41,37.59,129.31,59.87,48.43,12.81,153.67,60.23,51.64,0,-12.94,22.79,41.37,109.33,15.55,12.82
(주)에스원,012750,2015/12,24.36,14.13,32.21,20.92,75.64,71.18,28.82,106.26,106.61,91.55,35.69,192.74,40.48,32.1,0,1.51,0,72.59,0,20.92,16.04
(주)에스원,012750,2016/12,28.45,8.37,39.76,26.07,71.55,76.24,23.76,93.84,151.58,138.9,46.98,254.69,31.16,24.62,0,9.68,0,84.43,0,20.06,15.86
(주)에스원,012750,2017/12,35.1,7.23,54.08,32.56,64.9,77.2,22.8,84.07,197.86,183.56,54.07,197.82,29.53,22.98,0,17.36,0,78.64,0,17.93,14.45
(주)에스원,012750,2018/12,37.98,6.44,61.24,35.53,62.02,76.3,23.7,81.29,220.63,206.43,43.69,234.84,31.07,22.56,0,20.77,0,67.16,0,15.92,13.11
(주)에스원,012750,2019/12,39.45,5.49,65.16,37.29,60.55,75.28,24.72,80.42,193.22,182.61,47.49,291.86,32.83,27.12,43.03,19.03,1.98,58.83,975.27,14.54,12.01
(주)에스원,012750,2020/12,40.16,5.68,67.12,37.88,59.84,73.8,26.2,81.08,194.22,183.18,46.71,244.56,35.5,28.02,32.83,19.48,4.03,62.83,553.11,16.46,13.91
(주)에스원,012750,2021/12,41.56,1.72,71.11,40.84,58.44,74.19,25.81,78.78,205.2,201.66,44.72,736.73,34.8,27.3,37.23,21.31,3.52,66.49,657.52,17.16,14.32
(주)에스원,012750,2022/12,43.65,1.77,77.47,42.88,56.35,74.2,25.8,75.94,210.9,207.16,46.26,732.6,34.77,27.89,43.41,22.95,3.14,56.7,628.08,14.63,11.97
(주)에스제이엠,123700,2011/12,42.55,30.31,74.06,29.65,57.45,73.63,26.37,78.03,214.36,149.38,11.77,66.95,35.82,26.96,0,22.7,10.21,36.84,129.22,9.71,12.92
(주)에스제이엠,123700,2012/12,43.01,33.1,75.48,28.77,56.99,78.21,21.79,72.87,260.45,174.23,21.6,53.53,27.86,21.12,0,26.5,7.53,37,137,8.06,9.97
(주)에스제이엠,123700,2013/12,43.94,30.94,78.38,30.34,56.06,81.04,18.96,69.18,296.96,205.07,26.48,56.24,23.4,18.26,0,29.14,2.75,50.37,428.9,9.55,12.56
(주)에스제이엠,123700,2014/12,44.97,37.36,81.71,28.17,55.03,80.35,19.65,68.49,323.51,202.63,30.31,47.14,24.46,17.3,0,31.07,2.88,36.97,313.96,7.27,12.31
(주)에스제이엠,123700,2015/12,45.75,30.59,84.32,31.76,54.25,83.43,16.57,65.03,417.1,289.53,68.21,56.8,19.86,13.15,0,34.78,0,21.79,0,3.61,5.29
(주)에스제이엠,123700,2016/12,50.37,21.47,101.5,39.56,49.63,84.61,15.39,58.66,413.99,325.11,28.88,70.76,18.2,14.38,0,38.2,0,35.13,0,5.41,8.69
(주)에스제이엠,123700,2017/12,48.01,25.23,92.33,35.9,51.99,87.5,12.5,59.42,460.27,344.17,70.12,51.98,14.28,11.92,0,37.58,0,47.34,0,5.92,11.21
(주)에스제이엠,123700,2018/12,41.25,26.03,70.22,30.52,58.75,87.04,12.96,67.49,401.88,297.27,66.17,53.73,14.89,11.79,0,30.99,0.55,30.92,844.05,4.01,8.92
(주)에스제이엠,123700,2019/12,43.32,22.06,76.43,33.76,56.68,88.24,11.76,64.23,519,404.49,32.78,44.65,13.32,9.46,0,34.97,0.02,29.92,16696.96,3.52,7.97
(주)에스제이엠,123700,2020/12,38.11,22.48,61.57,29.54,61.89,87.97,12.03,70.35,479.14,371.44,126.31,48.98,13.68,9.04,0,30.16,0.1,38.44,5442.76,4.62,12.01
(주)에스제이엠,123700,2021/12,35.57,28.33,55.21,25.5,64.43,86.18,13.82,74.76,337.05,241.57,45.63,37.53,16.03,12.25,70.16,25.02,0.01,11.37,12836.01,1.57,3.81
(주)에스제이엠,123700,2022/12,31.72,26.3,46.46,23.38,68.28,89.34,10.66,76.42,353.25,260.35,38.36,54.31,11.93,10.05,0,22.74,0.01,21.83,46373.74,2.33,5.16
(주)에스제이엠홀딩스,025530,2011/12,28.45,0,39.76,28.45,71.55,99.92,0.08,71.61,38981.92,38981.92,12834.3,0,0.08,0.07,0,28.37,0,4883.44,0,4.13,61.55
(주)에스제이엠홀딩스,025530,2012/12,25.64,0,34.49,25.64,74.36,99.95,0.05,74.4,74365.4,74365.4,23825.23,0,0.05,0.03,0,25.61,0,8350.67,0,4.28,288.78
(주)에스제이엠홀딩스,025530,2013/12,22.92,0,29.74,22.92,77.08,99.89,0.11,77.16,29866.65,29866.65,9317.28,0,0.11,0.08,0,22.85,0,1193.19,0,1.28,162.19
(주)에스제이엠홀딩스,025530,2014/12,13.98,0,16.26,13.98,86.02,99.89,0.11,86.11,22482.74,22482.74,1354,0,0.11,0.06,0,13.92,0,937.08,0,1.03,14.4
(주)에스제이엠홀딩스,025530,2015/12,6.15,0,6.55,6.15,93.85,91.04,8.96,103.09,1525.64,1525.64,209.62,0,9.84,0.44,0,5.75,9.35,20.07,21.11,1.8,20.61
(주)에스제이엠홀딩스,025530,2016/12,8.01,0,8.71,8.01,91.99,90.52,9.48,101.63,2254.53,2254.53,234.09,0,10.48,0.39,0,7.66,9.12,20.09,23.08,1.91,28.44
(주)에스제이엠홀딩스,025530,2017/12,17.02,0,20.5,17.02,82.98,90.81,9.19,91.38,214.44,214.44,5.34,0,10.12,8.74,96.24,9.08,8.58,5.48,6.46,0.5,12.44
(주)에스제이엠홀딩스,025530,2018/12,15.12,0,17.82,15.12,84.88,90.95,9.05,93.32,189.44,189.44,1.31,0,9.94,8.78,0,7.14,8.57,5.46,6.33,0.49,14.96
(주)에스제이엠홀딩스,025530,2019/12,13.59,0,15.72,13.59,86.41,91.53,8.47,94.41,181.32,181.32,13.96,0,9.26,8.19,0,6.09,7.97,14.87,17.25,1.26,34.32
(주)에스제이엠홀딩스,025530,2020/12,8.47,0,9.25,8.47,91.53,91.51,8.49,100.02,108.31,108.31,11.16,0,9.27,8.54,0,0.65,8.19,10.97,12.42,0.93,35.27
(주)에스제이엠홀딩스,025530,2021/12,11.01,0,12.38,11.01,88.99,91.57,8.43,97.18,132.16,132.16,54.67,0,9.21,9.1,0,2.68,7.98,22.63,26.12,1.91,51.55
(주)에스제이엠홀딩스,025530,2022/12,12.85,0,14.74,12.85,87.15,91.19,8.81,95.58,165.35,165.35,42.91,0,9.66,8.52,0,5.08,8,28.33,34.24,2.5,71.18
(주)에스지글로벌,001380,2011/12,19.54,60.12,24.28,7.79,80.46,66.3,33.7,121.36,75.79,30.22,7.98,48.91,50.83,38.88,94.9,-6.24,28.4,-1.46,-2.62,-0.49,-1.22
(주)에스지글로벌,001380,2012/12,42.34,78.8,73.44,8.98,57.66,60.29,39.71,95.64,227.15,48.15,3.03,31.34,65.87,30.92,28.58,23.7,31.7,-3.41,-7.08,-1.35,-2.34
