,회사명,거래소코드,회계년도,총자본증가율,총자본순이익률,자기자본순이익률,매출원가대매출액비율,금융비용대총비용비율,자기자본구성비율,순운전자본비율,CASHFLOW대총자본비율,순운전자본회전률,1주당순이익,1주당정상영업이익,시가총액
890,(주)모다이노칩,080420,2016/12,372.0824533650256,6.09,12.11,41.0,1.09,42.63,-2.29,8.1,0.69,1852.0,911.03,336425244840
891,(주)모다이노칩,080420,2017/12,11.435662174322022,6.26,14.03,36.1,1.63,44.43,-3.04,9.2,0.66,0.0,1276.92,428503718250
892,(주)모다이노칩,080420,2018/12,-1.6622959527901844,3.95,7.8,36.6,2.22,54.58,4.33,3.98,0.7,0.0,1084.02,326460042090
893,(주)모다이노칩,080420,2019/12,39.31434212732138,0.8,1.5,42.23,3.66,39.98,-3.2,1.57,0.81,0.0,382.68,247934244420
894,(주)모다이노칩,080420,2020/12,-0.7349287243928148,1.33,3.07,46.27,2.68,41.98,-5.15,2.25,0.98,133.0,324.82,297361650060
895,(주)모다이노칩,080420,2021/12,6.934962835585348,1.22,3.25,46.7,2.63,39.59,-7.7,3.64,0.79,144.0,378.21,277032636450
896,(주)모두투어네트워크,080160,2011/12,5.332774114375811,10.44,20.01,0.0,-2.06,54.19,43.84,19.0,0.73,1686.0,1993.72,202440000000
897,(주)모두투어네트워크,080160,2012/12,9.705272937758542,12.41,22.7,0.85,-1.65,56.6,40.72,12.57,0.82,1437.0,1687.71,379260000000
898,(주)모두투어네트워크,080160,2013/12,2.3860894346648385,10.14,18.68,1.04,-1.28,58.94,39.6,12.35,0.85,1335.0,1253.38,289170000000
899,(주)모두투어네트워크,080160,2014/12,47.26283242192885,7.45,16.31,2.35,-0.49,48.62,21.47,9.99,0.84,1278.0,1318.5,304920000000
900,(주)모두투어네트워크,080160,2015/12,-18.64802696100284,5.57,11.93,4.01,-0.3,53.59,20.21,7.23,1.0,980.0,1306.09,424620000000
901,(주)모두투어네트워크,080160,2016/12,15.280121868355872,8.08,16.76,4.71,-0.52,47.9,21.94,6.82,1.06,1430.0,1597.61,364770000000
902,(주)모두투어네트워크,080160,2017/12,60.77803181906767,8.82,20.56,3.75,-0.37,47.65,19.23,10.33,0.96,1340.0,1699.68,576450000000
903,(주)모두투어네트워크,080160,2018/12,-1.0805936613055818,3.62,9.47,23.83,-0.27,47.62,15.58,10.84,1.04,695.0,878.87,455490000000
904,(주)모두투어네트워크,080160,2019/12,25.715438528326136,1.1,2.57,17.88,0.41,36.26,15.29,7.19,0.86,185.0,169.21,343980000000
905,(주)모베이스,101330,2011/12,13.038648295138952,3.23,5.9,85.83,0.47,53.26,5.96,8.62,1.29,426.0,713.48,29655000000
906,(주)모베이스,101330,2012/12,4.423186659903626,14.32,24.46,83.42,0.35,63.61,14.15,16.95,1.86,2052.0,2342.2,124650000000
907,(주)모베이스,101330,2013/12,27.283559886761232,16.26,25.52,82.26,0.3,63.78,3.56,19.23,2.41,2705.0,3549.3,101700000000
908,(주)모베이스,101330,2014/12,7.839360782326109,19.84,27.78,84.9,0.09,78.49,26.05,21.14,3.1,3205.0,3925.53,116100000000
909,(주)모베이스,101330,2015/12,10.581580518877312,15.49,18.69,86.08,-0.17,86.57,36.4,15.5,2.04,1890.0,1289.66,104587200000
910,(주)모베이스,101330,2016/12,23.86031231717745,14.09,16.71,78.73,-0.07,83.63,30.74,12.12,2.04,2033.0,2164.28,136857600000
911,(주)모베이스,101330,2017/12,1.1057418643800945,6.18,7.73,83.73,-0.01,82.64,28.63,12.75,2.07,795.0,1170.57,130750662240
912,(주)모베이스,101330,2018/12,19.50041126630092,7.64,9.79,86.05,0.04,75.19,25.81,9.01,2.18,887.0,962.5,82775539540
913,(주)모베이스,101330,2019/12,231.2816588925569,7.21,18.68,87.74,0.69,34.66,-8.28,5.52,1.11,1942.0,1334.07,101582717120
914,(주)모베이스,101330,2020/12,-2.5763686958696805,-2.3,-4.88,92.13,0.98,34.83,-6.51,8.22,1.17,-538.0,294.62,92598396620
915,(주)모베이스,101330,2021/12,4.730057799279243,0.77,2.21,91.78,0.93,35.76,-2.23,6.96,1.18,249.0,607.07,99546271140
916,(주)모베이스전자,012860,2011/12,24.430019673118533,3.78,8.41,87.45,0.75,32.38,6.26,1.52,1.4,431.0,936.47,68445000000
917,(주)모베이스전자,012860,2012/12,11.064255179217362,1.02,-2.49,90.14,1.25,28.09,-2.38,-0.42,1.32,-101.0,439.24,48600000000
918,(주)모베이스전자,012860,2013/12,6.821212602118039,4.87,11.92,87.22,1.0,29.76,-5.02,7.66,1.42,494.0,1191.33,150660000000
919,(주)모베이스전자,012860,2014/12,9.997982176632718,6.87,18.66,86.56,0.86,32.67,-3.18,11.2,1.4,901.0,1409.37,112320000000
920,(주)모베이스전자,012860,2015/12,17.54570927490072,3.95,10.61,88.55,0.69,30.43,-7.17,7.5,1.28,590.0,939.96,95040000000
921,(주)모베이스전자,012860,2016/12,10.774657911299602,2.83,9.74,90.54,0.9,29.16,1.2,4.19,1.18,597.0,600.63,82485000000
922,(주)모비릭스,348030,2021/12,97.52644106893082,12.35,13.51,0.0,-0.72,91.44,67.19,11.66,0.9,1083.0,1078.03,223296000000
923,(주)모헨즈,006920,2011/12,29.85922394974829,2.0,6.38,91.49,1.26,26.76,-14.47,3.79,1.07,57.0,162.59,27736800000
924,(주)모헨즈,006920,2012/12,-5.250518876824645,3.64,12.54,90.14,0.9,31.25,-14.07,8.6,1.1,122.0,223.17,29484000000
925,(주)모헨즈,006920,2013/12,9.984068938049893,4.91,16.51,89.59,0.74,32.93,-10.3,8.76,1.29,183.0,348.23,37291800000
926,(주)모헨즈,006920,2014/12,18.193340246572184,5.88,18.89,90.42,0.45,32.87,-5.59,7.97,1.36,248.0,451.0,42915600000
927,(주)모헨즈,006920,2015/12,5.719577751162856,4.89,14.3,91.08,0.23,35.15,1.61,9.41,1.28,217.0,410.14,61807200000
928,(주)모헨즈,006920,2016/12,4.985970782342945,2.36,6.86,91.36,0.15,35.92,1.19,7.39,1.31,114.0,340.56,50505000000
929,(주)모헨즈,006920,2017/12,4.47940977188888,3.0,8.64,92.84,0.09,37.45,5.05,4.94,1.33,156.0,246.15,66721200000
930,(주)모헨즈,006920,2018/12,-19.075755392227503,2.04,5.2,93.31,-0.12,42.5,10.97,10.16,1.36,101.0,153.17,60278400000
931,(주)모헨즈,006920,2019/12,-13.713938026831295,1.02,2.44,92.94,-0.21,50.23,14.31,2.78,1.51,50.0,67.34,56238000000
932,(주)모헨즈,006920,2020/12,-7.596787231481003,0.32,0.24,92.49,-0.18,55.61,23.8,-4.87,1.68,5.0,42.76,52252200000
933,(주)모헨즈,006920,2021/12,-6.140416185831813,0.18,-0.22,92.34,-0.22,59.47,28.58,2.38,1.97,-5.0,89.35,58312800000
934,(주)미래생명자원,218150,2019/12,13.008654833504474,2.84,3.55,87.36,0.26,77.0,46.87,4.01,1.58,58.0,78.46,53960426920
935,(주)미래생명자원,218150,2020/12,1.4148861600768452,2.46,3.17,85.7,0.21,78.56,43.75,5.65,1.38,54.0,75.81,56200998280
936,(주)미래생명자원,218150,2021/12,41.79295515052222,2.28,3.61,87.28,1.0,59.68,61.55,3.46,1.62,64.0,99.35,74218926300
937,(주)미래컴퍼니,049950,2011/12,3.305068511105957,13.51,25.91,72.57,0.78,58.14,19.02,-9.43,1.06,2016.0,1579.0,71705350080
938,(주)미래컴퍼니,049950,2012/12,8.792785406845665,11.98,19.64,62.44,1.38,63.64,29.74,-1.88,0.98,1866.0,2044.29,109932881800
939,(주)미래컴퍼니,049950,2017/12,65.39160832136291,21.32,33.11,65.03,0.03,60.03,34.87,11.5,1.35,4150.0,4860.81,685644106000
940,(주)미래컴퍼니,049950,2018/12,-13.84035129275003,12.89,19.53,74.75,-0.13,72.86,47.19,16.09,1.31,2843.0,3340.12,389294730000
941,(주)미래컴퍼니,049950,2019/12,-5.704880129140497,8.68,11.06,71.79,-0.81,84.41,47.78,8.26,0.81,1660.0,449.04,289120236000
942,(주)미래테크놀로지,213090,2015/12,164.41086547507055,9.64,10.1,64.35,-1.47,95.5,87.4,9.09,0.51,1044.0,1248.42,76725000000
943,(주)미래테크놀로지,213090,2016/12,5.859331569233506,8.76,9.12,66.78,-3.17,96.55,88.31,8.65,0.5,740.0,776.9,50380000000
944,(주)미래테크놀로지,213090,2017/12,110.7633491576692,4.88,8.58,65.16,-2.45,74.54,26.08,3.44,0.33,906.0,752.93,56650000000
945,(주)미래테크놀로지,213090,2018/12,-6.988518577579334,-0.72,-0.24,43.51,-0.54,78.03,30.74,5.52,0.5,-23.0,691.68,51292203440
946,(주)미래테크놀로지,213090,2019/12,16.549869272641548,3.64,5.74,51.04,-0.36,68.59,31.51,7.29,0.46,554.0,600.47,50190461600
947,(주)미래테크놀로지,213090,2020/12,16.50378324706488,-0.79,4.39,37.14,-0.43,72.28,41.99,5.09,0.29,451.0,170.41,50374085240
948,(주)미코,059090,2012/12,0.4275519100978461,2.67,7.38,60.8,3.86,32.22,-9.08,5.63,1.13,159.0,436.65,59420808090
949,(주)미코,059090,2016/12,4.52744198275916,3.44,2.38,55.09,2.61,47.23,9.58,8.82,1.15,49.0,677.75,86071622730
950,(주)미코,059090,2017/12,21.029652210889445,10.33,14.74,54.4,0.89,57.82,16.66,11.56,1.33,303.0,937.94,125579578030
951,(주)미코,059090,2018/12,64.31646559317504,12.1,18.67,53.5,1.88,44.69,26.86,10.63,1.21,452.0,1448.52,146561702040
952,(주)미코,059090,2019/12,21.961488191679667,5.96,8.96,53.7,2.47,41.68,14.97,9.81,0.94,259.0,1221.03,180696799310
953,(주)미코,059090,2020/12,28.15585044125854,5.76,11.34,54.53,2.11,45.19,20.08,9.46,0.86,379.0,1383.47,472880705300
954,(주)미코,059090,2021/12,39.02385920697953,3.52,-7.09,53.11,1.57,52.59,13.84,9.23,0.86,-356.0,2124.88,482872442100
955,(주)미투온,201490,2018/12,2.051947878114564,15.46,17.07,29.36,2.25,59.88,9.47,10.64,1.12,345.0,947.25,175043512000
956,(주)미투온,201490,2019/12,14.844083024559792,17.01,15.94,30.1,2.34,56.4,4.55,22.27,1.01,356.0,1294.24,179732177500
957,(주)미투온,201490,2020/12,24.31247144814984,14.98,12.62,28.48,2.53,75.86,36.61,18.34,0.81,333.0,1426.63,192547863200
958,(주)미투온,201490,2021/12,2.987652506247244,11.71,9.32,33.01,2.53,78.24,33.61,13.97,0.65,293.0,1104.2,240684829000
959,(주)바이넥스,053030,2020/12,33.193281454961486,2.69,3.84,52.6,0.84,64.44,33.96,5.68,1.03,206.0,508.48,842990324400
960,(주)바이넥스,053030,2021/12,0.887105134546747,6.98,10.58,55.37,0.79,66.49,27.74,10.3,0.95,614.0,412.74,482767929600
961,(주)바이오로그디바이스,208710,2016/12,24.26467116755583,13.7,19.87,76.88,0.3,69.56,21.75,14.56,1.86,246.0,285.62,67410179520
962,(주)바이오로그디바이스,208710,2017/12,21.431963678501543,5.9,8.77,78.49,0.88,65.6,34.63,7.94,1.67,127.0,242.89,66588104160
963,(주)바이오로그디바이스,208710,2018/12,19.759710902179183,8.32,13.28,77.04,1.48,60.16,19.22,5.94,1.45,215.0,291.48,50582887010
964,(주)바이오로그디바이스,208710,2019/12,16.15199728296366,7.42,11.98,78.21,1.28,63.13,6.04,14.23,1.33,219.0,244.1,53698864020
965,(주)바이오스마트,038460,2013/12,4.494154122538864,4.7,9.33,71.78,2.69,64.53,2.59,8.64,1.0,318.0,197.23,28298294180
966,(주)바이오스마트,038460,2014/12,-6.050606585788562,0.3,1.52,72.35,2.0,74.46,8.58,3.8,1.24,54.0,108.75,33565667030
967,(주)바이오스마트,038460,2015/12,10.057407653369932,3.19,5.73,73.66,0.28,76.81,9.97,0.53,1.65,199.0,108.33,119448081150
968,(주)바이오스마트,038460,2016/12,50.40361510405492,-0.54,1.05,78.05,1.34,51.13,-0.81,-1.62,1.18,36.0,59.01,92732744440
969,(주)바이오스마트,038460,2017/12,0.5081799135202603,3.65,7.79,73.2,1.55,56.37,8.79,-2.17,1.2,276.0,249.27,82461924720
970,(주)바이오스마트,038460,2018/12,25.41180644875149,3.77,7.07,63.57,0.89,58.42,13.0,1.43,1.39,267.0,499.25,75020919700
971,(주)바이오스마트,038460,2019/12,29.82041688180333,12.24,23.82,64.63,0.74,57.75,22.4,1.08,1.17,1108.0,156.84,86863337960
972,(주)바이오톡스텍,086040,2011/12,-1.4318850923365152,6.93,18.74,60.16,2.45,49.2,-7.2,10.7,0.66,361.0,529.48,70536282140
973,(주)바이오톡스텍,086040,2012/12,1.1019595420192787,2.58,6.09,74.84,1.35,58.03,-4.22,5.5,0.56,124.0,22.72,51105382765
974,(주)바이오톡스텍,086040,2018/12,5.629820481504408,5.67,12.53,62.99,1.46,56.62,-12.68,7.2,0.86,250.0,113.66,121032017130
975,(주)바텍,043150,2011/12,3.219132637674166,0.98,2.62,65.83,0.95,43.66,19.34,2.7,0.79,140.0,73.22,107693356000
976,(주)바텍,043150,2012/12,16.85823978682499,2.85,7.94,63.94,1.23,43.36,19.56,0.88,0.85,410.0,810.83,163396816000
977,(주)바텍,043150,2013/12,13.858162979557548,6.59,7.16,56.73,1.41,45.99,21.41,2.27,0.73,388.0,1030.59,165624954400
978,(주)바텍,043150,2014/12,5.388490440908432,4.97,11.38,55.36,1.1,47.1,21.81,5.2,0.78,659.0,2130.31,388438794400
979,(주)바텍,043150,2015/12,12.605122563115213,11.26,22.53,54.25,0.88,49.59,22.23,8.32,0.84,1433.0,2759.74,587485824800
980,(주)바텍,043150,2016/12,44.39888233008272,10.09,19.95,52.37,0.76,65.88,39.06,7.88,0.78,1667.0,3051.04,536981354400
981,(주)바텍,043150,2017/12,-17.605267407022012,23.52,46.14,52.03,0.75,61.78,18.63,12.95,0.77,5325.0,2630.55,505787416800
982,(주)바텍,043150,2018/12,8.751034272525366,8.69,13.13,52.32,0.63,63.98,24.05,12.05,1.02,1835.0,2649.38,320851929600
983,(주)바텍,043150,2019/12,10.689472705690545,9.66,14.49,53.0,0.45,65.57,26.18,9.55,1.05,2281.0,2885.96,433744275200
984,(주)바텍,043150,2020/12,-8.557393400811913,-5.88,-10.28,53.57,0.24,64.68,32.16,12.97,0.88,-1630.0,2126.04,333478047200
985,(주)바텍,043150,2021/12,18.680536127571912,14.31,20.67,51.15,-0.1,67.76,35.49,11.34,1.08,3449.0,4411.61,525097949600
986,(주)배럴,267790,2018/12,129.39187316370086,10.62,11.42,37.27,-0.08,92.93,77.02,4.57,1.33,598.0,859.92,77457774000
987,(주)배럴,267790,2019/12,41.00531657805704,13.79,16.33,37.5,-0.21,78.46,57.51,7.87,1.48,883.0,1085.01,94599010000
988,(주)백금티앤에이,046310,2011/12,-0.2196662709945015,-0.45,-7.62,78.23,1.04,44.85,23.53,-1.05,1.21,-363.0,67.12,12110300000
989,(주)백금티앤에이,046310,2012/12,6.017885467374064,2.78,-2.37,75.18,0.98,43.58,22.23,8.02,1.16,-104.0,312.44,11902100000
990,(주)백금티앤에이,046310,2019/12,21.15379623621025,10.34,4.52,73.49,0.36,56.38,41.87,25.97,1.68,119.0,1197.66,46229020365
991,(주)백금티앤에이,046310,2020/12,3.286591179337754,-0.8,-13.73,76.42,0.16,55.38,47.02,17.16,1.16,-336.0,375.29,49748482230
992,(주)백금티앤에이,046310,2021/12,7.124262318885674,9.5,13.42,78.93,0.09,62.41,56.65,1.65,1.29,354.0,606.19,68055266945
993,(주)버킷스튜디오,066410,2015/12,-0.3926034704948002,2.89,3.19,68.27,-0.14,92.35,33.42,-4.61,1.56,16.0,16.38,72154991610
994,(주)베노홀딩스,206400,2021/12,76.19047619047619,8.47,12.76,70.61,6.92,65.31,12.17,-0.68,0.3,367.0,66.47,125817028170
995,(주)베셀,177350,2015/12,42.51297806971077,12.55,28.15,68.0,1.13,55.93,37.83,3.64,0.81,1625.0,1691.58,48955425480
996,(주)베셀,177350,2016/12,13.309742934031132,5.84,10.47,77.08,0.74,55.61,34.92,-1.88,0.63,379.0,195.74,72302697280
997,(주)베셀,177350,2017/12,28.156040466599308,5.77,11.44,71.63,0.58,46.35,23.92,4.51,0.88,452.0,921.58,75436560320
998,(주)베셀,177350,2018/12,-12.71949134321023,1.4,3.38,74.6,0.97,35.83,17.75,3.36,0.73,118.0,234.88,46280441680
999,(주)보광산업,225530,2015/12,82.65991815636443,15.41,32.01,57.44,3.62,51.77,7.89,13.02,1.36,1219.0,1594.02,60322500000
1000,(주)보광산업,225530,2016/12,3.490195616031318,11.83,20.75,66.93,0.91,62.06,10.3,13.07,1.21,296.0,504.46,369978000000
1001,(주)보광산업,225530,2017/12,2.999920245189076,10.24,16.14,68.54,0.42,64.74,21.69,14.09,1.0,265.0,269.04,208198800000
1002,(주)보광산업,225530,2018/12,2.2776044777770403,4.99,7.86,78.49,0.38,62.3,19.81,10.34,0.7,132.0,137.86,136845900000
1003,(주)보광산업,225530,2019/12,8.771265722845307,6.49,9.99,75.29,-1.0,67.36,14.59,8.96,0.84,175.0,207.1,182886765000
1004,(주)보광산업,225530,2020/12,35.230831949567964,6.31,11.07,73.23,-0.34,58.24,24.54,10.11,0.71,237.0,267.55,203133483930
1005,(주)보광산업,225530,2021/12,7.398366212510019,6.94,12.49,72.68,0.5,58.68,30.6,10.91,0.88,269.0,363.65,242015921820
1006,(주)보라티알,250000,2017/12,124.64929119905491,12.53,16.15,56.98,-0.47,77.62,59.21,10.58,0.67,1265.0,1357.71,95522871950
1007,(주)보라티알,250000,2018/12,-4.484577588615188,8.08,9.77,61.73,-1.32,87.84,56.36,7.21,0.76,715.0,750.37,43137183870
1008,(주)보라티알,250000,2019/12,49.02966072534581,4.6,6.26,67.81,-1.1,63.75,31.96,2.31,0.7,503.0,475.35,71220233150
1009,(주)보라티알,250000,2020/12,-5.947680727759692,1.81,2.76,66.72,-0.62,67.43,33.96,2.87,0.6,233.0,552.21,112737241100
1010,(주)보라티알,250000,2021/12,8.771326868786055,7.36,10.85,64.83,-1.01,68.16,18.08,5.09,0.8,955.0,1029.06,87759529000
1011,(주)본느,226340,2019/12,19.609156570363467,13.35,17.13,61.6,-0.12,82.67,54.74,5.33,1.38,168.0,185.46,116965460760
1012,(주)부-스타,008470,2011/12,21.084224737771315,5.75,7.52,80.39,-0.37,78.81,51.83,7.3,1.24,420.0,413.07,35496000000
1013,(주)부-스타,008470,2012/12,5.502950459722794,6.09,7.75,80.77,-0.68,78.32,51.7,8.15,1.21,447.0,410.01,39576000000
1014,(주)부-스타,008470,2013/12,5.580124869927159,6.61,8.3,80.93,-0.63,80.94,54.88,6.75,1.17,512.0,476.59,35659200000
1015,(주)부-스타,008470,2014/12,7.687569299002095,5.7,7.08,82.48,-0.49,80.28,55.91,4.99,1.16,470.0,399.57,40331636000
1016,(주)부-스타,008470,2015/12,8.338576821873927,6.88,8.61,80.51,-0.35,79.6,39.78,6.77,1.25,601.0,566.67,49132024000
1017,(주)부-스타,008470,2016/12,9.402183238955107,7.9,9.93,79.61,-0.31,79.56,39.2,8.29,1.39,746.0,772.76,48159504000
1018,(주)부-스타,008470,2017/12,2.0016408870442315,5.54,6.86,81.98,-0.18,81.9,38.09,3.65,1.26,552.0,393.36,43284720000
1019,(주)부-스타,008470,2018/12,1.3910410333447676,3.51,4.26,82.64,-0.16,82.84,52.22,-1.04,1.24,355.0,237.42,46562592000
1020,(주)부-스타,008470,2019/12,9.855687903216396,3.88,4.83,83.37,-0.23,78.22,49.84,0.98,1.23,416.0,388.13,45806160000
1021,(주)부-스타,008470,2020/12,-0.7263845377794297,5.81,7.24,81.02,-0.22,82.35,51.4,4.56,1.24,662.0,699.98,45049728000
1022,(주)부방,014470,2011/12,2.32012153017539,3.05,5.16,70.06,0.43,56.16,-4.48,3.31,2.08,198.0,269.9,50456102400
1023,(주)부방,014470,2012/12,-6.099382181218135,4.8,7.72,68.22,0.24,64.71,1.47,9.52,2.38,313.0,338.97,93203633600
1024,(주)부방,014470,2013/12,2.90814670561506,8.24,12.14,65.88,-0.03,70.58,7.74,9.81,3.1,543.0,571.26,220044668800
1025,(주)부방,014470,2014/12,5.716808896017878,6.58,9.21,65.31,-0.08,72.31,15.26,9.64,3.06,455.0,498.35,364405184000
1026,(주)부방,014470,2015/12,-3.375527426160337,115.77,146.67,72.0,-0.44,85.83,8.13,6.67,1.34,9083.0,95.94,156502717920
1027,(주)부방,014470,2016/12,21.364298001852585,3.98,4.39,69.28,-0.13,70.6,15.26,3.2,2.31,207.0,288.39,237886254700
1028,(주)뷰웍스,100120,2011/12,18.43271466807073,13.26,14.67,52.38,-1.74,91.14,54.45,9.07,1.03,675.0,726.74,91217008800
1029,(주)뷰웍스,100120,2012/12,8.061647895672792,9.8,11.09,49.37,-0.88,91.88,56.76,9.15,1.2,566.0,750.48,202037673000
1030,(주)뷰웍스,100120,2013/12,31.02543883708173,13.97,16.44,53.29,-0.45,81.05,51.99,13.74,1.45,946.0,1281.82,247546158750
1031,(주)뷰웍스,100120,2014/12,10.340812455027146,13.17,15.81,50.72,-0.02,84.06,43.31,13.49,1.35,1048.0,1325.43,343063969500
1032,(주)뷰웍스,100120,2015/12,14.996620780421868,17.4,20.47,54.65,-0.09,87.32,54.17,13.32,1.52,1589.0,1837.13,445583085750
1033,(주)뷰웍스,100120,2016/12,33.98496705744069,23.68,27.68,48.66,-0.13,84.94,58.08,14.42,1.32,2701.0,3045.97,598111527000
1034,(주)뷰웍스,100120,2017/12,5.920060331825037,14.66,16.6,49.71,-0.15,91.6,63.86,14.08,1.13,1971.0,2862.96,409076278500
1035,(주)뷰웍스,100120,2018/12,13.612949629834134,14.15,15.56,50.14,-0.21,90.0,59.67,14.93,1.15,2095.0,2255.52,330061545000
1036,(주)뷰웍스,100120,2019/12,15.754134213252504,14.42,16.03,47.12,-0.23,89.19,59.4,12.85,1.04,2457.0,2642.1,315058747500
1037,(주)뷰웍스,100120,2020/12,8.758991017269382,12.15,13.8,48.42,-0.08,86.65,47.36,6.34,1.13,2395.0,2906.02,303556602750
1038,(주)뷰웍스,100120,2021/12,22.336680736936746,15.31,18.69,50.45,0.18,78.16,44.48,4.66,1.11,3575.0,3480.24,419078143500
1039,(주)브랜드엑스코퍼레이션,337930,2020/12,88.50060168471721,8.93,11.12,38.73,0.13,80.29,62.24,-17.81,1.9,416.0,573.76,203973757600
1040,(주)브랜드엑스코퍼레이션,337930,2021/12,41.27575904598964,8.22,11.79,39.49,0.2,61.68,30.85,-0.4,1.96,267.0,558.64,286852435200
1041,(주)브리지텍,064480,2011/12,-4.1209130166563845,6.58,8.71,83.38,-1.87,76.92,51.69,13.71,0.88,263.0,141.46,25868625000
1042,(주)브리지텍,064480,2012/12,18.94865525672372,16.14,21.11,73.05,-1.21,76.11,57.15,4.34,1.06,710.0,664.68,28771375000
1043,(주)브리지텍,064480,2013/12,26.699843133012383,14.81,19.3,75.88,-1.33,77.2,61.18,10.49,0.97,532.0,540.22,32510800000
1044,(주)브리지텍,064480,2014/12,9.902659778849848,7.76,10.26,82.75,-1.62,74.18,61.09,16.19,0.78,319.0,254.58,48945487500
1045,(주)브리지텍,064480,2015/12,20.221423715645333,11.18,15.59,80.56,-1.01,69.62,56.54,8.81,0.86,530.0,521.45,65141125000
1046,(주)브리지텍,064480,2016/12,1.122851234328551,12.74,17.21,77.56,-0.77,78.46,57.92,14.41,0.85,664.0,682.3,82830825000
1047,(주)브이원텍,251630,2017/12,175.79514149762082,18.32,25.67,49.82,-2.31,69.74,59.08,12.51,0.56,1665.0,2636.88,349520970500
1048,(주)브이원텍,251630,2018/12,-6.987514188422248,17.98,22.1,60.29,-3.01,93.93,79.64,15.01,0.61,2062.0,2113.67,142429905500
1049,(주)브이원텍,251630,2019/12,6.514204822805819,7.85,8.37,64.1,-4.71,93.6,66.04,7.32,0.37,442.0,319.88,138916853400
1050,(주)브이원텍,251630,2020/12,7.272977246167595,6.1,6.63,60.59,-2.84,90.45,45.67,3.87,0.49,379.0,433.1,158031090000
1051,(주)브이원텍,251630,2021/12,41.42475702232191,9.42,12.99,72.76,-2.87,75.15,35.77,2.11,0.77,818.0,329.83,134251173600
1052,(주)브이티지엠피,018290,2020/12,16.953043938981406,-0.89,1.69,68.83,2.52,44.32,6.13,-2.11,0.72,34.0,159.19,303678141690
1053,(주)브이티지엠피,018290,2021/12,30.652924854182,9.55,20.1,58.0,2.04,53.02,14.09,10.98,1.36,456.0,765.31,246559834950
1054,(주)블루콤,033560,2011/12,32.93978311558533,1.18,1.3,83.51,-3.79,91.45,60.67,1.9,0.6,118.0,13.24,102240000000
1055,(주)블루콤,033560,2012/12,-3.4447878096086564,3.51,3.78,76.41,-2.6,94.42,62.1,5.72,0.72,396.0,655.13,108480000000
1056,(주)블루콤,033560,2013/12,15.21649286366476,11.01,11.79,73.02,-1.8,92.46,65.97,10.11,0.99,1293.0,1413.16,143520000000
1057,(주)블루콤,033560,2014/12,35.0075494048066,20.24,23.09,75.47,-0.56,84.14,46.79,13.3,1.76,1489.0,1746.72,269760000000
1058,(주)블루콤,033560,2015/12,14.858844682809885,17.83,20.93,77.63,-0.38,86.09,49.11,21.94,1.62,1627.0,1684.45,229440000000
1059,(주)블루콤,033560,2016/12,6.3827727001307215,12.18,14.05,76.27,-0.3,87.29,53.57,17.89,1.61,1240.0,1406.32,208320000000
1060,(주)블루콤,033560,2017/12,-9.003519488662796,1.66,1.86,76.32,-0.71,91.81,54.33,10.06,0.83,169.0,604.89,130176000000
1061,(주)블루콤,033560,2018/12,-4.267272757584009,1.09,1.16,79.65,-1.85,96.45,58.76,2.73,0.62,106.0,4.57,75246275520
1062,(주)비덴트,121800,2014/12,-0.4768629752581479,1.95,2.44,67.03,-0.81,80.0,35.95,10.24,0.74,106.0,74.46,26092231000
1063,(주)비씨월드제약,200780,2014/12,76.41858601098565,6.38,8.54,49.82,2.31,82.46,53.31,4.06,0.7,919.0,1237.25,118460802000
1064,(주)비씨월드제약,200780,2015/12,6.041290839847665,8.21,9.8,48.97,-0.41,84.93,24.52,8.91,0.81,995.0,991.29,222572830800
1065,(주)비씨월드제약,200780,2016/12,21.50309995463481,7.37,9.17,49.93,0.43,76.62,23.51,4.68,1.02,1019.0,1035.52,170516816400
1066,(주)비씨월드제약,200780,2017/12,22.734909769757312,6.82,9.95,51.73,0.56,68.84,18.19,6.68,0.83,1156.0,1203.8,163729596800
1067,(주)비씨월드제약,200780,2018/12,33.83273759728243,3.59,5.96,60.16,0.28,54.69,6.21,4.16,0.8,649.0,693.95,179386323200
1068,(주)비아트론,141000,2012/12,124.8256758047569,20.06,27.29,65.14,0.0,72.46,51.89,-1.12,1.01,1053.0,1060.01,128428375000
1069,(주)비아트론,141000,2013/12,20.603022192009742,5.02,7.27,62.47,-0.91,66.32,36.06,10.25,0.54,374.0,381.56,119292631000
1070,(주)비아트론,141000,2014/12,-5.64825796451344,2.39,3.45,73.82,0.28,72.24,43.06,22.38,0.52,188.0,77.1,108234280000
1071,(주)비아트론,141000,2015/12,1.1474940571755714,8.66,10.9,63.08,-0.95,86.56,57.49,7.85,0.63,663.0,737.78,250853140200
1072,(주)비아트론,141000,2016/12,58.02438754291198,10.29,13.33,70.05,-0.86,77.15,58.91,7.55,0.58,1116.0,1157.31,307107898500
1073,(주)비아트론,141000,2017/12,8.359547762170243,9.1,11.73,70.66,-0.55,77.95,60.16,7.53,0.73,1004.0,1718.7,250774497000
1074,(주)비아트론,141000,2018/12,11.43183581960852,16.64,20.6,71.33,-0.4,83.35,64.89,13.19,0.88,2021.0,2411.92,121147100000
1075,(주)비아트론,141000,2019/12,-3.458371218716347,3.15,3.66,76.01,-1.3,88.64,50.92,7.18,0.39,396.0,312.46,131444603500
