,회사명,거래소코드,회계년도,총자본증가율,총자본순이익률,자기자본순이익률,매출원가대매출액비율,금융비용대총비용비율,자기자본구성비율,순운전자본비율,CASHFLOW대총자본비율,순운전자본회전률,시가총액
2317,(주)휠라홀딩스,081660,2021/12,14.112660009828543,8.4,16.2,50.44,0.62,53.78,23.08,11.3,1.31,2177967158700
2318,(주)휴니드테크놀러지스,005870,2015/12,21.89528406981061,0.78,1.63,83.5,2.29,47.96,6.01,3.93,0.48,203367026500
2319,(주)휴니드테크놀러지스,005870,2016/12,3.117612653230327,10.75,20.21,83.84,0.25,58.29,17.53,10.57,1.26,189421004000
2320,(주)휴니드테크놀러지스,005870,2017/12,-12.743945311346003,11.09,16.88,82.55,0.47,74.21,28.8,5.3,1.58,160922571000
2321,(주)휴니드테크놀러지스,005870,2018/12,53.893553629469125,14.13,24.28,82.64,-0.18,47.78,16.01,9.41,1.48,112928120000
2322,(주)휴니드테크놀러지스,005870,2019/12,14.825977911734942,3.26,7.1,86.37,-0.21,44.39,14.74,7.41,0.68,102623429050
2323,(주)휴니드테크놀러지스,005870,2020/12,-4.0212289004272606,2.23,4.86,85.7,0.09,47.63,20.89,4.58,0.65,80461285500
2324,(주)휴니드테크놀러지스,005870,2021/12,6.734911426871773,5.03,10.31,86.58,-0.05,49.82,24.32,3.21,0.74,121256568850
2325,(주)휴비스,079980,2012/12,4.006884568813558,6.5,17.34,90.53,0.23,43.45,1.49,10.79,1.67,357075000000
2326,(주)휴비스,079980,2013/12,0.0984905386087757,4.53,10.26,91.28,0.15,44.4,1.48,5.8,1.69,362250000000
2327,(주)휴비스,079980,2014/12,8.885441010416654,3.29,7.53,89.02,0.21,42.73,-0.39,4.08,1.58,386400000000
2328,(주)휴비스,079980,2015/12,-4.7907559373162565,2.41,5.44,88.72,0.51,46.34,4.26,4.94,1.58,268065000000
2329,(주)휴비스,079980,2016/12,6.71687355312758,1.02,2.24,89.84,0.51,43.52,-2.89,4.46,1.56,283245000000
2330,(주)휴비스,079980,2017/12,-1.5145631067961165,2.55,5.64,88.79,0.53,45.24,-2.85,6.54,1.68,348450000000
2331,(주)휴비스,079980,2018/12,6.420780201715022,2.04,4.58,89.55,0.58,42.6,6.73,6.09,1.46,259095000000
2332,(주)휴비스,079980,2019/12,-8.445388457182817,-0.03,-0.07,90.18,0.88,45.16,-6.13,1.73,1.29,210105000000
2333,(주)휴비스,079980,2020/12,-0.4915803190027942,9.44,19.01,86.6,0.91,54.51,11.45,4.45,1.39,284280000000
2334,(주)휴비스,079980,2021/12,-3.373282511837536,0.41,0.78,91.93,0.4,55.47,1.26,-1.71,1.61,296355000000
2335,(주)휴스틸,005010,2011/12,13.086427033880812,7.01,9.74,85.72,-0.29,71.16,18.19,5.31,1.61,126264760250
2336,(주)휴스틸,005010,2012/12,3.5584842265241736,4.74,6.71,84.9,-0.14,69.94,14.99,6.46,1.56,171581701600
2337,(주)휴스틸,005010,2013/12,0.9987050825509872,1.11,1.56,88.11,-0.14,72.3,19.08,3.23,1.52,128340345350
2338,(주)휴스틸,005010,2014/12,3.049291899717401,2.64,3.74,87.14,0.57,68.67,16.65,2.44,1.49,123151382600
2339,(주)휴스틸,005010,2015/12,-11.18685598853977,0.13,0.18,90.15,-0.1,76.6,13.06,11.1,1.32,106546701800
2340,(주)휴스틸,005010,2016/12,14.182065106360623,-0.1,-0.14,89.41,0.46,65.76,14.25,6.86,1.09,106546701800
2341,(주)휴스틸,005010,2017/12,12.30776571145218,0.59,0.97,89.83,0.76,57.19,14.8,-8.77,1.38,106892632650
2342,(주)휴스틸,005010,2018/12,-8.439378099979214,2.72,4.39,92.23,0.94,67.28,20.24,1.76,1.1,87027494400
2343,AJ네트웍스(주),095570,2015/12,19.97910866899828,1.83,8.87,0.0,3.83,23.07,-32.71,-5.41,1.18,441066018900
2344,AJ네트웍스(주),095570,2016/12,20.6420704845815,0.9,4.98,0.0,3.39,20.54,-31.08,-7.04,1.04,304344917500
2345,AJ네트웍스(주),095570,2017/12,13.11270700234515,0.93,5.27,0.0,3.42,18.99,-37.76,-7.12,1.0,326351396150
2346,AJ네트웍스(주),095570,2021/12,-14.678907169887353,5.21,23.75,0.0,2.96,26.75,-18.54,0.24,1.1,253308615950
2347,CS홀딩스(주),000590,2011/12,17.185482268799046,6.73,7.79,82.85,-0.67,86.25,25.17,4.25,1.52,40868662800
2348,CS홀딩스(주),000590,2012/12,1.3472633547546264,3.45,3.94,84.98,-0.78,88.7,26.29,1.9,1.33,38848319300
2349,CS홀딩스(주),000590,2013/12,22.28640431582469,6.12,4.6,80.15,-1.05,87.12,39.99,4.36,1.41,41734524300
2350,CS홀딩스(주),000590,2014/12,11.29701747111303,5.81,3.99,75.87,-1.27,86.19,42.66,6.82,0.98,96399247000
2351,CS홀딩스(주),000590,2015/12,9.439767088140853,10.86,10.91,73.36,-1.68,86.29,49.7,7.28,0.78,91550422600
2352,CS홀딩스(주),000590,2016/12,3.15653153548378,5.92,4.41,72.81,-1.74,89.1,52.94,7.39,0.62,93166697400
2353,CS홀딩스(주),000590,2017/12,2.894256056776002,4.78,2.74,74.2,-1.74,89.09,53.32,5.53,0.59,92589456400
2354,CS홀딩스(주),000590,2018/12,0.6560108982455676,4.17,2.89,76.72,-2.18,90.26,55.09,4.44,0.58,73771399800
2355,CS홀딩스(주),000590,2019/12,3.243566411973011,5.37,4.35,75.48,-2.21,91.05,55.89,4.69,0.64,67537197000
2356,CS홀딩스(주),000590,2020/12,3.0016672393824853,3.71,3.26,74.8,-1.47,91.3,52.79,5.27,0.62,68114438000
2357,CS홀딩스(주),000590,2021/12,9.264316119187214,6.22,5.87,74.25,-0.96,88.26,45.2,3.24,0.74,74002296200
2358,HD현대(주),267250,2018/12,11.773185048090893,1.28,3.53,93.04,0.73,45.2,0.96,3.18,1.71,5635169482000
2359,HD현대(주),267250,2019/12,10.141053854278471,0.47,2.2,93.13,0.93,46.22,7.44,3.64,1.5,5504876546000
2360,KG스틸(주),016380,2011/12,0.7430074490457007,-4.1,-13.5,94.4,4.21,28.05,-15.35,-0.1,1.25,303874734000
2361,KG스틸(주),016380,2012/12,-0.9526562479403274,-2.09,-7.83,93.94,4.7,27.58,-12.94,5.74,1.09,200064940400
2362,KG스틸(주),016380,2013/12,-0.3462541073946698,-2.68,-11.17,93.57,4.95,25.31,-23.25,4.72,0.99,135993542340
2363,KG스틸(주),016380,2021/12,22.738726352813305,6.88,16.6,88.17,1.2,41.51,11.1,-1.7,1.73,1060094308200
2364,KISCO홀딩스(주),001940,2014/12,0.165743570086008,1.08,0.77,94.2,-0.83,81.86,33.62,4.49,1.33,181807579200
2365,KISCO홀딩스(주),001940,2015/12,1.985341868447908,5.6,6.42,85.77,-1.0,85.43,40.22,8.56,1.25,229846167200
2366,KISCO홀딩스(주),001940,2016/12,6.172322728099699,5.37,6.31,85.65,-1.09,85.27,46.95,10.59,1.1,226150891200
2367,KISCO홀딩스(주),001940,2017/12,-0.3450572473735822,-0.49,1.71,87.02,-0.91,84.55,56.61,8.92,1.06,274189479200
2368,KISCO홀딩스(주),001940,2018/12,3.785599140247179,2.39,3.29,90.52,-0.85,82.78,56.69,7.38,1.0,254050225000
2369,KISCO홀딩스(주),001940,2019/12,0.7865852080043491,4.05,5.58,90.34,-1.05,85.25,57.9,4.65,0.89,236497664000
2370,KISCO홀딩스(주),001940,2020/12,0.4672147042921337,2.34,4.16,84.77,-1.23,85.31,60.05,6.72,0.81,262364596000
2371,KISCO홀딩스(주),001940,2021/12,7.8936334758626865,10.97,12.69,83.17,-0.8,84.16,60.89,8.18,1.12,268831329000
2372,LG이노텍(주),011070,2014/12,-3.328988833011625,2.5,7.48,86.66,1.02,38.31,9.83,13.31,1.76,2662549537500
2373,LG이노텍(주),011070,2015/12,-11.615506007210596,2.28,5.49,87.41,0.64,45.09,12.61,18.16,1.8,2331210039500
2374,LG이노텍(주),011070,2016/12,10.458498985013556,0.12,0.28,88.66,0.51,41.13,8.11,11.68,1.67,2092172258800
2375,LG이노텍(주),011070,2017/12,35.93596161082623,3.43,9.37,88.42,0.37,33.19,4.04,6.62,1.69,3408063408000
2376,LG이노텍(주),011070,2018/12,-2.065882216027968,2.8,8.02,89.18,0.62,36.8,11.27,13.1,1.76,2044838044800
2377,LG이노텍(주),011070,2019/12,0.2556259334715874,1.77,4.73,87.61,0.68,38.2,8.4,15.87,1.98,3313394980000
2378,LG이노텍(주),011070,2020/12,4.640948946078529,4.0,10.19,86.48,0.5,40.2,14.53,14.24,1.9,4319247027500
2379,LG이노텍(주),011070,2021/12,28.19781075083629,12.89,30.94,85.74,0.27,42.81,10.37,13.74,2.32,8614826948000
2380,LS일렉트릭(주),010120,2011/12,5.19078496406526,4.04,9.36,82.65,1.18,43.89,23.0,5.16,1.41,1995000000000
2381,LS일렉트릭(주),010120,2012/12,14.181949711482488,5.13,12.49,81.82,1.16,41.46,27.36,5.88,1.4,2013000000000
2382,LS일렉트릭(주),010120,2013/12,4.00708005250643,5.53,13.24,81.63,1.02,44.11,34.07,5.2,1.34,1971000000000
2383,LS일렉트릭(주),010120,2014/12,9.18844704180309,4.78,11.13,81.62,0.97,43.3,29.01,5.95,1.18,1794000000000
2384,LS일렉트릭(주),010120,2015/12,-1.860261380649464,3.1,7.01,80.29,0.93,45.06,34.47,5.83,1.06,1380000000000
2385,LS일렉트릭(주),010120,2016/12,0.4499763287225415,3.58,7.77,81.35,0.75,47.13,32.58,7.57,1.08,1192500000000
2386,LS일렉트릭(주),010120,2017/12,-0.2646115537760533,4.69,9.51,81.39,0.51,50.9,33.97,8.57,1.13,1953000000000
2387,LS일렉트릭(주),010120,2018/12,6.650128711453612,5.67,10.78,80.73,0.31,53.93,34.75,7.26,1.16,1470000000000
2388,LS일렉트릭(주),010120,2019/12,5.499460478602864,4.17,7.82,80.55,0.24,53.69,35.98,8.29,1.01,1638000000000
2389,LS일렉트릭(주),010120,2020/12,0.0887262503624695,3.37,6.15,81.93,0.23,55.64,39.58,9.94,1.02,1893000000000
2390,LS일렉트릭(주),010120,2021/12,10.090395355684704,3.2,5.86,81.75,0.19,52.68,37.27,6.98,1.06,1674000000000
2391,OCI(주),010060,2011/12,28.747943253083868,13.51,28.78,65.43,1.07,51.63,7.4,16.62,1.33,5234936934500
2392,OCI(주),010060,2012/12,1.08309311863837,0.18,-2.1,83.93,1.67,49.31,14.12,9.81,1.01,3947070900500
2393,OCI(주),010060,2018/12,-6.881326790422561,1.77,3.06,88.25,1.44,61.71,16.36,10.22,0.97,2551882697000
2394,SK이노베이션(주),096770,2011/12,19.11585989176801,9.86,24.35,92.95,0.39,42.34,15.93,4.33,2.23,13130110088000
2395,SK이노베이션(주),096770,2012/12,-3.413952272827261,3.43,7.92,95.11,0.29,48.32,17.32,5.74,2.29,16089008136000
2396,SK이노베이션(주),096770,2013/12,4.309022945764664,2.25,4.68,95.11,0.27,47.93,15.11,3.6,2.28,13083877306000
2397,SK이노베이션(주),096770,2017/12,5.101915572448529,6.42,11.96,88.42,0.27,56.39,18.29,8.55,1.85,18909207838000
2398,SK이노베이션(주),096770,2018/12,5.3784673300879,4.86,9.12,92.7,0.29,53.56,21.65,5.42,2.1,16597568738000
2399,SK이노베이션(주),096770,2019/12,9.534810548226396,0.17,-0.2,93.72,0.45,46.07,17.45,4.5,1.86,13869834600000
2400,SNT모티브(주),064960,2011/12,18.68426817134548,4.91,9.31,88.4,0.44,53.73,14.35,3.2,1.29,358474608800
2401,SNT모티브(주),064960,2012/12,-0.4836525440123815,1.75,4.88,89.18,0.18,54.75,16.09,3.92,1.17,337759401700
2402,SNT모티브(주),064960,2013/12,34.74218372928621,2.85,6.92,87.53,0.06,54.74,16.84,3.37,1.04,393212437800
2403,SNT모티브(주),064960,2014/12,-7.544746429986948,5.47,11.15,86.5,-0.04,59.2,21.63,3.8,1.09,604942212000
2404,SNT모티브(주),064960,2015/12,5.177991205594125,8.51,13.84,81.88,-0.11,65.56,29.14,4.87,1.29,1235810518800
2405,SNT모티브(주),064960,2016/12,6.428664615101261,2.84,5.01,84.79,-0.13,63.2,27.86,7.07,1.13,714340193600
2406,SNT모티브(주),064960,2017/12,-1.7501818682921044,4.77,8.12,84.59,-0.08,67.58,32.86,7.19,1.08,685093921600
2407,SNT모티브(주),064960,2018/12,-2.429318500771827,4.72,7.77,87.49,-0.26,68.93,33.31,6.72,1.07,395555828800
2408,SNT모티브(주),064960,2019/12,-13.172700832414,0.33,0.33,84.3,-0.46,70.84,37.03,9.13,1.07,625139064000
2409,SNT모티브(주),064960,2020/12,5.199892964329785,5.11,7.27,85.47,-0.31,69.6,33.84,10.92,1.05,722382918400
2410,SNT모티브(주),064960,2021/12,5.203270480763599,6.97,9.34,84.7,-0.53,74.59,37.54,5.19,1.05,688018548800
2411,SNT중공업(주),003570,2011/12,29.85267241303565,5.41,8.41,84.89,-0.35,65.17,20.94,4.97,1.05,530940727650
2412,SNT중공업(주),003570,2012/12,-2.171035437070168,3.74,5.74,87.07,-0.22,68.69,23.53,4.18,1.0,386433924100
2413,SNT중공업(주),003570,2013/12,-19.097200907813683,2.16,2.24,91.76,-0.23,71.89,26.35,3.62,0.85,414036347250
2414,SNT중공업(주),003570,2020/12,-0.9518953521264026,1.0,1.37,89.5,-1.01,71.69,31.54,5.12,0.59,195858385330
2415,SNT중공업(주),003570,2021/12,5.550989062415628,6.71,9.04,87.67,-1.44,74.23,36.83,0.18,0.59,297944165120
2416,STX엔진(주),077970,2011/12,22.54424539586334,2.35,10.63,86.19,2.53,29.13,-4.06,-3.47,0.63,388571087150
2417,STX엔진(주),077970,2012/12,-8.540910582348912,-1.76,-8.08,90.1,6.9,28.64,12.72,-0.6,0.32,266121010240
2418,STX엔진(주),077970,2016/12,-11.073062784380596,-3.37,-26.06,90.79,3.36,12.92,-22.53,3.86,0.49,152549033520
2419,STX엔진(주),077970,2017/12,-1.5010316430767896,-0.73,-5.8,90.01,3.8,12.23,-23.99,6.02,0.44,210531471600
2420,STX엔진(주),077970,2018/12,5.671664422751223,3.32,17.37,87.19,3.75,25.6,16.66,0.42,0.6,155310102000
2421,STX엔진(주),077970,2019/12,-4.139568684993774,2.41,8.89,89.11,2.22,28.67,10.11,0.83,0.75,156000369120
2422,STX엔진(주),077970,2020/12,-2.3074062985890467,2.52,8.19,90.6,1.96,32.93,-5.18,8.05,0.68,167504821120
2423,STX엔진(주),077970,2021/12,3.4868806393973766,0.12,0.37,91.64,1.52,33.91,-7.61,4.51,0.54,220885478400
2424,STX조선해양(주),067250,2011/12,19.181183371834056,1.32,5.49,89.6,2.11,15.65,-19.88,5.0,0.73,891856156800
2425,STX중공업(주),071970,2011/12,6.717724412019679,0.67,2.04,94.22,2.26,32.1,-1.43,-0.44,0.88,126218000000
2426,STX중공업(주),071970,2012/12,-7.751880737050235,0.23,0.7,94.6,3.24,34.69,-2.83,5.89,0.71,116629000000
2427,가온전선(주),000500,2011/12,5.022924158726628,-2.56,-4.56,96.36,0.64,51.0,26.43,-4.82,2.44,64069343800
2428,가온전선(주),000500,2012/12,1.4198834675750782,0.82,1.74,95.32,0.62,51.18,26.85,1.87,2.19,91943668700
2429,가온전선(주),000500,2013/12,4.379463241166335,1.58,3.27,95.46,0.6,50.0,27.88,5.35,1.97,79462627700
2430,가온전선(주),000500,2014/12,-5.285398553879387,-0.11,-0.13,95.29,0.58,51.56,24.18,3.81,2.06,101720484150
2431,가온전선(주),000500,2015/12,1.8024132582507104,0.41,0.77,94.93,0.51,50.45,23.91,5.43,1.82,86535217600
2432,가온전선(주),000500,2016/12,-0.2397814300041884,0.77,1.46,94.33,0.42,50.96,19.83,7.14,1.65,92359703400
2433,가온전선(주),000500,2017/12,3.799886754515376,0.27,0.54,95.51,0.35,48.26,18.25,2.09,1.76,95479963650
2434,가온전선(주),000500,2018/12,-2.312248124151137,0.02,0.04,95.78,0.42,49.46,24.75,1.18,1.85,70725899000
2435,가온전선(주),000500,2019/12,-2.6439047738435764,1.05,2.12,95.3,0.31,50.09,18.87,1.67,1.93,96936085100
2436,가온전선(주),000500,2020/12,5.830767850105546,1.8,3.65,94.41,0.44,48.59,17.23,-0.04,1.88,90695564600
2437,가온전선(주),000500,2021/12,21.4771200141577,0.89,2.18,94.23,0.34,40.69,23.58,-1.71,1.65,99016258600
2438,강남제비스코(주),000860,2011/12,5.676233020229217,6.65,8.44,86.85,-0.36,79.44,27.43,3.25,1.52,94900000000
2439,강남제비스코(주),000860,2012/12,8.85222659356297,7.14,9.03,85.7,-0.5,78.76,29.85,3.9,1.51,127725000000
2440,강남제비스코(주),000860,2013/12,10.676977571858728,9.17,11.58,84.26,-0.56,79.5,32.17,5.32,1.4,182325000000
2441,강남제비스코(주),000860,2014/12,6.5628942220215,8.1,10.06,83.65,-0.75,81.45,33.0,7.17,1.27,313950000000
2442,강남제비스코(주),000860,2015/12,6.413195187301976,7.95,9.64,80.86,-0.8,83.3,34.86,6.09,1.06,259675000000
2443,강남제비스코(주),000860,2016/12,7.405123884655153,6.4,7.71,79.58,-0.81,82.76,32.81,4.84,1.0,234975000000
2444,강남제비스코(주),000860,2017/12,4.234009705241615,4.05,4.89,83.78,-0.67,82.94,25.96,4.36,1.05,243425000000
2445,강남제비스코(주),000860,2018/12,12.516504641823618,6.25,7.71,87.67,-0.55,83.53,19.39,2.71,1.18,162500000000
2446,경남에너지(주),008020,2011/12,11.942424922720916,5.29,10.65,85.58,-0.23,49.23,3.45,10.75,1.99,98926903200
2447,경남에너지(주),008020,2012/12,13.489529098692584,4.38,9.11,87.69,-0.29,47.03,6.22,10.12,1.89,120380930400
2448,경남에너지(주),008020,2013/12,4.396687362157496,2.88,6.1,88.69,-0.24,47.5,3.01,10.03,1.83,178485587400
2449,경남에너지(주),008020,2014/12,7.326052635862046,3.65,8.06,88.47,0.0,43.19,6.11,9.34,1.87,211086282000
2450,경남에너지(주),008020,2015/12,-10.74107324293093,3.82,6.96,86.48,-0.24,54.92,6.08,8.32,1.94,404240278400
2451,경인전자(주),009140,2012/12,0.5457929772533678,1.8,2.02,79.23,-2.64,89.4,52.12,2.96,0.99,21048679800
2452,경인전자(주),009140,2013/12,3.5472230938186384,2.55,2.88,79.12,-2.22,87.87,53.15,2.95,0.99,25839610650
2453,경인전자(주),009140,2014/12,-6.466568688353207,-1.56,-1.72,74.33,-2.1,93.1,53.57,6.93,0.76,30159302400
2454,경인전자(주),009140,2015/12,4.061037046636321,2.12,2.28,74.55,-1.76,92.81,55.12,6.78,0.68,30866161050
2455,경인전자(주),009140,2016/12,0.0902864259028642,4.59,4.95,78.16,-1.43,92.92,65.81,2.72,0.57,35421472350
2456,계룡건설산업(주),013580,2011/12,6.50823592014108,0.78,2.09,92.38,1.14,32.9,31.24,4.4,0.99,112975973550
2457,계룡건설산업(주),013580,2012/12,3.7535028358959415,0.28,0.53,91.8,1.43,31.87,19.65,2.35,0.81,72251037630
2458,계룡건설산업(주),013580,2017/12,4.591079233663818,3.65,16.7,89.9,0.56,24.15,3.07,2.13,1.1,154504691100
2459,계룡건설산업(주),013580,2018/12,9.05252198787303,5.71,24.46,88.76,0.6,25.48,4.23,1.32,1.13,194247227250
2460,계룡건설산업(주),013580,2019/12,16.251074607290413,3.99,16.94,89.56,0.63,25.05,6.18,2.93,1.01,180850866750
2461,계룡건설산업(주),013580,2020/12,3.165033835972772,4.68,18.69,87.34,0.86,29.27,15.74,5.01,0.92,250065396000
2462,계룡건설산업(주),013580,2021/12,12.404275030986536,7.11,24.9,86.89,0.71,32.42,21.74,6.79,1.01,291147568200
2463,계양전기(주),012200,2011/12,6.095429982152741,3.99,4.85,82.96,-0.33,81.24,50.98,3.02,1.75,96333000000
2464,계양전기(주),012200,2012/12,2.310519251396452,2.9,3.53,81.8,-0.31,82.69,53.28,4.77,1.76,79055000000
2465,계양전기(주),012200,2013/12,3.582293057123052,3.35,4.05,80.36,-0.35,82.51,52.93,7.15,1.8,93236000000
2466,계양전기(주),012200,2014/12,12.958640753072354,3.38,4.3,80.58,-0.15,74.87,34.62,5.09,1.85,133986000000
2467,계양전기(주),012200,2015/12,3.598288254764096,4.61,6.11,80.24,-0.02,75.83,27.04,6.63,1.93,163000000000
2468,계양전기(주),012200,2016/12,15.312049530921378,7.57,10.09,78.95,0.01,73.42,27.33,7.77,2.14,164304000000
2469,계양전기(주),012200,2017/12,4.084300955394434,3.11,4.11,79.54,-0.01,70.68,24.89,7.58,1.84,147026000000
2470,계양전기(주),012200,2018/12,7.643690834344039,2.92,4.25,80.97,0.0,66.82,27.87,3.07,1.87,109210000000
2471,계양전기(주),012200,2019/12,3.064834155817076,-0.91,-1.41,83.47,0.15,63.15,25.38,-1.0,1.82,93399000000
2472,계양전기(주),012200,2020/12,4.427178538850062,3.26,5.16,84.47,0.15,63.13,22.09,2.68,1.59,140832000000
2473,계양전기(주),012200,2021/12,-3.112402705550457,-2.15,-3.31,84.64,0.09,64.28,21.0,3.06,1.58,133171000000
2474,고려개발(주),004200,2014/12,-7.037888475583616,-7.77,-70.12,91.87,1.6,7.44,-18.97,5.36,0.71,40400000000
2475,고려개발(주),004200,2018/12,-10.52200314481543,0.1,0.58,86.5,2.03,22.96,-10.62,4.38,0.78,143975944970
2476,고려개발(주),004200,2019/12,3.452561847437647,5.69,22.5,85.91,1.86,27.56,23.47,4.55,0.94,128604301800
2477,고려산업(주),002140,2011/12,4.617987787001281,3.5,7.8,87.55,0.65,44.89,5.98,3.56,1.54,17033627275
2478,고려산업(주),002140,2012/12,18.756705686422087,5.69,13.17,87.49,0.51,41.86,15.01,-1.35,1.5,27383488650
2479,고려산업(주),002140,2013/12,0.0391046386192017,3.2,7.39,88.34,0.6,44.84,8.89,-1.34,1.42,28680338750
2480,고려산업(주),002140,2014/12,5.159120624351319,5.94,12.74,84.79,0.21,48.78,5.32,6.87,1.23,48382484500
2481,고려산업(주),002140,2015/12,2.5161344074650875,3.42,7.36,84.05,0.14,49.6,6.53,8.28,1.19,51250518375
2482,고려산업(주),002140,2016/12,4.929388155714902,4.18,8.66,79.52,0.13,50.65,7.3,7.55,1.09,166345964750
2483,고려산업(주),002140,2017/12,9.103691523080956,2.89,5.93,80.86,0.07,48.47,7.19,4.58,1.01,67087053250
2484,고려산업(주),002140,2018/12,16.654834975208054,1.87,4.34,80.98,0.18,43.25,5.88,-1.1,0.78,54118552250
2485,고려산업(주),002140,2019/12,-3.339059932685151,2.25,4.75,83.21,0.58,46.41,6.89,1.14,0.91,83796468000
2486,고려산업(주),002140,2020/12,4.884982323599206,3.2,6.91,82.28,0.56,47.39,-1.96,1.7,0.95,122203182500
2487,고려산업(주),002140,2021/12,10.166361155616707,1.99,4.32,84.66,0.24,44.78,-7.92,2.45,1.03,72573726750
2488,고려아연(주),010130,2011/12,15.907259698109373,16.64,23.09,80.23,-0.27,76.21,38.04,16.47,1.93,5736480000000
2489,고려아연(주),010130,2012/12,7.258986839420084,11.9,15.45,83.67,-0.84,80.68,38.4,14.25,1.75,7642350000000
2490,고려아연(주),010130,2013/12,3.651886776794935,9.0,11.14,84.72,-0.81,84.59,39.85,11.98,1.57,6000660000000
2491,고려아연(주),010130,2014/12,10.18272923169754,9.38,11.37,83.27,-0.9,84.77,37.62,10.04,1.58,7614045000000
2492,고려아연(주),010130,2015/12,4.7056767673581135,8.9,10.49,82.35,-0.6,88.35,36.36,11.41,1.55,8850030000000
2493,고려아연(주),010130,2016/12,9.727683099994533,9.6,11.18,83.88,-0.52,87.35,36.37,12.54,1.84,8963250000000
2494,고려아연(주),010130,2017/12,8.569104120884122,9.38,10.96,83.8,-0.68,86.75,43.52,10.5,1.71,9302910000000
2495,고려아연(주),010130,2018/12,2.66763586185104,7.5,8.64,86.87,-0.86,88.22,47.43,11.66,1.57,8161275000000
2496,고려아연(주),010130,2019/12,8.506449167397141,8.48,9.76,85.79,-0.91,87.22,49.66,10.08,1.37,8019750000000
2497,고려아연(주),010130,2020/12,8.406094921013944,7.04,8.37,86.35,-0.35,83.38,44.64,6.76,1.34,7576305000000
2498,고려아연(주),010130,2021/12,17.2289881249172,8.79,11.07,87.41,-0.26,77.62,39.33,5.34,1.48,9642570000000
2499,고려제강(주),002240,2011/12,9.900868351289867,6.16,8.49,81.33,0.27,69.75,12.94,4.21,1.21,549900000000
2500,고려제강(주),002240,2012/12,-0.5091972519583033,2.41,3.7,84.04,0.39,69.41,10.53,6.13,1.16,462000000000
2501,고려제강(주),002240,2013/12,0.5504476901042901,2.02,2.63,83.69,0.36,69.68,11.31,5.63,1.17,560250000000
